account_id,process_date,amount,amount_after,amount_befor
66019558,2019-10-18,220000.0,292143.73,512143.73
69889408,2019-10-18,1450.33,36906.53,38356.86
63086778,2019-10-18,1100.0,16903.48,18003.48
65001858,2019-10-18,43853.67,78234.86,122088.53
65017058,2019-10-18,10000.0,4287.51,14287.51
61803058,2019-10-18,12000.0,8477.71,20477.71
66072078,2019-10-18,8390.8,21903.48,30294.28
62080528,2019-10-18,11318.0,27230.29,38548.29
66077818,2019-10-18,10000.0,892.99,10892.99
61840058,2019-10-18,8000.0,35333.63,43333.63
66055208,2019-10-18,10000.0,43770.13,53770.13
66077078,2019-10-18,3787.79,0.0,3787.79
61858718,2019-10-18,12000.0,28163.27,40163.270000000004
61801828,2019-10-18,170000.0,30773.12,200773.12
66081998,2019-10-18,1583.34,27088.98,28672.32
69885298,2019-10-18,1000.0,18279.29,19279.29
62096628,2019-10-18,3787.79,7878.6,11666.39
61828108,2019-10-18,18000.0,8025.6,26025.6
60811618,2019-10-18,1000.0,15361.24,16361.24
61830558,2019-10-18,2800.0,10169.44,12969.44
61852098,2019-10-18,6300.0,27306.55,33606.55
63088538,2019-10-18,1000.0,33731.57,34731.57
63089518,2019-10-18,6246.0,40197.07,46443.07
69872398,2019-10-18,1000.0,110253.07,111253.07
62088068,2019-10-18,10000.0,51510.7,61510.7
61882008,2019-10-18,15284.76,12441.04,27725.800000000003
61836018,2019-10-18,1620.66,18946.69,20567.35
69898808,2019-10-18,50000.0,417121.72,467121.72
60815078,2019-10-18,3000.0,10728.02,13728.02
63016188,2019-10-18,6300.0,13181.1,19481.1
62088638,2019-10-18,10000.0,28573.03,38573.03
66020698,2019-10-18,16000.0,547092.92,563092.92
67006228,2019-10-18,2000.0,7995.0,9995.0
66072658,2019-10-18,6110.0,26243.53,32353.53
69885328,2019-10-18,15424.71,0.0,15424.71
69823068,2019-10-18,19117.38,163400.0,182517.38
69872398,2019-10-18,2000.0,110253.07,112253.07
66085788,2019-10-18,10000.0,10939.0,20939.0
61879628,2019-10-18,6419.83,11604.58,18024.41
66066188,2019-10-18,5000.0,22288.45,27288.45
60810078,2019-10-18,8000.0,30455.92,38455.92
66078898,2019-10-18,576000.0,44459.61,620459.61
61873468,2019-10-18,14000.0,23612.61,37612.61
66018708,2019-10-18,5050.45,0.0,5050.45
69885298,2019-10-18,20.0,18279.29,18299.29
61859808,2019-10-17,2000.0,10671.35,12671.35
60827108,2019-10-17,3900.0,9133.56,13033.56
61834458,2019-10-17,2000.0,14837.32,16837.32
61828298,2019-10-17,22000.0,47672.19,69672.19
61862008,2019-10-17,2565.74,1728.0,4293.74
62088238,2019-10-17,7657.15,23546.85,31204.0
61867758,2019-10-17,1500.0,11810.12,13310.12
69890528,2019-10-17,1000.0,44453.95,45453.95
66028568,2019-10-17,300000.0,205464.41,505464.41000000003
69873628,2019-10-17,10233.65,0.0,10233.65
67006218,2019-10-17,6500.0,3463.1,9963.1
69885458,2019-10-17,1100.0,10290.32,11390.32
63095268,2019-10-17,10000.0,20686.78,30686.78
60824968,2019-10-17,3800.0,10010.43,13810.43
69836578,2019-10-17,17000.0,87373.32,104373.32
66080668,2019-10-17,1000.0,11366.16,12366.16
61876568,2019-10-17,21000.0,33013.6,54013.6
61858278,2019-10-17,9267.51,13373.29,22640.800000000003
61871668,2019-10-17,2053.67,19333.67,21387.339999999997
69889408,2019-10-17,5057.71,37002.39,42060.1
61876818,2019-10-17,13599.0,19994.95,33593.95
66018778,2019-10-17,2500.0,18814.16,21314.16
61874688,2019-10-17,3800.0,12773.9,16573.9
63022988,2019-10-17,4300.0,15577.66,19877.66
62075598,2019-10-17,5783.11,0.0,5783.11
62055798,2019-10-17,4990.0,0.0,4990.0
69887158,2019-10-17,4990.04,0.0,4990.04
62081028,2019-10-17,13000.0,20758.94,33758.94
61873468,2019-10-17,1000.0,37041.35,38041.35
69852128,2019-10-17,2615.0,10138.52,12753.52
65028108,2019-10-17,10168.84,19957.98,30126.82
61841818,2019-10-17,2000.0,5080.53,7080.53
60817198,2019-10-17,8337.4,18340.68,26678.08
66022128,2019-10-17,10000.0,23964.92,33964.92
61875288,2019-10-17,3300.0,29183.53,32483.53
66080668,2019-10-17,8000.0,11366.16,19366.16
61834458,2019-10-17,1000.0,14837.32,15837.32
65050078,2019-10-17,9000.0,27901.81,36901.81
63091618,2019-10-17,2691.81,6735.23,9427.039999999999
61879628,2019-10-17,6911.72,17422.05,24333.77
61846898,2019-10-17,2600.0,8992.73,11592.73
63075598,2019-10-17,9200.0,13448.58,22648.58
69873628,2019-10-17,6272.58,0.0,6272.58
66029088,2019-10-17,4148.09,16437.08,20585.170000000002
62076128,2019-10-17,5000.0,19920.3,24920.3
66020698,2019-10-17,20387.65,561949.36,582337.01
63055098,2019-10-17,4280.53,10738.05,15018.579999999998
66067668,2019-10-17,10000.0,15502.64,25502.64
63066788,2019-10-17,50000.0,186175.72,236175.72
61854898,2019-10-17,5000.0,20726.09,25726.09
62021168,2019-10-17,300000.0,240852.99,540852.99
66069168,2019-10-17,7152.56,3035.23,10187.79
63018858,2019-10-17,4097.43,46692.9,50790.33
63057808,2019-10-17,4000.0,12505.62,16505.620000000003
65010218,2019-10-17,10000.0,5432.77,15432.77
66097298,2019-10-17,2635.92,3035.23,5671.15
69827288,2019-10-17,1100.0,21806.61,22906.61
69841578,2019-10-17,8524.0,46923.47,55447.47
66070668,2019-10-17,2686.81,3703.65,6390.46
60828508,2019-10-17,1500.0,17402.74,18902.74
61871328,2019-10-17,4500.0,10466.79,14966.79
65025018,2019-10-17,2984.87,9835.54,12820.41
62096628,2019-10-17,7071.83,11666.39,18738.22
66018708,2019-10-17,14922.0,5050.39,19972.39
61854898,2019-10-17,1010.0,20726.09,21736.09
66097078,2019-10-17,1495.81,10447.03,11942.84
68841368,2019-10-17,7000.0,2261.8,9261.8
66068818,2019-10-17,4050.0,17975.67,22025.67
61824508,2019-10-17,360000.0,14526.23,374526.23
60811618,2019-10-17,2839.78,15175.11,18014.89
66021278,2019-10-17,7000.0,8681.77,15681.77
65022618,2019-10-17,8159.56,23155.55,31315.11
63062868,2019-10-17,3000.0,38883.28,41883.28
61848698,2019-10-17,453.51,10110.45,10563.960000000001
61848698,2019-10-17,10.0,10110.45,10120.45
65028988,2019-10-17,2500.0,15724.81,18224.809999999998
69890808,2019-10-17,5000.0,3737.88,8737.880000000001
65002268,2019-10-17,1000.0,20912.89,21912.89
63066598,2019-10-17,9000.0,1995.82,10995.82
63015618,2019-10-17,21000.0,19197.21,40197.21
63065598,2019-10-17,4672.8,3456.0,8128.8
66026558,2019-10-17,2300.0,3705.37,6005.37
66028568,2019-10-17,10.0,205464.41,205474.41
69885458,2019-10-16,1200.0,10812.65,12012.65
62080528,2019-10-16,19531.0,44508.53,64039.53
65050078,2019-10-16,5300.0,36941.0,42241.0
63082608,2019-10-16,1208.0,101426.57,102634.57
63082608,2019-10-16,10.0,101426.57,101436.57
60817198,2019-10-16,16080.0,26683.08,42763.08
61847878,2019-10-16,15010.0,0.0,15010.0
65057298,2019-10-16,16000.0,7525.32,23525.32
62072578,2019-10-16,13000.0,21077.93,34077.93
61848698,2019-10-16,1292.0,10160.0,11452.0
67000228,2019-10-16,6000.0,5995.0,11995.0
67001118,2019-10-16,7000.0,3000.0,10000.0
65025818,2019-10-16,10000.0,15034.03,25034.03
66021668,2019-10-16,2424.45,25002.02,27426.47
61830558,2019-10-16,1000.0,13006.34,14006.34
69841578,2019-10-16,4966.0,54629.41,59595.41
65021198,2019-10-16,25000.0,16521.63,41521.630000000005
66020698,2019-10-16,15729.56,583217.29,598946.8500000001
69839678,2019-10-16,6000.0,188548.02,194548.02
61840198,2019-10-16,42187.44,4450.0,46637.44
66020698,2019-10-16,10.0,583217.29,583227.29
66097038,2019-10-16,1130.0,45.02,1175.02
63091618,2019-10-16,2711.15,9464.33,12175.48
68844788,2019-10-16,2424.18,11868.41,14292.59
66097038,2019-10-16,1.3,45.02,46.32
65056198,2019-10-16,10000.0,23768.56,33768.56
69810688,2019-10-16,10000.0,20195.26,30195.26
69889468,2019-10-16,2.0,73023.73,73025.73
63085128,2019-10-16,1010.0,37036.69,38046.69
69889468,2019-10-16,10.0,73023.73,73033.73
66065208,2019-10-16,520.0,17.17,537.17
66065208,2019-10-16,10.0,17.17,27.17
63016188,2019-10-16,4000.0,17370.53,21370.53
66076818,2019-10-16,6000.0,15279.49,21279.489999999998
61825508,2019-10-16,4700.0,35564.41,40264.41
63075578,2019-10-16,10000.0,39665.46,49665.46
65010228,2019-10-16,5000.0,22422.13,27422.13
62085868,2019-10-16,12000.0,5905.99,17905.989999999998
61821128,2019-10-16,4400.0,5126.5,9526.5
61825518,2019-10-16,2500.0,28256.58,30756.58
61805768,2019-10-16,2400.0,11558.88,13958.88
65055018,2019-10-16,20000.0,36500.52,56500.52
69851608,2019-10-16,4257.77,5737.23,9995.0
69885668,2019-10-16,8000.0,30739.52,38739.520000000004
66080788,2019-10-16,2453.0,9696.4,12149.4
66080788,2019-10-16,2453.0,9696.4,12149.4
61860188,2019-10-16,2101.26,2384.76,4486.02
66070968,2019-10-16,3566.28,2484.79,6051.07
61872828,2019-10-16,50000.0,163297.65,213297.65
69810898,2019-10-16,11073.43,0.0,11073.43
61851778,2019-10-16,3400.0,23458.11,26858.11
61835808,2019-10-16,29000.0,309932.25,338932.25
66097078,2019-10-16,1001.0,12256.96,13257.96
69830188,2019-10-16,1700.0,906.45,2606.45
69830188,2019-10-16,10.0,906.45,916.45
61821098,2019-10-16,20000.0,20073.29,40073.29
65017298,2019-10-16,8000.0,5823.38,13823.380000000001
66021628,2019-10-16,11330.41,30354.51,41684.92
66077658,2019-10-16,2000.0,1227.55,3227.55
61802788,2019-10-16,2000.0,16592.6,18592.6
69895688,2019-10-16,4321.55,29979.29,34300.840000000004
61841818,2019-10-16,2000.0,7080.53,9080.529999999999
61852658,2019-10-16,43628.39,0.0,43628.39
66097708,2019-10-16,4964.77,3035.23,8000.0
62091228,2019-10-16,9000.0,11665.71,20665.71
66018018,2019-10-16,1500.0,47516.96,49016.96
66051258,2019-10-16,6000.0,21413.31,27413.31
61820118,2019-10-16,20000.0,20062.91,40062.91
66076118,2019-10-16,12935.12,6560.0,19495.120000000003
61847428,2019-10-16,39164.09,10400.0,49564.09
61841818,2019-10-16,10.0,7080.53,7090.53
61879268,2019-10-15,1803.05,10257.29,12060.34
65026008,2019-10-15,2000.0,18869.46,20869.46
66052718,2019-10-15,2800.0,27640.27,30440.27
61813268,2019-10-15,63000.0,154933.18,217933.18
66081998,2019-10-15,3536.04,23560.21,27096.25
66021668,2019-10-15,3535.0,27454.85,30989.85
69897988,2019-10-15,1500.0,3248.18,4748.18
66058078,2019-10-15,2553.3,0.0,2553.3
65018218,2019-10-15,6372.07,18658.05,25030.12
61826408,2019-10-15,14400.0,22606.6,37006.6
69896658,2019-10-15,2178.04,20886.8,23064.84
66080278,2019-10-15,24081.61,6987.79,31069.4
61852098,2019-10-15,9196.38,31840.41,41036.79
66097228,2019-10-15,16001.0,120099.91,136100.91
60817818,2019-10-15,1001.0,7741.64,8742.64
60814858,2019-10-15,3344.62,13620.85,16965.47
66021668,2019-10-15,2140.47,27454.85,29595.32
61858358,2019-10-15,1000.0,27874.79,28874.79
60826968,2019-10-15,1060.54,15624.33,16684.87
63000118,2019-10-15,2095.18,302976.47,305071.64999999997
66020698,2019-10-15,40000.0,387982.42,427982.42
66069288,2019-10-15,11435.62,14590.51,26026.13
61801828,2019-10-15,100000.0,200050.06,300050.06
68844788,2019-10-15,7329.51,14292.59,21622.1
66051768,2019-10-15,3000.0,21910.79,24910.79
60829528,2019-10-15,10000.0,29198.88,39198.880000000005
66087508,2019-10-15,10000.0,14905.92,24905.92
63088538,2019-10-15,6000.0,33614.4,39614.4
65026808,2019-10-15,3831.68,7727.1,11558.78
66028178,2019-10-15,5000.0,42172.84,47172.84
66020698,2019-10-15,300000.0,387982.42,687982.4199999999
65002908,2019-10-15,20000.0,57791.47,77791.47
67855728,2019-10-15,9000.0,25475.15,34475.15
69890928,2019-10-15,9000.0,25597.84,34597.84
63098778,2019-10-15,30000.0,100566.89,130566.89
61892818,2019-10-15,10000.0,57321.41,67321.41
61855718,2019-10-15,1500.0,10502.14,12002.14
69816458,2019-10-15,9000.0,25303.67,34303.67
66070668,2019-10-15,2993.67,6435.1,9428.77
61831428,2019-10-15,2500.0,15199.7,17699.7
66021598,2019-10-15,29293.84,0.0,29293.84
66078138,2019-10-15,4000.0,2567.16,6567.16
60829308,2019-10-15,8000.0,25249.54,33249.54
61806908,2019-10-15,55889.23,0.0,55889.23
65011508,2019-10-15,3591.05,8004.75,11595.8
69886328,2019-10-15,22222.53,44565.04,66787.57
66065208,2019-10-15,29000.0,547.16,29547.16
66069168,2019-10-15,3196.95,3787.79,6984.74
66096858,2019-10-15,3200.0,29943.07,33143.07
61865988,2019-10-15,8888.68,3939.31,12827.99
63065598,2019-10-15,5100.0,8200.8,13300.8
67001658,2019-10-15,1500.0,5807.4,7307.4
69815268,2019-10-15,9000.0,25601.98,34601.979999999996
61829228,2019-10-15,1424.0,53751.02,55175.02
69847898,2019-10-15,3444.27,3939.31,7383.58
61869058,2019-10-15,5000.0,84644.29,89644.29
61859578,2019-10-15,4290.12,2421.34,6711.46
63069938,2019-10-15,30000.0,73633.96,103633.96
61895368,2019-10-15,16208.01,0.0,16208.01
61891178,2019-10-15,12585.52,1976.74,14562.26
61847168,2019-10-15,17907.16,0.0,17907.16
62022828,2019-10-15,5013.15,14930.0,19943.15
66021178,2019-10-15,80000.0,69197.42,149197.41999999998
65026068,2019-10-15,5000.0,13117.95,18117.95
63019588,2019-10-15,4000.0,18572.35,22572.35
60005078,2019-10-15,1000.0,16804.33,17804.33
67809918,2019-10-15,9879.65,5720.0,15599.65
63085228,2019-10-15,5000.0,202393.33,207393.33
61805518,2019-10-15,4778.0,19367.67,24145.67
62088638,2019-10-15,10000.0,38026.18,48026.18
61889968,2019-10-15,30000.0,139447.34,169447.34
63015138,2019-10-15,25000.0,64578.33,89578.33
60807718,2019-10-15,7000.0,12343.83,19343.83
63069938,2019-10-15,1.3,73633.96,73635.26000000001
66077078,2019-10-15,8926.95,3787.79,12714.740000000002
90788888,2019-10-15,22089.7,4524439.94,4546529.640000001
66058078,2019-10-14,11868.3,2553.3,14421.599999999999
67809158,2019-10-14,40157.99,3572.0,43729.99
65016858,2019-10-14,10000.0,19862.75,29862.75
61812998,2019-10-14,3000.0,25466.82,28466.82
65058018,2019-10-14,10000.0,20286.78,30286.78
61849118,2019-10-14,10000.0,220309.28,230309.28
62051118,2019-10-14,70000.0,95492.6,165492.6
67000118,2019-10-14,3000.0,28190.43,31190.43
62092888,2019-10-14,5000.0,25986.62,30986.62
61889758,2019-10-14,143.68,133.68,277.36
61889758,2019-10-14,10.0,133.68,143.68
62092658,2019-10-14,2843.02,5621.05,8464.07
60806758,2019-10-14,2000.0,37252.45,39252.45
60012728,2019-10-14,9800.0,8379.62,18179.620000000003
61860328,2019-10-14,3725.56,11967.66,15693.22
69856158,2019-10-14,5000.0,25241.77,30241.77
66077978,2019-10-14,5000.0,10858.15,15858.15
61806418,2019-10-14,7000.0,27879.85,34879.85
66077978,2019-10-14,4000.0,10858.15,14858.15
61831568,2019-10-14,6600.0,3940.71,10540.71
66077978,2019-10-14,5000.0,10858.15,15858.15
66095528,2019-10-14,10000.0,28926.58,38926.58
63089798,2019-10-14,1400.0,48732.18,50132.18
68841058,2019-10-14,2400.0,23727.82,26127.82
63002618,2019-10-14,1100.0,39470.68,40570.68
62092798,2019-10-14,3000.0,9916.23,12916.23
61834528,2019-10-14,24389.0,338090.8,362479.8
65009518,2019-10-14,155000.0,180749.59,335749.58999999997
60829258,2019-10-14,5500.0,26497.31,31997.31
61891488,2019-10-14,5000.0,8001.27,13001.27
65017058,2019-10-14,3177.12,15607.26,18784.38
61849278,2019-10-14,6052.16,44454.18,50506.34
63066268,2019-10-14,18444.56,32052.68,50497.240000000005
69863388,2019-10-14,1360.23,16575.38,17935.61
65027678,2019-10-14,10000.0,41835.83,51835.83
60827768,2019-10-14,6463.34,0.0,6463.34
60010288,2019-10-14,10000.0,28392.49,38392.490000000005
66021688,2019-10-14,4000.0,11050.16,15050.16
63091698,2019-10-14,1830.0,17791.78,19621.78
69873808,2019-10-14,5000.0,10656.51,15656.51
66026688,2019-10-14,22304.04,0.0,22304.04
63025528,2019-10-14,87452.61,30160.0,117612.61
67810758,2019-10-14,14071.19,1786.0,15857.19
66067658,2019-10-14,93.17,39600.0,39693.17
61802508,2019-10-14,2513.33,0.0,2513.33
66067658,2019-10-14,10.0,39600.0,39610.0
62081668,2019-10-14,50.0,0.0,50.0
62081668,2019-10-14,25602.91,0.0,25602.91
66026688,2019-10-14,10.0,0.0,10.0
66026688,2019-10-14,22294.04,0.0,22294.04
61889758,2019-10-14,10.0,133.68,143.68
61808098,2019-10-11,2668.0,1.52,2669.52
69872778,2019-10-11,1000.0,7846.5,8846.5
66021598,2019-10-11,3194.78,29293.74,32488.52
69828588,2019-10-11,20000.0,270796.75,290796.75
69828588,2019-10-11,20000.0,270796.75,290796.75
69828588,2019-10-11,30000.0,270796.75,300796.75
69828588,2019-10-11,10.0,270796.75,270806.75
60827108,2019-10-11,2890.6,11978.76,14869.36
66018708,2019-10-11,10000.0,19972.39,29972.39
65056198,2019-10-11,1000.0,29071.19,30071.19
61822308,2019-10-11,1145.53,356.16,1501.69
61840808,2019-10-11,73335.72,0.0,73335.72
63025198,2019-10-11,10897.59,32029.56,42927.15
61802508,2019-10-11,93491.92,2513.3,96005.22
63092918,2019-10-11,3000.0,23322.79,26322.79
61858008,2019-10-11,12635.03,0.0,12635.03
66078898,2019-10-11,120000.0,604292.68,724292.68
66090568,2019-10-11,10000.0,33337.82,43337.82
61801828,2019-10-11,154277.0,299974.91,454251.91
63077178,2019-10-11,1000.0,13027.56,14027.56
61846568,2019-10-11,10200.0,49926.25,60126.25
61802688,2019-10-11,1100.0,1104.17,2204.17
63068918,2019-10-11,3000.0,20405.41,23405.41
61800088,2019-10-11,1093.79,0.0,1093.79
61833278,2019-10-11,2037.95,85098.29,87136.23999999999
61833278,2019-10-11,10.0,85098.29,85108.29
66028918,2019-10-11,2000.0,93588.95,95588.95
61833278,2019-10-11,120000.0,85098.29,205098.28999999998
62082588,2019-10-11,40000.0,56014.15,96014.15
66097038,2019-10-11,8840.0,8915.27,17755.27
66097038,2019-10-11,1.3,8915.27,8916.57
61870558,2019-10-11,21621.75,0.0,21621.75
66079918,2019-10-11,18326.43,0.0,18326.43
90788888,2019-10-11,4176.19,4565999.28,4570175.470000001
65018168,2019-10-11,7500.0,31116.93,38616.93
63012908,2019-10-10,10.0,15609.7,15619.7
66068818,2019-10-10,16450.86,20682.66,37133.520000000004
66016728,2019-10-10,5000.0,30156.41,35156.41
63091618,2019-10-10,3000.0,9145.25,12145.25
63095198,2019-10-10,11917.21,0.0,11917.21
61835728,2019-10-10,13971.96,0.0,13971.96
66028828,2019-10-10,17000.0,32789.1,49789.1
61825518,2019-10-10,5400.0,29140.52,34540.520000000004
61825508,2019-10-10,2400.0,38775.72,41175.72
69841578,2019-10-10,9647.11,53759.4,63406.51
66099118,2019-10-10,3589.22,28504.29,32093.510000000002
66092178,2019-10-10,2626.71,8969.47,11596.18
66081998,2019-10-10,1347.42,21383.4,22730.82
69829558,2019-10-10,2595.15,10495.22,13090.369999999999
69898808,2019-10-10,50000.0,405577.16,455577.16
61865988,2019-10-10,1569.38,12827.99,14397.369999999999
65055538,2019-10-10,9925.96,0.0,9925.96
63092688,2019-10-10,2253.33,1275.0,3528.33
68844788,2019-10-10,3030.23,20429.88,23460.11
66025268,2019-10-10,4678.66,43812.07,48490.729999999996
62086958,2019-10-10,15000.0,147027.53,162027.53
61889968,2019-10-10,30000.0,161542.58,191542.58
61824508,2019-10-10,585000.0,365358.28,950358.28
62067128,2019-10-10,30000.0,101342.23,131342.22999999998
67000738,2019-10-10,15000.0,100001.0,115001.0
62099568,2019-10-10,50000.0,100099.71,150099.71000000002
62021138,2019-10-10,40000.0,100000.08,140000.08000000002
62076918,2019-10-10,52000.0,100911.07,152911.07
65015088,2019-10-10,10000.0,18895.45,28895.45
65026998,2019-10-10,60124.57,0.0,60124.57
63096168,2019-10-10,50000.0,100002.04,150002.03999999998
67000298,2019-10-10,3386.0,8620.27,12006.27
66081108,2019-10-10,4219.62,37395.35,41614.97
63002758,2019-10-10,10000.0,176937.7,186937.7
62021108,2019-10-10,50000.0,100059.6,150059.6
62055708,2019-10-10,40000.0,125436.06,165436.06
61896298,2019-10-09,9602.99,0.0,9602.99
61829198,2019-10-09,2069.15,84820.0,86889.15
60823598,2019-10-09,14000.0,14603.39,28603.39
66078898,2019-10-09,180000.0,704232.88,884232.88
66089998,2019-10-09,1000.0,31765.08,32765.08
61835998,2019-10-09,1446.02,38656.34,40102.35999999999
61835998,2019-10-09,10.0,38656.34,38666.34
61858358,2019-10-09,18.0,24674.65,24692.65
66096788,2019-10-09,2000.0,16000.0,18000.0
68842218,2019-10-09,14000.0,30830.07,44830.07
61858358,2019-10-09,10.0,24674.65,24684.65
62021168,2019-10-09,300000.0,452324.14,752324.14
60822758,2019-10-09,1000.0,19082.21,20082.21
65009958,2019-10-09,19107.71,0.0,19107.71
62011088,2019-10-09,3000.0,26766.02,29766.02
66080978,2019-10-09,3779.53,2424.18,6203.71
61897158,2019-10-09,6739.28,2260.0,8999.279999999999
63080968,2019-10-09,100000.0,363001.05,463001.05
65016228,2019-10-09,22170.76,0.0,22170.76
68844788,2019-10-09,3176.85,23484.29,26661.14
61889968,2019-10-09,20000.0,186315.69,206315.69
61873258,2019-10-09,4000.0,1386.25,5386.25
61865988,2019-10-09,1460.86,14397.37,15858.230000000001
61840328,2019-10-09,6000.0,54113.66,60113.66
63002168,2019-10-09,10000.0,0.0,10000.0
62086958,2019-10-09,11000.0,160735.44,171735.44
67000298,2019-10-09,5000.0,3506.27,8506.27
66080788,2019-10-09,3340.55,5124.18,8464.73
69868398,2019-10-09,1100.0,15556.06,16656.059999999998
63086218,2019-10-09,274815.44,0.0,274815.44
66077658,2019-10-09,5600.0,3243.14,8843.14
61833978,2019-10-08,1682.84,2430.0,4112.84
69836808,2019-10-08,6213.8,27684.66,33898.46
66018708,2019-10-08,19000.0,30033.11,49033.11
66092178,2019-10-08,1320.0,11116.75,12436.75
67812568,2019-10-08,1877.22,13660.0,15537.22
62026088,2019-10-08,3960.0,7435.62,11395.619999999999
61824508,2019-10-08,226283.96,947328.28,1173612.24
69809398,2019-10-08,11000.0,7888.32,18888.32
61875288,2019-10-08,2500.0,22233.1,24733.1
61807808,2019-10-08,5000.0,369799.45,374799.45
61858018,2019-10-08,1200.0,5363.24,6563.24
61853558,2019-10-08,5724.68,13636.18,19360.86
60002758,2019-10-08,1800.0,3922.87,5722.87
62092658,2019-10-08,4000.0,4508.65,8508.65
61865988,2019-10-08,1000.01,13488.29,14488.300000000001
69839678,2019-10-08,4000.0,185767.31,189767.31
62077178,2019-10-08,78987.19,137.25,79124.44
61870618,2019-10-08,12522.63,0.0,12522.63
60829658,2019-10-08,4200.0,22278.0,26478.0
63012908,2019-10-08,2534.74,12827.98,15362.72
63079968,2019-10-08,2355.14,12151.16,14506.3
66085038,2019-10-08,4989.18,0.0,4989.18
66018818,2019-10-08,3900.0,12403.47,16303.47
61825518,2019-10-08,3600.0,34550.52,38150.52
66081998,2019-10-08,3031.05,22735.82,25766.87
61825818,2019-10-08,44583.75,0.0,44583.75
66061878,2019-10-08,19977.55,0.0,19977.55
63088918,2019-10-08,20051.55,0.0,20051.55
61831398,2019-10-04,3968.9,0.0,3968.9
66098958,2019-10-04,1444.0,11121.55,12565.55
69893178,2019-10-04,4081.92,0.0,4081.92
61815588,2019-10-04,105000.0,4389603.72,4494603.72
63000118,2019-10-04,19135.5,300730.0,319865.5
62069768,2019-10-04,2221.08,1778.92,4000.0
60008718,2019-10-04,16194.9,16272.02,32466.92
61864688,2019-10-04,12800.0,16883.91,29683.91
69896178,2019-10-04,45000.0,169175.58,214175.58
60018018,2019-10-04,62199.33,16262.24,78461.57
61859558,2019-10-04,12500.0,16831.28,29331.28
66081998,2019-10-04,5067.0,23625.6,28692.6
61813358,2019-10-04,13000.0,18374.27,31374.27
63018798,2019-10-04,103600.0,27517.19,131117.19
61813558,2019-10-04,12000.0,17602.33,29602.33
63079818,2019-10-04,9000.0,19429.62,28429.62
60010288,2019-10-04,6000.0,33322.71,39322.71
65026928,2019-10-04,12500.0,515489.75,527989.75
61824508,2019-10-04,10000.0,1178396.75,1188396.75
61834458,2019-10-04,2800.0,6505.27,9305.27
65075728,2019-10-04,3000.0,12846.52,15846.52
65082258,2019-10-04,3000.0,13711.7,16711.7
65057298,2019-10-04,12900.0,28117.78,41017.78
63081998,2019-10-04,3945.8,-32.15,3913.65
66070078,2019-10-04,2006.39,0.0,2006.39
63090258,2019-10-04,8946.06,14264.89,23210.949999999997
61846568,2019-10-04,9980.0,59541.12,69521.12
66061228,2019-10-04,8670.0,4424.98,13094.98
66061238,2019-10-04,1002.0,14157.16,15159.16
61896678,2019-10-04,10700.0,59549.12,70249.12
69853618,2019-10-04,4000.0,12041.56,16041.56
69839678,2019-10-04,18000.0,191684.31,209684.31
62050038,2019-10-04,8630.64,35710.6,44341.24
61812928,2019-10-04,10.0,9990.96,10000.96
66893718,2019-10-03,10000.0,198852.49,208852.49
65009728,2019-10-03,1332.75,5656.43,6989.18
65025718,2019-10-03,7065.08,4805.0,11870.08
62052178,2019-10-03,10703.0,8817.32,19520.32
62026088,2019-10-03,7666.0,11543.22,19209.22
66077078,2019-10-03,6000.0,12724.72,18724.72
69830188,2019-10-03,4558.0,295.42,4853.42
63085788,2019-10-03,3241.07,0.0,3241.07
61825818,2019-10-03,90000.0,44583.75,134583.75
66099938,2019-10-03,6000.0,3926.2,9926.2
61854898,2019-10-03,5000.0,16080.06,21080.059999999998
66070518,2019-10-03,9995.0,0.0,9995.0
65058628,2019-10-03,15000.0,15254.21,30254.21
61872558,2019-10-03,4000.0,15739.57,19739.57
61895608,2019-10-03,4300.0,15812.31,20112.309999999998
61899498,2019-10-03,3000.0,15741.25,18741.25
61822128,2019-10-03,25000.0,10315.93,35315.93
61812528,2019-10-03,21800.0,10050.93,31850.93
61812928,2019-10-03,15500.0,10000.96,25500.96
66085198,2019-10-03,3014.41,0.0,3014.41
60010288,2019-10-03,2477.94,39422.71,41900.65
61821528,2019-10-03,24000.0,10673.07,34673.07
66061228,2019-10-03,2900.0,13094.98,15994.98
61804368,2019-10-03,9975.35,0.0,9975.35
61848978,2019-10-03,430.0,16846.12,17276.12
61848978,2019-10-03,10.0,16846.12,16856.12
61867758,2019-10-03,700.0,12319.1,13019.1
61867758,2019-10-03,10.0,12319.1,12329.1
63022118,2019-10-03,1600.0,4792.65,6392.65
69847898,2019-10-03,3118.49,6570.51,9689.0
66092178,2019-10-03,2514.0,12441.75,14955.75
66082628,2019-10-03,4000.0,6000.0,10000.0
63091618,2019-10-03,1479.47,9413.92,10893.39
62051118,2019-10-03,150000.0,169991.59,319991.58999999997
61847428,2019-10-03,50268.78,0.0,50268.78
60802128,2019-10-03,520.89,0.0,520.89
60802128,2019-10-03,10.0,0.0,10.0
67000778,2019-10-03,90.0,0.0,90.0
67000778,2019-10-03,10.0,0.0,10.0
90788888,2019-10-03,7363.08,4216080.86,4223443.94
69861888,2019-10-02,3000.0,2092.76,5092.76
61850628,2019-10-02,3600.0,11434.48,15034.48
65018528,2019-10-02,5000.0,10235.8,15235.8
66077078,2019-10-02,1900.0,18724.72,20624.72
66069168,2019-10-02,1051.42,6989.74,8041.16
