funds_account,stat_time_day,total_deposit_amount,total_withdraw_amount,assets_start,assets_end,in,out,rate,pro_in,pro_ot
67059888,2019-11-28,23072.0,13899.0,0.0,9657.67,23072.0,23556.67,1.0210068481276005,0.0,0.0
67060228,2019-12-06,60000.0,31756.0,0.0,29085.24,60000.0,60841.240000000005,1.0140206666666667,0.0,0.0
67060578,2019-11-27,17000.0,2000.0,0.0,16745.56,17000.0,18745.56,1.10268,0.0,0.0
67060678,2019-12-03,39000.0,18000.0,0.0,22065.48,39000.0,40065.479999999996,1.0273199999999998,0.0,0.0
67060838,2019-11-29,89098.0,30245.0,0.0,56897.49,89098.0,87142.48999999999,0.978052144829289,0.0,0.0
67060888,2019-12-11,15000.0,5000.0,0.0,10940.03,15000.0,15940.03,1.0626686666666667,0.0,0.0
67060908,2019-11-28,44000.0,20000.0,0.0,29494.6,44000.0,49494.6,1.1248772727272727,0.0,0.0
67061228,2019-11-28,15000.0,3000.0,0.0,15013.2,15000.0,18013.2,1.20088,0.0,0.0
67061288,2019-11-28,10001.0,4000.0,0.0,9806.99,10001.0,13806.99,1.3805609439056095,0.0,0.0
67061628,2019-12-01,30474.0,21667.0,0.0,8804.99,30474.0,30471.989999999998,0.9999340421342784,0.0,0.0
67061678,2019-11-29,730003.0,12000.0,0.0,739928.76,730003.0,751928.76,1.030035164239051,0.0,0.0
67061778,2019-11-29,21000.0,11000.0,0.0,13587.95,21000.0,24587.95,1.170854761904762,0.0,0.0
67061798,2019-11-29,13504.0,12038.0,0.0,6777.1,13504.0,18815.1,1.3932982819905213,0.0,0.0
67062538,2019-11-29,16900.0,16905.0,0.0,0.0,16900.0,16905.0,1.0002958579881658,0.0,0.0
67062568,2019-12-02,35995.0,35990.0,0.0,0.0,35995.0,35990.0,0.9998610918183081,0.0,0.0
67062598,2019-11-29,26980.0,6940.0,0.0,21681.57,26980.0,28621.57,1.0608439584877687,0.0,0.0
67062708,2019-12-02,10000.0,6400.0,0.0,4518.81,10000.0,10918.810000000001,1.091881,0.0,0.0
67062758,2019-12-05,4113.0,130.0,0.0,5936.16,4113.0,6066.16,1.4748747872599075,0.0,0.0
67062838,2019-12-03,4000.0,5268.0,0.0,2219.76,4000.0,7487.76,1.8719400000000002,0.0,0.0
67065028,2019-12-10,6292.0,7201.0,0.0,2671.42,6292.0,9872.42,1.569043229497775,0.0,0.0
67065038,2019-12-05,7700.0,4252.0,0.0,4691.72,7700.0,8943.720000000001,1.161522077922078,0.0,0.0
67065078,2019-12-02,40001.0,2000.0,0.0,20430.92,40001.0,22430.92,0.5607589810254743,0.0,0.0
67065178,2019-12-03,4125.0,3900.0,0.0,4344.97,4125.0,8244.970000000001,1.9987806060606064,0.0,0.0
67065288,2019-12-10,15000.0,15890.0,0.0,1856.02,15000.0,17746.02,1.183068,0.0,0.0
67065298,2019-11-30,15350.0,9992.0,0.0,5983.49,15350.0,15975.49,1.0407485342019545,0.0,0.0
67065508,2019-12-05,23000.0,10000.0,0.0,19894.46,23000.0,29894.46,1.2997591304347826,0.0,0.0
67065578,2019-12-02,14676.0,9666.0,0.0,6119.9,14676.0,15785.9,1.075626873807577,0.0,0.0
67065668,2019-12-10,67001.0,34000.0,0.0,34587.12,67001.0,68587.12,1.023673079506276,0.0,0.0
67065688,2019-12-12,15000.0,5000.0,0.0,9995.0,15000.0,14995.0,0.9996666666666667,0.0,0.0
67065758,2019-12-18,11000.0,1800.0,0.0,9195.23,11000.0,10995.23,0.9995663636363636,0.0,0.0
67065828,2019-12-04,21331.0,10499.0,0.0,11931.95,21331.0,22430.95,1.051565796258966,0.0,0.0
67066138,2019-12-02,10000.0,10000.0,0.0,18.22,10000.0,10018.22,1.001822,0.0,0.0
67066228,2019-12-04,34000.0,9000.0,0.0,26506.23,34000.0,35506.229999999996,1.0443008823529412,0.0,0.0
67066288,2019-12-03,12000.0,4000.0,0.0,9045.4,12000.0,13045.4,1.0871166666666667,0.0,0.0
67066528,2019-12-03,11700.0,5700.0,0.0,7613.91,11700.0,13313.91,1.1379410256410256,0.0,0.0
67066608,2019-12-04,13000.0,5000.0,0.0,8809.12,13000.0,13809.12,1.06224,0.0,0.0
67066678,2019-12-02,33425.0,14200.0,0.0,21396.86,33425.0,35596.86,1.0649771129394165,0.0,0.0
67066838,2019-12-13,10000.0,8000.0,0.0,1903.98,10000.0,9903.98,0.990398,0.0,0.0
67067008,2019-12-20,3642.0,3642.0,0.0,0.0,3642.0,3642.0,1.0,0.0,0.0
67067118,2019-12-03,20150.0,10000.0,0.0,11472.07,20150.0,21472.07,1.0656114143920596,0.0,0.0
67067228,2019-12-03,10000.0,3065.0,0.0,8913.5,10000.0,11978.5,1.19785,0.0,0.0
67067288,2019-12-03,30120.0,110.0,0.0,31758.38,30120.0,31868.38,1.058047144754316,0.0,0.0
67067508,2019-12-03,38000.0,12999.0,0.0,27987.87,38000.0,40986.869999999995,1.078601842105263,0.0,0.0
67067688,2019-12-04,21000.0,10000.0,0.0,11973.79,21000.0,21973.79,1.0463709523809523,0.0,0.0
67068188,2019-12-04,18000.0,9800.0,0.0,12556.64,18000.0,22356.64,1.2420355555555556,0.0,0.0
67068518,2019-12-10,6800.0,3000.0,0.0,3756.83,6800.0,6756.83,0.9936514705882353,0.0,0.0
67068538,2019-12-09,15000.0,12000.0,0.0,4677.94,15000.0,16677.94,1.1118626666666667,0.0,0.0
67068638,2019-12-18,10000.0,193.0,0.0,9802.0,10000.0,9995.0,0.9995,0.0,0.0
67068658,2019-12-09,25006.0,5952.0,0.0,20183.98,25006.0,26135.98,1.0451883547948493,0.0,0.0
67068738,2019-12-09,20170.0,8005.0,0.0,14000.23,20170.0,22005.23,1.0909881011403073,0.0,0.0
67068958,2019-12-16,10300.0,1000.0,0.0,9312.75,10300.0,10312.75,1.0012378640776698,0.0,0.0
67069078,2019-12-05,11500.0,9700.0,0.0,2547.56,11500.0,12247.56,1.0650052173913043,0.0,0.0
67069178,2019-12-09,20000.0,5000.0,0.0,17895.82,20000.0,22895.82,1.144791,0.0,0.0
67069738,2019-12-06,24746.0,9992.0,0.0,14778.11,24746.0,24770.11,1.0009742988765862,0.0,0.0
67069768,2019-12-06,20000.0,2824.0,0.0,19942.24,20000.0,22766.24,1.138312,0.0,0.0
67069918,2019-12-11,15000.0,9700.0,0.0,6938.59,15000.0,16638.59,1.1092393333333332,0.0,0.0
67070808,2019-12-13,13700.0,10000.0,0.0,3704.81,13700.0,13704.81,1.000351094890511,0.0,0.0
67071038,2019-12-09,22200.0,15000.0,0.0,7897.43,22200.0,22897.43,1.0314157657657659,0.0,0.0
67071558,2019-12-10,10000.0,7800.0,0.0,4500.77,10000.0,12300.77,1.230077,0.0,0.0
67071988,2019-12-20,11001.0,7001.0,0.0,4045.09,11001.0,11046.09,1.0040987182983365,0.0,0.0
67072058,2019-12-10,20000.0,20000.0,0.0,0.0,20000.0,20000.0,1.0,0.0,0.0
67072128,2019-12-10,16250.0,13000.0,0.0,4961.39,16250.0,17961.39,1.1053163076923076,0.0,0.0
67075138,2019-12-18,10000.0,10020.0,0.0,0.0,10000.0,10020.0,1.002,0.0,0.0
67075218,2019-12-14,10523.0,5874.0,0.0,4264.85,10523.0,10138.85,0.9634942506889671,0.0,0.0
67075708,2019-12-16,14800.0,1053.0,0.0,13689.18,14800.0,14742.18,0.9960932432432432,0.0,0.0
67076688,2019-12-11,18000.0,8000.0,0.0,11710.33,18000.0,19710.33,1.0950183333333334,0.0,0.0
67077118,2019-12-11,12000.0,1500.0,0.0,11471.02,12000.0,12971.02,1.0809183333333334,0.0,0.0
67077168,2019-12-11,29300.0,19300.0,0.0,10855.24,29300.0,30155.239999999998,1.0291890784982936,0.0,0.0
67077638,2019-12-20,10100.0,10000.0,0.0,128.19,10100.0,10128.19,1.002791089108911,0.0,0.0
67077828,2019-12-12,39900.0,23000.0,0.0,16837.13,39900.0,39837.130000000005,0.9984243107769425,0.0,0.0
67078278,2019-12-12,37000.0,10000.0,0.0,27023.27,37000.0,37023.270000000004,1.000628918918919,0.0,0.0
67079058,2019-12-12,50002.0,10000.0,0.0,39944.11,50002.0,49944.11,0.9988422463101476,0.0,0.0
67079278,2019-12-12,65000.0,20010.0,0.0,46321.35,65000.0,66331.35,1.0204823076923077,0.0,0.0
67079678,2019-12-12,24000.0,19027.0,0.0,4934.26,24000.0,23961.260000000002,0.9983858333333334,0.0,0.0
67079808,2019-12-16,10501.0,10150.0,0.0,118.92,10501.0,10268.92,0.9778992476906961,0.0,0.0
67080278,2019-12-13,13500.0,1008.0,0.0,12424.44,13500.0,13432.44,0.9949955555555556,0.0,0.0
67080558,2019-12-16,65015.0,1100.0,0.0,64297.2,65015.0,65397.2,1.005878643389987,0.0,0.0
67080928,2019-12-19,10000.0,2700.0,0.0,7295.0,10000.0,9995.0,0.9995,0.0,0.0
67081868,2019-12-17,60958.0,34500.0,0.0,26069.25,60958.0,60569.25,0.993622658223695,0.0,0.0
67082038,2019-12-19,10011.0,1001.0,0.0,8973.1,10011.0,9974.1,0.996314054540006,0.0,0.0
67085818,2019-12-19,10000.0,10000.0,0.0,9.81,10000.0,10009.81,1.000981,0.0,0.0
67086168,2019-12-18,10100.0,10100.0,0.0,27.64,10100.0,10127.64,1.0027366336633663,0.0,0.0
67087998,2019-12-17,30000.0,10000.0,0.0,19832.78,30000.0,29832.78,0.9944259999999999,0.0,0.0
67089208,2019-12-16,10000.0,3000.0,0.0,7013.46,10000.0,10013.46,1.0013459999999998,0.0,0.0
67089928,2019-12-19,10000.0,6000.0,0.0,3997.84,10000.0,9997.84,0.999784,0.0,0.0
67090518,2019-12-19,32000.0,12000.0,0.0,19960.59,32000.0,31960.59,0.9987684375,0.0,0.0
67090918,2019-12-18,15000.0,6000.0,0.0,8942.13,15000.0,14942.13,0.996142,0.0,0.0
67092628,2019-12-19,10000.0,10000.0,0.0,0.0,10000.0,10000.0,1.0,0.0,0.0
67092658,2019-12-18,10000.0,1500.0,0.0,8376.34,10000.0,9876.34,0.987634,0.0,0.0
67095618,2019-12-19,18800.0,1017.0,0.0,17170.28,18800.0,18187.28,0.9674085106382978,0.0,0.0
67095968,2019-12-18,39044.0,2312.0,0.0,36676.85,39044.0,38988.85,0.9985874910357545,0.0,0.0
67096068,2019-12-23,11160.0,60.0,0.0,11100.0,11160.0,11160.0,1.0,0.0,0.0
67096738,2019-12-20,10003.0,10003.0,0.0,20.95,10003.0,10023.95,1.0020943716884936,0.0,0.0
67098738,2019-12-19,20000.0,10000.0,0.0,10037.61,20000.0,20037.61,1.0018805,0.0,0.0
67809158,2018-09-17,0.0,40158.0,30790.53,4320.13,30790.53,44478.13,1.4445392787977342,0.0,0.0
67809308,2019-01-23,14000.0,26243.0,20100.05,12840.4,34100.05,39083.4,1.1461390819075046,0.0,0.0
67809328,2018-09-19,0.0,17000.0,22043.0,10246.1,22043.0,27246.1,1.2360431883137504,0.0,0.0
67809698,2018-09-26,54338.0,108675.0,51705.78,0.0,106043.78,108675.0,1.0248125821241,0.0,0.0
67809918,2018-10-11,19800.0,19754.0,13945.4,5590.0,33745.4,25344.0,0.7510356967171822,0.0,0.0
67810018,2018-09-21,0.0,68754.0,166196.89,108484.69,166196.89,177238.69,1.0664380663200135,0.0,0.0
67810088,2019-02-18,24100.0,13000.0,0.0,19456.83,24100.0,32456.83,1.3467564315352698,0.0,0.0
67810278,2018-12-03,38375.0,54983.0,9970.0,0.0,48345.0,54983.0,1.1373047884993277,0.0,0.0
67810288,2018-09-18,0.0,25065.0,25934.59,0.0,25934.59,25065.0,0.9664698767167709,0.0,0.0
67810418,2018-10-02,4000.0,28000.0,39388.42,18005.78,43388.42,46005.78,1.0603239297489975,0.0,0.0
67810458,2019-11-15,10100.0,2993.0,0.0,7577.79,10100.0,10570.79,1.0466128712871288,0.0,0.0
67810468,2018-09-20,0.0,30682.0,22009.25,0.0,22009.25,30682.0,1.3940502288810386,0.0,0.0
67810588,2018-10-04,10000.0,14400.0,9429.84,9788.66,19429.84,24188.66,1.244923272656903,0.0,0.0
67810658,2018-11-15,132580.0,132777.0,22965.17,26073.18,155545.16999999998,158850.18,1.0212479114587745,0.0,0.0
67810758,2018-09-26,0.0,14071.0,13270.28,2160.0,13270.28,16231.0,1.2231090828528108,0.0,0.0
67811608,2019-06-27,30085.0,1000.0,0.0,28987.22,30085.0,29987.22,0.9967498753531661,0.0,0.0
67812398,2019-01-30,25010.0,28940.0,8895.62,25.17,33905.62,28965.17,0.8542881681561935,0.0,0.0
67812458,2018-10-10,21600.0,53849.0,30000.87,0.0,51600.869999999995,53849.0,1.0435676762814272,0.0,0.0
67812568,2018-10-03,8223.0,8167.0,8581.4,1607.91,16804.4,9774.91,0.5816875342172287,0.0,0.0
67812598,2018-09-26,0.0,1597312.0,2109789.01,63680.71,2109789.01,1660992.71,0.7872790606677774,0.0,0.0
67812678,2018-12-04,700.0,5000.0,25005.7,35531.62,25705.7,40531.62,1.5767561280182996,0.0,0.0
67813018,2018-10-15,83500.0,1000.0,21956.39,103479.19,105456.39,104479.19,0.9907336103577982,0.0,0.0
67813718,2018-10-15,26415.0,12000.0,19961.19,37996.06,46376.19,49996.06,1.0780544930491271,0.0,0.0
67813888,2018-10-02,30000.0,10000.0,26999.12,32917.31,56999.119999999995,42917.31,0.7529468876010718,0.0,0.0
67815518,2018-11-20,42060.0,28000.0,22145.86,44493.96,64205.86,72493.95999999999,1.12908634819314,0.0,0.0
67815588,2019-03-08,118453.0,118924.0,0.0,0.0,118453.0,118924.0,1.0039762606265776,0.0,0.0
67816798,2018-10-22,10.0,20921.0,23035.47,15433.66,23045.47,36354.66,1.5775187054115192,0.0,0.0
67817988,2018-09-28,280000.0,279999.0,66565.45,90527.13,346565.45,370526.13,1.0691375323189314,0.0,0.0
67818108,2018-10-08,68169.0,88793.0,20341.51,5927.65,88510.51,94720.65,1.0701627411253194,0.0,0.0
67819208,2018-11-15,16152.0,16162.0,20834.5,18204.88,36986.5,34366.880000000005,0.9291736174009437,0.0,0.0
67821988,2018-10-23,8211.0,3000.0,0.0,6722.75,8211.0,9722.75,1.1841127755450007,0.0,0.0
67822388,2018-09-28,104759.0,14000.0,115488.52,215756.31,220247.52000000002,229756.31,1.0431731989536135,0.0,0.0
67843018,2018-10-04,0.0,6792.0,11434.37,0.0,11434.37,6792.0,0.5939986199502028,0.0,0.0
67844488,2018-10-02,0.0,20000.0,19771.59,25427.08,19771.59,45427.08,2.2975936684910017,0.0,0.0
67845058,2018-11-12,15000.0,30002.0,22695.53,16936.02,37695.53,46938.020000000004,1.245187957298916,0.0,0.0
67845758,2018-10-29,1000.0,1400.0,21446.15,30153.65,22446.15,31553.65,1.405748870073487,0.0,0.0
67851828,2018-10-10,297000.0,97000.0,100000.84,307216.49,397000.83999999997,404216.49,1.0181754023492746,0.0,0.0
67853118,2018-10-11,2000.0,57000.0,9651.25,15669.44,11651.25,72669.44,6.237050960197404,0.0,0.0
67853488,2018-10-02,213600.0,75920.0,48353.11,179855.59,261953.11,313695.58999999997,1.1975257327542321,0.0,57920.0
67854358,2018-11-06,0.0,4541.0,3947.02,0.0,3947.02,4541.0,1.15048821642657,0.0,0.0
67854528,2018-10-02,0.0,13008.0,15758.31,0.0,15758.31,13008.0,0.8254692286165205,0.0,0.0
67854928,2019-01-02,46099.0,33180.0,25437.15,46380.96,71536.15,111640.95999999999,1.5606229857212053,0.0,32080.0
67855718,2019-02-28,35000.0,23894.0,0.0,20910.3,35000.0,44804.3,1.2801228571428571,0.0,0.0
67855728,2018-10-02,19500.0,35320.0,13495.49,20093.3,32995.49,55413.3,1.6794204298829933,0.0,0.0
67855798,2019-10-23,10000.0,5100.0,0.0,10482.77,10000.0,15582.77,1.5582770000000001,0.0,0.0
67856058,2018-10-10,435985.0,345300.0,306049.21,1007620.07,742034.21,1352920.0699999998,1.8232583508515057,0.0,0.0
67856698,2018-10-02,31872.0,48695.0,24398.75,8121.05,56270.75,56816.05,1.0096906474500518,0.0,0.0
67856728,2019-04-17,9500.0,9457.0,0.0,0.0,9500.0,9457.0,0.9954736842105263,0.0,0.0
67856978,2019-05-16,15100.0,8879.0,0.0,7041.55,15100.0,15920.55,1.054341059602649,0.0,0.0
68000588,2019-12-19,18300.0,8350.0,0.0,9963.22,18300.0,18313.22,1.0007224043715848,0.0,0.0
68002238,2019-12-20,11000.0,6000.0,0.0,4995.0,11000.0,10995.0,0.9995454545454545,0.0,0.0
68006658,2019-12-21,10000.0,9890.0,0.0,103.48,10000.0,9993.48,0.9993479999999999,0.0,0.0
68680209,2019-02-19,42000.0,23500.0,0.0,23412.07,42000.0,46912.07,1.1169540476190476,0.0,0.0
68831328,2018-10-04,50000.0,65834.0,51672.41,38995.15,101672.41,104829.15,1.0310481476734936,0.0,0.0
68831678,2018-10-09,0.0,9000.0,28607.04,32768.08,28607.04,41768.08,1.460062977504838,0.0,0.0
68839918,2018-10-11,22000.0,63088.0,32224.52,0.0,54224.520000000004,63088.0,1.1634588927665934,0.0,0.0
68840078,2018-10-23,32010.0,61864.0,30453.77,0.0,62463.770000000004,61864.0,0.9903981139787111,0.0,0.0
68840728,2018-10-09,35000.0,35000.0,47254.2,41432.83,82254.2,76432.83,0.9292270789819852,0.0,0.0
68840788,2018-10-31,0.0,14495.0,10763.86,0.0,10763.86,14495.0,1.3466358722614378,0.0,0.0
68840868,2018-10-02,0.0,5510.0,5514.89,0.0,5514.89,5510.0,0.9991133096036366,0.0,0.0
68841058,2018-10-12,3026.0,11400.0,21084.49,19749.36,24110.49,31149.36,1.2919422210000708,0.0,0.0
68841098,2018-10-10,2000.0,10000.0,20863.72,15119.71,22863.72,25119.71,1.0986711698708695,0.0,0.0
68841288,2019-12-02,3201.0,1000.0,0.0,4600.27,3201.0,5600.27,1.7495376444860982,0.0,0.0
68841368,2018-10-12,1000.0,8150.0,7436.21,92.57,8436.21,8242.57,0.9770465647488624,0.0,0.0
68841408,2018-11-07,136315.0,137000.0,19955.85,7730.76,156270.85,144730.76,0.9261532781065694,0.0,0.0
68842028,2019-03-13,20100.0,12000.0,0.0,31639.68,20100.0,43639.68,2.1711283582089553,0.0,0.0
68842078,2018-11-14,10500.0,1000.0,22819.5,39957.44,33319.5,40957.44,1.2292333318327107,0.0,0.0
68842218,2018-10-25,39700.0,14000.0,36220.75,51496.37,75920.75,65496.37,0.8626939275494513,0.0,0.0
68842728,2018-10-29,1240.0,1873.0,338.48,0.0,1578.48,1873.0,1.186584562363793,0.0,0.0
68842798,2018-10-08,15000.0,27514.0,11039.51,0.0,26039.510000000002,27514.0,1.056625105464734,0.0,0.0
68842868,2018-10-16,0.0,28000.0,29626.0,22798.54,29626.0,50798.54,1.7146607709444408,0.0,0.0
68842898,2018-10-22,13000.0,15000.0,14127.25,20877.96,27127.25,35877.96,1.3225800624832962,0.0,0.0
68843058,2018-12-17,0.0,8700.0,20096.53,14276.7,20096.53,22976.7,1.1433167815538305,0.0,0.0
68843158,2018-10-08,103299.0,38321.0,36518.92,100307.81,139817.91999999998,138628.81,0.991495296168045,0.0,0.0
68843378,2018-10-08,89054.0,52200.0,182825.26,141046.98,271879.26,193246.98,0.710782352431002,0.0,0.0
68843398,2018-10-16,0.0,30000.0,58489.28,35244.62,58489.28,65244.62,1.1154970620257252,0.0,0.0
68843498,2019-04-23,15800.0,4000.0,0.0,14079.78,27700.0,18079.78,0.6526996389891696,11900.0,0.0
68843718,2018-12-06,0.0,24720.0,24373.92,0.0,24373.92,24720.0,1.0141987829614605,0.0,0.0
68843798,2019-02-28,23100.0,23000.0,0.0,20535.64,23100.0,43535.64,1.8846597402597403,0.0,0.0
68844018,2019-02-28,50000.0,48886.0,0.0,0.0,50000.0,48886.0,0.97772,0.0,0.0
68844068,2018-10-12,10.0,72340.0,51225.41,0.0,51235.41,72340.0,1.411914142972604,0.0,0.0
68844168,2018-10-19,0.0,14886.0,11989.04,11261.57,11989.04,26147.57,2.1809561065773404,0.0,0.0
68844418,2018-10-29,0.0,10186.0,9296.37,0.0,9296.37,10186.0,1.0956964922867742,0.0,0.0
68844598,2018-10-24,0.0,19664.0,19663.17,1.11,19663.17,19665.11,1.0000986616094965,0.0,0.0
68844788,2019-09-02,59000.0,56304.0,0.0,3695.0,59000.0,59999.0,1.0169322033898305,0.0,0.0
68844958,2018-10-11,0.0,17000.0,27244.8,12162.85,27244.8,29162.85,1.0704005902043692,0.0,0.0
68844978,2018-10-15,10000.0,10000.0,0.0,0.0,10000.0,10000.0,1.0,0.0,0.0
68845168,2018-10-12,358019.0,293999.0,130856.54,204290.61,488875.54,498289.61,1.0192565780648384,0.0,0.0
68848288,2018-10-15,0.0,4000.0,15447.23,9235.29,15447.23,13235.29,0.8568066896136072,0.0,0.0
68848298,2018-10-19,0.0,11000.0,17842.32,6827.32,17842.32,17827.32,0.9991593021535317,0.0,0.0
68848528,2018-10-19,0.0,5252.0,5270.04,0.0,5270.04,5252.0,0.996576876076842,0.0,0.0
69800988,2018-10-25,0.0,10729.0,10093.94,0.0,10093.94,10729.0,1.0629149767087975,0.0,0.0
69800998,2018-10-30,0.0,8848.0,8848.32,0.0,8848.32,8848.0,0.9999638349426784,0.0,0.0
69801028,2018-10-18,322950.0,234980.0,0.0,98682.69,322950.0,333662.69,1.0331713577953243,0.0,0.0
69801418,2018-10-15,0.0,5000.0,27155.46,13027.65,27155.46,18027.65,0.6638683343975761,0.0,0.0
69802208,2018-10-22,35400.0,34678.0,12301.1,11916.52,47701.1,46594.520000000004,0.9768017928307734,0.0,0.0
69802498,2019-01-24,51010.0,53103.0,21000.04,23709.82,72010.04000000001,76812.82,1.0666959773942633,0.0,0.0
69802568,2019-04-15,59000.0,55965.0,40126.78,40857.12,99126.78,96822.12,0.9767503796653134,0.0,0.0
69802588,2019-04-09,343148.0,100500.0,0.0,206623.96,358672.0,307123.95999999996,0.8562808359726992,15524.0,0.0
69802618,2018-10-22,0.0,8959.0,18168.87,20730.58,18168.87,29689.58,1.6340906176333478,0.0,0.0
69809358,2018-10-25,27219.0,2101.0,36325.25,66631.08,63544.25,68732.08,1.0816412185209519,0.0,0.0
69809398,2018-10-22,0.0,11000.0,19051.84,11140.33,19051.84,22140.33,1.1621098014679947,0.0,0.0
69809458,2018-11-05,500.0,13590.0,15049.12,0.0,15549.12,13590.0,0.8740044452676421,0.0,0.0
69809658,2018-10-29,10000.0,35000.0,37731.11,17325.0,47731.11,52325.0,1.0962451952196377,0.0,0.0
69809768,2019-03-08,38100.0,37665.0,0.0,8172.74,38100.0,45837.74,1.2030902887139108,0.0,0.0
69809968,2018-10-19,43510.0,59268.0,16046.72,3695.0,59556.72,62963.0,1.057193881731566,0.0,0.0
69810108,2018-10-18,6270.0,23572.0,27510.48,22563.29,33780.479999999996,46135.29,1.3657381422644086,0.0,0.0
69810398,2018-10-24,0.0,7402.0,21305.98,15902.63,21305.98,23304.629999999997,1.0938069969088489,0.0,0.0
69810568,2018-10-18,179999.0,70000.0,34706.81,186890.77,214705.81,256890.77,1.1964779621007926,0.0,0.0
69810578,2019-04-08,23234.0,10634.0,0.0,19124.03,23234.0,29758.03,1.2807966772832917,0.0,0.0
69810688,2018-10-23,16397.0,10000.0,18054.16,30494.08,34451.16,40494.08,1.1754054145056363,0.0,0.0
69810718,2018-10-19,0.0,32105.0,33362.13,3083.55,33362.13,45293.55,1.3576336402981466,0.0,10105.0
69810898,2018-10-19,41810.0,60362.0,16039.7,0.0,57849.7,60362.0,1.0434280558066853,0.0,0.0
69811288,2018-10-26,900000.0,500000.0,471532.4,712616.79,1371532.4,1212616.79,0.884132806487109,0.0,0.0
69811528,2018-10-29,0.0,6374.0,6385.99,0.0,6385.99,6374.0,0.9981224524310248,0.0,0.0
69811618,2018-10-22,198000.0,79492.0,221452.79,353331.39,419452.79000000004,432823.39,1.0318762929196394,0.0,0.0
69812058,2018-10-29,0.0,22647.0,11323.51,0.0,11323.51,22647.0,1.9999982337632058,0.0,0.0
69812568,2018-10-26,60958.0,40102.0,-0.08,19773.68,60957.92,59875.68,0.9822461133844462,0.0,0.0
69812668,2019-10-07,10005.0,8251.0,0.0,8844.09,10005.0,17095.09,1.7086546726636682,0.0,0.0
69813468,2018-10-29,11397.0,35460.0,9464.56,4569.84,20861.559999999998,40029.84,1.9188325321788016,0.0,0.0
69813598,2019-04-15,18700.0,6877.0,0.0,16270.66,18700.0,23147.66,1.2378427807486632,0.0,0.0
69814028,2019-04-17,21000.0,12000.0,0.0,14688.29,21000.0,26688.29,1.2708709523809525,0.0,0.0
69814278,2018-10-22,0.0,1000.0,12296.22,16083.62,12296.22,17083.620000000003,1.3893391627670946,0.0,0.0
69814328,2019-09-17,23300.0,8000.0,0.0,22595.01,23300.0,30595.01,1.3130905579399141,0.0,0.0
69814368,2019-01-24,1000.0,14081.0,20100.04,13853.92,21100.04,27934.92,1.3239273480050273,0.0,0.0
69814378,2019-01-31,16000.0,32018.0,20080.01,12975.05,36080.009999999995,44993.05,1.24703540824961,0.0,0.0
69814428,2018-10-30,18000.0,22582.0,19912.74,29631.39,37912.740000000005,52213.39,1.3771990629007556,0.0,0.0
69814568,2019-01-30,10000.0,10000.0,20000.02,27542.95,30000.02,37542.95,1.251430832379445,0.0,0.0
69814678,2018-11-14,14000.0,21000.0,22211.48,16392.9,36211.479999999996,37392.9,1.0326255651522669,0.0,0.0
69814888,2018-10-22,0.0,23622.0,22069.74,0.0,22069.74,23622.0,1.0703343129552048,0.0,0.0
69814928,2019-07-08,15000.0,10000.0,0.0,6600.67,15000.0,16600.67,1.1067113333333332,0.0,0.0
69815118,2019-01-16,23000.0,12000.0,21000.16,40155.56,44000.16,52155.56,1.1853493260024508,0.0,0.0
69815268,2018-10-24,19000.0,42631.0,15063.97,20081.72,34063.97,62712.72,1.8410279248132264,0.0,0.0
69815368,2019-05-14,10053.0,3000.0,0.0,10938.83,10053.0,13938.83,1.386534367850393,0.0,0.0
69816458,2018-10-24,29800.0,43040.0,14897.2,20082.2,44697.2,63122.2,1.4122182150112312,0.0,0.0
69816998,2018-10-23,27500.0,10317.0,3495.0,24496.74,30995.0,34813.740000000005,1.1232050330698502,0.0,0.0
69817908,2018-10-26,158485.0,63000.0,22037.35,158369.55,180522.35,221369.55,1.2262722593628987,0.0,0.0
69818608,2018-10-25,20000.0,23739.0,11147.05,9981.16,31147.05,33720.16,1.0826116759051019,0.0,0.0
69819978,2019-02-18,60317.0,13560.0,0.0,40594.29,60317.0,54154.29,0.897827975529287,0.0,0.0
69820028,2018-10-25,14150.0,28000.0,10355.46,10565.37,24505.46,38565.37,1.5737460141535806,0.0,0.0
69820658,2018-10-25,0.0,23320.0,30513.05,9066.71,30513.05,54706.71,1.7928954988111645,0.0,22320.0
69820808,2019-04-29,25200.0,12300.0,0.0,19687.84,25200.0,31987.84,1.2693587301587301,0.0,0.0
69821378,2018-10-24,304988.0,128235.0,29416.6,215084.9,334404.6,343319.9,1.0266602193869343,0.0,0.0
69822618,2018-10-26,15600.0,28394.0,19663.4,14943.27,35263.4,43337.270000000004,1.2289589205805453,0.0,0.0
69823068,2018-10-29,261402.0,162062.0,22100.2,138303.24,283502.2,300365.24,1.0594811609927541,0.0,0.0
69823598,2018-10-26,20000.0,20304.0,19646.07,20809.47,39646.07,41113.47,1.0370124958161049,0.0,0.0
69824058,2018-10-26,0.0,3730.0,18866.95,14427.73,18866.95,18157.73,0.9624093984454296,0.0,0.0
69824098,2019-02-08,20100.0,13000.0,0.0,23097.79,20100.0,36097.79,1.7959099502487563,0.0,0.0
69824278,2018-12-06,102900.0,111000.0,416952.77,400209.0,519852.77,511209.0,0.9833726576084224,0.0,0.0
69824658,2018-10-25,0.0,22828.0,24627.59,0.0,24627.59,22828.0,0.9269278885997371,0.0,0.0
