account_id,cash_in_first_day,asset_first_in,cash_out_first_day,cash_out_first_day_amount
65006928,2019-04-18,12318.30000000000000000000,2019-05-30,10035.87000000000000000000
65007028,2019-04-17,20276.13000000000000000000,2019-07-31,21367.99
65007108,2019-04-15,20000.00000000000000000000,2019-05-02,0E-20
65007528,2019-04-25,23495.67000000000000000000,2019-12-24,14617.04
65007608,2019-04-25,15050.00000000000000000000,2019-07-24,18386.21
65007908,2019-04-18,16000.00000000000000000000,2019-12-20,44165.89
65008008,2019-04-16,15800.00000000000000000000,2019-05-16,53189.57000000000000000000
65008228,2019-04-24,15875.00000000000000000000,2019-10-29,32680.82
65008278,2019-04-16,304823.69000000000000000000,2019-07-03,1183065.17
65008538,2019-04-26,20005.00000000000000000000,2019-08-06,31804.34
65008578,2019-04-18,15000.00000000000000000000,2019-07-03,30488.52
65008678,2019-12-20,20566.22000000000000000000,2019-12-23,20598.22
65008788,2019-06-18,20000.00000000000000000000,2019-08-13,19544.66
65008808,2019-04-16,38796.04000000000000000000,2019-12-16,63565.79
65008878,2019-04-29,20023.13000000000000000000,2019-07-03,17988.379999999997
65008938,2019-04-18,5585.00000000000000000000,2019-11-20,23127.5
65008968,2019-04-24,15075.00000000000000000000,2019-08-08,24144.83
65009008,2019-04-23,15000.00000000000000000000,2019-07-10,27246.17
65009058,2019-04-16,15000.01000000000000000000,2019-05-16,10858.41000000000000000000
65009078,2019-06-04,172730.55000000000000000000,2019-06-28,130300.25
65009118,2019-10-15,6000.00000000000000000000,2019-11-19,10733.24
65009128,2019-04-18,9706.30000000000000000000,2019-05-20,11681.11000000000000000000
65009138,2019-04-24,9875.00000000000000000000,2019-08-06,20206.57
65009168,2019-05-02,11499.38000000000000000000,2019-11-26,164008.71000000002
65009258,2019-04-25,20891.00000000000000000000,2019-09-06,31225.15
65009518,2019-04-26,570000.00000000000000000000,2019-04-30,569159.05000000000000000000
65009728,2019-05-08,15900.00000000000000000000,2019-06-24,14815.48
65009818,2019-07-16,10000.00000000000000000000,2019-07-17,10000.0
65009838,2019-04-24,19935.00000000000000000000,2019-08-21,201256.32
65009938,2019-05-28,10875.00000000000000000000,2019-12-11,34312.55
65009958,2019-04-17,20300.00000000000000000000,2019-10-09,19107.71
65009978,2019-04-17,10000.00000000000000000000,2019-05-02,5151.29000000000000000000
65009998,2019-06-13,10000.00000000000000000000,2019-08-20,13125.119999999999
65010088,2019-04-17,10000.00000000000000000000,2019-04-23,6.30000000000000000000
65010108,2019-04-24,390105.90000000000000000000,2019-06-14,858218.58
65010168,2019-04-18,100.00000000000000000000,2019-07-19,22076.46
65010178,2019-07-04,10001.00000000000000000000,2019-07-08,10001.0
65010188,2019-04-23,15005.00000000000000000000,2019-07-17,15946.67
65010208,2019-04-23,15000.00000000000000000000,2019-11-20,73084.59
65010218,2019-05-08,15100.93000000000000000000,2019-07-30,16422.34
65010228,2019-04-24,15056.00000000000000000000,2019-10-16,27422.13
65010638,2019-05-07,3000.00000000000000000000,2019-05-28,1325.00000000000000000000
65010698,2019-05-02,54875.00000000000000000000,2019-09-20,53786.07
65010798,2019-05-06,3000.00000000000000000000,2019-10-25,9968.369999999999
65010808,2019-04-18,10000.00000000000000000000,2019-07-29,22058.3
65010828,2019-06-18,15500.00000000000000000000,2019-07-23,21437.989999999998
65010928,2019-05-09,19875.00000000000000000000,2019-09-17,38104.240000000005
65011028,2019-05-15,16000.00000000000000000000,2019-07-05,19165.9
65011078,2019-10-17,9995.00000000000000000000,2019-11-22,9896.02
65011128,2019-04-29,10001.00000000000000000000,2019-05-30,2852.08000000000000000000
65011178,2019-04-25,15000.00000000000000000000,2019-06-25,13566.009999999998
65011268,2019-05-14,15000.00000000000000000000,2019-08-20,14796.83
65011508,2019-04-23,24835.99803802000000000000,2019-06-03,16629.510000000002
65011578,2019-04-18,20000.00000000000000000000,2019-10-24,59642.73
65011608,2019-05-16,19875.00000000000000000000,2019-09-13,11247.05
65011738,2019-04-23,15053.00000000000000000000,2019-06-19,37529.25
65011808,2019-04-29,6000.00000000000000000000,2019-05-15,4103.23000000000000000000
65011818,2019-04-26,20000.00000000000000000000,2019-07-03,21335.4
65011978,2019-04-24,15010.00000000000000000000,2019-06-17,14621.33
65011988,2019-05-02,15200.00000000000000000000,2019-08-08,56938.49
65012038,2019-04-30,20000.01000000000000000000,2019-12-20,10.0
65012138,2019-04-30,20000.01000000000000000000,2019-09-12,23391.2
65012298,2019-04-29,17067.00000000000000000000,2019-10-24,29222.6
65012538,2019-05-07,15000.00000000000000000000,2019-07-17,23917.95
65012858,2019-04-26,16875.00000000000000000000,2019-07-08,25296.72
65012988,2019-04-29,17085.00000000000000000000,2019-07-05,29082.11
65015088,2019-05-02,16580.00000000000000000000,2019-10-10,28895.45
65015158,2019-04-24,10000.00000000000000000000,2019-06-17,10317.04
65015618,2019-04-23,30000.00000000000000000000,2019-07-08,147033.89
65015758,2019-05-14,10000.00000000000000000000,2019-05-15,0E-20
65015898,2019-04-29,15000.00000000000000000000,2019-06-21,13499.34
65015998,2019-04-25,303318.22000000000000000000,2019-09-09,590248.35
65016128,2019-04-26,15785.00000000000000000000,2019-08-20,18368.02
65016228,2019-04-26,19835.00000000000000000000,2019-10-09,22170.76
65016858,2019-05-07,15375.00000000000000000000,2019-10-14,29862.75
65016928,2019-04-24,15012.00000000000000000000,2019-07-29,14863.58
65016998,2019-09-27,11000.00000000000000000000,2019-10-21,13812.86
65017058,2019-08-30,2940.00000000000000000000,2019-09-26,19916.15
65017118,2019-04-24,15000.00000000000000000000,2019-06-06,9388.42
65017268,2019-05-20,14706.96000000000000000000,2019-06-25,15862.3
65017288,2019-04-25,14975.13000000000000000000,2019-05-28,11774.49000000000000000000
65017298,2019-04-25,250000.00000000000000000000,2019-05-06,229298.30185000000000000000
65017558,2019-04-25,20010.00000000000000000000,2019-04-26,15001.16000000000000000000
65017628,2019-06-21,10222.60069677980000000000,2019-07-04,9531.18
65017688,2019-05-15,15500.00000000000000000000,2019-12-17,29822.83
65017798,2019-04-29,15200.00000000000000000000,2019-04-29,15200.00000000000000000000
65018118,2019-06-28,15985.73000000000000000000,2019-09-24,92680.0
65018128,2019-05-22,20375.00000000000000000000,2019-12-11,39234.4
65018138,2019-05-02,30018.00000000000000000000,2019-12-23,33482.75
65018218,2019-04-29,9875.00000000000000000000,2019-07-08,25171.62
65018228,2019-06-17,16000.00000000000000000000,2019-07-18,41848.32
65018238,2019-05-21,25294.02203166774000000000,2019-07-03,22878.96
65018288,2019-05-08,15375.00000000000000000000,2019-12-24,7975.93
65018528,2019-04-26,30010.60000000000000000000,2019-07-10,57436.14
65018578,2019-05-15,15001.00000000000000000000,2019-09-13,19894.25
65018598,2019-05-06,15000.00000000000000000000,2019-10-23,34765.43
65018608,2019-04-26,99799.84000000000000000000,2019-09-05,79789.73
65018638,2019-04-26,15500.00000000000000000000,2019-07-23,16899.21
65018668,2019-05-15,15200.01000000000000000000,2019-06-24,16101.87
65018718,2019-05-09,20000.00000000000000000000,2019-06-10,19990.15
65018808,2019-05-06,15085.00000000000000000000,2019-07-16,13606.91
65018868,2019-06-17,200000.00000000000000000000,2019-11-20,142057.22
65018918,2019-05-31,5500.00000000000000000000,2019-12-04,12765.32
65018988,2019-05-07,20000.00000000000000000000,2019-06-18,19616.97
65018998,2019-04-29,15500.00000000000000000000,2019-12-23,25453.48
65019058,2019-05-30,798460.73750000000000000000,2019-12-05,284468.02
65019128,2019-04-26,16000.00000000000000000000,2019-09-13,15930.8
65019138,2019-05-06,20000.00000000000000000000,2019-06-10,19078.58
65019268,2019-06-14,15085.00000000000000000000,2019-11-29,24386.66
65019538,2019-04-30,17000.00000000000000000000,2019-05-30,0E-20
65019568,2019-04-30,18000.00000000000000000000,2019-12-10,84866.02
65019628,2019-04-29,10000.00000000000000000000,2019-05-17,7060.65000000000000000000
65019718,2019-05-08,15875.00000000000000000000,2019-07-18,25608.2
65019758,2019-05-08,15785.00000000000000000000,2019-07-22,27408.559999999998
65019868,2019-04-30,15808.00000000000000000000,2019-10-23,351.99
65019978,2019-05-06,2800.00000000000000000000,2019-08-15,1866.72
65019988,2019-05-07,15475.00000000000000000000,2019-12-17,18164.66
65020008,2019-05-06,15875.00000000000000000000,2019-12-13,79692.61
65020018,2019-05-07,25000.08000000000000000000,2019-05-14,18000.08000000000000000000
65020058,2019-05-14,15500.00000000000000000000,2019-06-13,15488.7
65020138,2019-04-29,10000.00000000000000000000,2019-07-10,14641.85
65020218,2019-05-08,15000.00000000000000000000,2019-06-12,9322.87
65020258,2019-05-02,16000.00000000000000000000,2019-10-21,10338.7
65020528,2019-06-06,20000.00000000000000000000,2019-11-29,75649.95000000001
65020678,2019-05-07,39207.50000000000000000000,2019-06-13,1.3
65020718,2019-05-09,15200.00000000000000000000,2019-08-05,15924.36
65020778,2019-05-14,17875.00000000000000000000,2019-10-31,28883.73
65020898,2019-05-08,15726.00000000000000000000,2019-07-15,15440.16
65021068,2019-05-06,15000.00000000000000000000,2019-08-19,17172.79
65021138,2019-08-07,10000.00000000000000000000,2019-08-21,10000.0
65021198,2019-04-30,15000.00000000000000000000,2019-06-13,13884.27
65021278,2019-05-08,1500.00000000000000000000,2019-08-02,15952.07
65021578,2019-05-08,20000.00000000000000000000,2019-06-25,22075.55
65021678,2019-05-07,58875.00000000000000000000,2019-07-05,105301.62
65021708,2019-05-06,15035.00000000000000000000,2019-06-14,15064.46
65021858,2019-05-14,15000.00000000000000000000,2019-12-24,39568.240000000005
65021868,2019-05-08,15080.00000000000000000000,2019-11-29,21317.45
65021898,2019-05-10,15735.00000000000000000000,2019-11-18,59906.88
65021908,2019-05-14,57190.00000000000000000000,2019-06-17,56382.03
65022158,2019-10-18,6600.00000000000000000000,2019-11-18,49948.5
65022178,2019-05-06,1.00000000000000000000,2019-10-28,51267.34
65022268,2019-05-08,10200.00000000000000000000,2019-11-27,95747.36
65022598,2019-05-16,15000.00000000000000000000,2019-06-27,20437.89
65022618,2019-05-10,15085.00000000000000000000,2019-09-25,20895.24
65022668,2019-05-07,15000.39000000000000000000,2019-12-23,22038.61
65022758,2019-05-03,20000.00000000000000000000,2019-06-19,18308.94
65022828,2019-06-03,6500.00000000000000000000,2019-11-12,6519.11
65022868,2019-05-03,30000.00000000000000000000,2019-12-12,86872.19
65022888,2019-05-09,15285.00000000000000000000,2019-12-04,31677.63
65022938,2019-05-07,15000.00000000000000000000,2019-07-17,18831.08
65022958,2019-05-03,15100.00000000000000000000,2019-06-28,15046.08
65022968,2019-05-07,10000.00000000000000000000,2019-11-04,42129.740000000005
65025018,2019-09-20,3100.00000000000000000000,2019-10-17,12820.41
65025158,2019-06-12,10000.00000000000000000000,2019-07-10,14810.6
65025208,2019-05-14,15200.00000000000000000000,2019-06-14,17472.71
65025228,2019-05-09,14923.00000000000000000000,2019-08-06,13124.58
65025298,2019-05-08,15100.00000000000000000000,2019-09-05,14797.0
65025718,2019-05-06,15001.00000000000000000000,2019-09-12,11902.869999999999
65025758,2019-05-07,15000.00000000000000000000,2019-07-17,19797.52
65025818,2019-05-09,15085.00000000000000000000,2019-10-16,25034.03
65025858,2019-05-07,20000.00000000000000000000,2019-06-14,35434.479999999996
65025868,2019-05-08,15000.00000000000000000000,2019-07-15,15107.52
65025918,2019-05-03,15000.00000000000000000000,2019-12-12,48253.13
65026008,2019-05-29,20000.00000000000000000000,2019-09-12,22721.25
65026018,2019-06-05,15100.00000000000000000000,2019-12-20,19595.309999999998
65026028,2019-06-05,15100.00000000000000000000,2019-12-20,17873.809999999998
65026068,2019-05-06,20000.00000000000000000000,2019-06-14,20001.8
65026158,2019-05-20,15015.08000000000000000000,2019-06-26,30200.1
65026188,2019-05-14,17075.00000000000000000000,2019-08-07,21101.09
65026198,2019-05-07,15200.00000000000000000000,2019-06-14,14841.68
65026208,2019-05-23,15000.00000000000000000000,2019-07-16,18489.28
65026218,2019-05-07,16000.00000000000000000000,2019-06-25,32545.73
65026268,2019-05-10,18000.00000000000000000000,2019-06-14,18096.44
65026288,2019-05-07,15000.00000000000000000000,2019-05-20,12972.33000000000000000000
65026298,2019-05-14,15000.00000000000000000000,2019-06-24,15008.71
65026518,2019-05-06,20000.00000000000000000000,2019-05-17,198695.83070000000000000000
65026728,2019-07-08,4800.00000000000000000000,2019-09-04,9717.09
65026768,2019-05-09,15100.00000000000000000000,2019-06-10,15110.94
65026788,2019-05-07,16000.00000000000000000000,2019-05-20,8328.99916000000000000000
65026808,2019-05-09,15200.00000000000000000000,2019-09-25,19584.43
65026828,2019-05-08,21000.00000000000000000000,2019-09-10,20923.6
65026868,2019-05-14,15050.00000000000000000000,2019-07-18,25986.11
65026898,2019-05-14,16000.00000000000000000000,2019-10-23,35540.53
65026908,2019-05-14,15000.00000000000000000000,2019-06-17,15216.22
65026918,2019-05-08,16000.00000000000000000000,2019-06-10,30118.08
65026928,2019-05-16,15002.13000000000000000000,2019-07-22,272487.39
65026958,2019-05-07,15000.00000000000000000000,2019-08-23,71199.01999999999
65026998,2019-05-16,20000.00000000000000000000,2019-07-02,20672.75
65027098,2019-05-16,14875.00000000000000000000,2019-07-29,24854.38
65027138,2019-05-07,15000.00000000000000000000,2019-06-10,14275.94
65027178,2019-05-07,30000.77000000000000000000,2019-11-12,46360.82
65027208,2019-05-21,9875.00000000000000000000,2019-09-20,22097.61
65027278,2019-05-09,19875.00000000000000000000,2019-12-23,33725.74
65027298,2019-05-16,18000.00000000000000000000,2019-10-23,27206.56
65027578,2019-05-07,10469.86000000000000000000,2019-11-20,12945.48
65027678,2019-05-07,15000.00000000000000000000,2019-10-14,51835.83
65027698,2019-05-15,15000.00000000000000000000,2019-06-14,16487.5
65027798,2019-05-08,16000.00000000000000000000,2019-06-25,36486.69
65028038,2019-05-08,15325.91000000000000000000,2019-07-04,15260.91
65028058,2019-05-21,5000.00000000000000000000,2019-06-17,46962.97
65028078,2019-05-08,16000.00000000000000000000,2019-07-03,15052.29
65028108,2019-05-10,15000.00000000000000000000,2019-10-17,30126.82
65028198,2019-05-09,15000.00000000000000000000,2019-06-13,15768.74
65028508,2019-05-10,15020.00000000000000000000,2019-09-12,15015.0
65028668,2019-05-09,19000.00000000000000000000,2019-06-10,18206.05
65028988,2019-05-09,16000.00000000000000000000,2019-06-27,17692.16
65029018,2019-05-23,20100.00000000000000000000,2019-09-18,28424.2
65029268,2019-05-10,15000.00000000000000000000,2019-10-21,24520.86
65029758,2019-06-25,15000.00000000000000000000,2019-10-24,53175.85
65029778,2019-05-10,15010.00000000000000000000,2019-09-12,15005.0
65029818,2019-05-21,15335.00000000000000000000,2019-11-08,21276.46
65029898,2019-05-14,15000.00000000000000000000,2019-10-21,16897.879999999997
65029958,2019-05-14,15000.00000000000000000000,2019-06-17,15078.8
65050078,2019-05-14,22985.00000000000000000000,2019-07-22,26366.52
65050288,2019-05-14,24875.00000000000000000000,2019-12-17,187953.0
65052508,2019-05-14,16000.00000000000000000000,2019-07-02,26717.79
65052638,2019-05-09,10000.00000000000000000000,2019-10-24,25234.43
65052678,2019-05-30,9900.00000000000000000000,2019-07-09,24578.37
65052728,2019-05-14,14875.00000000000000000000,2019-09-30,15780.8
65052768,2019-05-14,15000.00000000000000000000,2019-12-02,47580.049999999996
65052918,2019-05-10,10000.00000000000000000000,2019-06-12,1177015.25
65055018,2019-05-14,20000.00000000000000000000,2019-10-16,56500.52
65055058,2019-05-15,14875.00000000000000000000,2019-09-23,17236.83
65055088,2019-05-14,15940.00000000000000000000,2019-08-23,19286.98
65055118,2019-05-20,15300.00000000000000000000,2019-08-22,15232.35
65055138,2019-05-14,15150.00000000000000000000,2019-07-30,20408.38
65055158,2019-05-14,11078.10000000000000000000,2019-05-16,0E-20
65055268,2019-05-17,20000.00000000000000000000,2019-06-20,20000.34
65055538,2019-06-14,15000.00000000000000000000,2019-06-17,15000.0
65056168,2019-05-16,22664.43000000000000000000,2019-09-17,27639.48
65056198,2019-05-17,24875.00000000000000000000,2019-07-05,27240.96
65056518,2019-07-08,11875.00000000000000000000,2019-08-20,21870.0
65056628,2019-05-15,14100.00000000000000000000,2019-12-10,31317.09
65056708,2019-05-15,15122.21000000000000000000,2019-06-14,14934.45
65056728,2019-05-15,15010.00000000000000000000,2019-06-28,32245.100000000002
65057208,2019-06-21,15080.00000000000000000000,2019-08-22,35005.84
65057228,2019-06-25,22865.00000000000000000000,2019-11-28,26822.370000000003
65057258,2019-05-15,15000.10000000000000000000,2019-07-12,62064.37
65057278,2019-05-16,50000.00000000000000000000,2019-07-17,91681.37
65057298,2019-05-17,16000.00000000000000000000,2019-10-04,41017.78
65058018,2019-05-15,15000.00000000000000000000,2019-06-25,56629.48
65058058,2019-07-10,38000.00000000000000000000,2019-08-06,60897.65
65058128,2019-05-16,16000.00000000000000000000,2019-12-02,22437.72
65058628,2019-05-17,20075.00000000000000000000,2019-10-03,30254.21
65058728,2019-05-17,19875.00000000000000000000,2019-11-01,28594.15
65058968,2019-05-30,14875.00000000000000000000,2019-07-18,18552.36
65059268,2019-06-04,3900.00000000000000000000,2019-07-03,4352.0
65059288,2019-06-05,337098.94923500000000000000,2019-12-02,341552.87
65059508,2019-05-23,15050.00000000000000000000,2019-10-23,36486.17
65059558,2019-05-27,15839.32000000000000000000,2019-07-02,18532.6
65059908,2019-07-12,22000.00000000000000000000,2019-11-21,21689.02
65060258,2019-05-17,22875.00000000000000000000,2019-08-21,59447.0
65060528,2019-06-13,15000.00000000000000000000,2019-12-10,23739.44
65060678,2019-05-15,10000.00000000000000000000,2019-06-03,21294.42
65060718,2019-05-15,30000.00000000000000000000,2019-07-30,39013.45
65060738,2019-05-29,19835.00000000000000000000,2019-11-14,33574.65
65060818,2019-09-19,7000.00000000000000000000,2019-12-20,17346.61
65072518,2019-05-30,21134.35000000000000000000,2019-07-19,23876.71
65072808,2019-05-27,30000.00000000000000000000,2019-07-02,28177.54
65075038,2019-05-20,15168.00000000000000000000,2019-07-12,14538.05
65075608,2019-10-10,20000.00000000000000000000,2019-12-16,27532.62
65075728,2019-05-17,15000.01000000000000000000,2019-07-25,19012.41
65075858,2019-05-21,15001.00000000000000000000,2019-07-02,14995.44
65075898,2019-05-21,25942.54000000000000000000,2019-08-07,74580.92
65075998,2019-06-11,15067.00000000000000000000,2019-08-05,14585.62
65076168,2019-06-11,15000.88000000000000000000,2019-08-07,22671.48
65076728,2019-05-30,15000.00000000000000000000,2019-06-17,57007.35
65077118,2019-05-21,22656.94000000000000000000,2019-08-05,48055.08
65077158,2019-05-28,20000.00000000000000000000,2019-06-03,182000.08
65077238,2019-06-05,15875.00000000000000000000,2019-10-28,15190.46
65080158,2019-05-24,15001.00000000000000000000,2019-06-25,105176.12
65081878,2019-05-20,42716.30000000000000000000,2019-06-19,46481.240000000005
65082258,2019-05-22,15000.00000000000000000000,2019-07-25,20113.38
65082578,2019-05-21,15191.72000000000000000000,2019-12-09,21746.42
65082658,2019-05-21,15000.00000000000000000000,2019-06-20,14547.39
65082738,2019-05-24,15000.00000000000000000000,2019-07-16,15648.55
65085058,2019-07-02,35443.97000000000000000000,2019-07-29,18334.530000000002
65085098,2019-05-21,20000.00000000000000000000,2019-07-29,58932.19
65085198,2019-05-20,10000.00000000000000000000,2019-07-18,14642.97
65085628,2019-05-22,5000.00000000000000000000,2019-07-04,2968.81
65086738,2019-06-03,1149985.00000000000000000000,2019-08-01,1308973.8399999999
65086778,2019-06-04,15000.00000000000000000000,2019-09-17,15000.0
65087138,2019-06-14,15875.00000000000000000000,2019-08-12,29743.86
65088638,2019-05-24,22549.60000000000000000000,2019-11-22,39852.770000000004
65088918,2019-09-18,10000.00000000000000000000,2019-12-23,27360.73
65089028,2019-06-12,15000.00000000000000000000,2019-09-26,14742.25
65089158,2019-05-24,15875.00000000000000000000,2019-07-02,19553.58
65089218,2019-05-23,15000.00000000000000000000,2019-06-04,15000.0
65089578,2019-05-31,15000.00000000000000000000,2019-06-14,35647.06
65089628,2019-06-19,49937.89000000000000000000,2019-12-18,64257.21000000001
65089728,2019-05-24,20000.18000000000000000000,2019-07-16,18813.129999999997
65889998,2019-06-18,6090.00000000000000000000,2019-07-08,16576.57
65897368,2019-04-08,3000.00000000000000000000,2019-03-28,0E-20
66008058,2019-06-19,10000.00000000000000000000,2019-08-12,10000.0
66008198,2019-05-24,15000.00000000000000000000,2019-07-29,14995.0
66008638,2019-06-26,10000.00000000000000000000,2019-08-14,14247.02
66008688,2019-05-30,25000.00000000000000000000,2019-09-02,34312.04
66009588,2019-05-28,10000.00000000000000000000,2019-07-16,71334.84
66009608,2019-05-30,20000.00000000000000000000,2019-09-04,22180.22
66009758,2019-06-03,15000.00000000000000000000,2019-07-08,20779.760000000002
66009858,2019-06-04,47435.70000000000000000000,2019-07-08,82251.95999999999
66010078,2019-05-31,15875.00000000000000000000,2019-12-23,38787.07
66016728,2019-06-26,9979.54000000000000000000,2019-08-21,45198.39
66017208,2019-06-05,50000.00000000000000000000,2019-10-22,63112.63
66017638,2019-05-29,15000.01000000000000000000,2019-08-20,28520.05
66017888,2019-06-18,24875.00000000000000000000,2019-08-13,20068.0
66017908,2019-05-29,15683.00000000000000000000,2019-07-12,29575.67
66017988,2019-05-30,112274.05000000000000000000,2019-07-05,111733.62
66018018,2019-06-04,29875.00000000000000000000,2019-07-23,43196.57
66018078,2019-05-30,20000.00000000000000000000,2019-06-27,31485.02
66018238,2019-05-31,15000.00000000000000000000,2019-07-23,169838.28999999998
66018708,2019-06-12,15200.00000000000000000000,2019-08-15,22018.52
66018778,2019-05-31,20000.01000000000000000000,2019-10-17,21314.16
66018818,2019-09-12,10000.00000000000000000000,2019-09-26,29256.15
66018868,2019-06-17,5500.00000000000000000000,2019-06-17,10750.0
66019518,2019-06-03,30000.00000000000000000000,2019-06-18,29837.15
66019558,2019-05-31,30000.01000000000000000000,2019-07-08,203486.75
66019638,2019-06-11,20275.00000000000000000000,2019-11-08,21670.66
66019698,2019-06-03,2000.00000000000000000000,2019-08-08,10190.76
66019708,2019-06-10,14875.00000000000000000000,2019-09-12,25307.5
66019718,2019-06-04,15000.00000000000000000000,2019-08-27,16874.97
66019728,2019-06-18,24785.00000000000000000000,2019-08-12,36650.95
66019818,2019-06-03,20000.00000000000000000000,2019-06-25,27945.239999999998
66020008,2019-06-03,150000.00000000000000000000,2019-07-24,150520.66999999998
66020078,2019-06-12,20175.00000000000000000000,2019-12-19,28900.28
66020088,2019-07-05,15000.00000000000000000000,2019-12-23,25766.32
66020128,2019-07-04,15675.00000000000000000000,2019-08-14,32394.5
66020158,2019-06-17,25000.01000000000000000000,2019-08-23,27974.95
66020238,2019-07-05,15000.00000000000000000000,2019-12-23,26176.04
66020638,2019-06-03,20000.00000000000000000000,2019-07-08,28118.45
66020658,2019-06-17,20000.00000000000000000000,2019-08-15,21590.9
66020678,2019-09-10,940.08000000000000000000,2019-11-28,19799.45
66020698,2019-06-03,2600.00000000000000000000,2019-06-27,23452.2
66020858,2019-06-05,11.88000000000000000000,2019-06-13,6402.2
66020928,2019-06-10,15000.00000000000000000000,2019-07-15,15012.14
66020968,2019-06-04,15000.00000000000000000000,2019-07-12,58088.149999999994
66021058,2019-06-17,1.00000000000000000000,2019-07-10,9.99
66021118,2019-06-13,15100.00000000000000000000,2019-07-16,15168.71
66021178,2019-06-19,20000.00000000000000000000,2019-07-10,179549.55
66021228,2019-06-26,23524.50000000000000000000,2019-07-29,31726.48
66021278,2019-07-05,10374.27000000000000000000,2019-10-17,15681.77
66021578,2019-06-17,30000.00000000000000000000,2019-07-15,30739.11
66021598,2019-07-02,10000.00000000000000000000,2019-10-11,32488.52
66021628,2019-06-18,23275.76000000000000000000,2019-06-27,31614.57
66021638,2019-06-06,16012.67000000000000000000,2019-07-03,19997.97
66021668,2019-06-10,16000.00000000000000000000,2019-07-19,15623.2
66021688,2019-06-05,10000.00000000000000000000,2019-09-26,22074.760000000002
66021728,2019-06-21,19854.37000000000000000000,2019-08-23,14362.28
66021788,2019-06-12,15100.00000000000000000000,2019-08-30,15142.2
66021868,2019-06-06,15001.00000000000000000000,2019-07-18,15842.26
66021908,2019-06-27,20000.00000000000000000000,2019-07-31,19540.91
66022028,2019-06-10,40000.00000000000000000000,2019-07-10,54163.38
66022128,2019-07-26,22375.00000000000000000000,2019-10-17,33964.92
66022188,2019-06-19,15010.00000000000000000000,2019-07-19,15005.0
66022288,2019-06-11,37235.14000000000000000000,2019-08-22,15029.07
66022528,2019-06-13,16000.00000000000000000000,2019-07-16,20195.18
66022588,2019-10-14,17000.00000000000000000000,2019-11-18,15200.689999999999
66022938,2019-06-27,600.30000000000000000000,2019-07-18,14995.599999999999
66022968,2019-11-07,22823.77718000000000000000,2019-12-24,25173.44
66025008,2019-06-17,15575.00000000000000000000,2019-07-30,16225.96
66025188,2019-06-13,15875.00000000000000000000,2019-09-10,28992.5
66025218,2019-08-06,20000.00000000000000000000,2019-09-25,20000.260000000002
66025228,2019-08-30,3000.00000000000000000000,2019-09-24,15196.75
66025268,2019-07-08,141014.26000000000000000000,2019-07-25,164423.98
66025558,2019-07-22,7800.00000000000000000000,2019-07-23,8800.0
66025578,2019-09-18,10200.11000000000000000000,2019-12-20,38447.369999999995
66025798,2019-07-22,10076.81000000000000000000,2019-10-24,21664.37
66025838,2019-07-03,14875.00000000000000000000,2019-11-11,21407.28
66026178,2019-06-28,15000.00000000000000000000,2019-07-30,14782.85
66026258,2019-06-13,15300.00000000000000000000,2019-08-21,30185.88
66026538,2019-07-08,5000.00000000000000000000,2019-12-04,15051.720000000001
66026558,2019-07-10,1950.00000000000000000000,2019-10-17,6005.37
66026598,2019-09-30,9995.00000000000000000000,2019-10-24,34572.770000000004
66026608,2019-06-12,15000.00000000000000000000,2019-07-24,23846.5
66026688,2019-06-12,15300.00000000000000000000,2019-10-14,22304.04
66026808,2019-09-23,15001.00000000000000000000,2019-12-23,25353.85
66026818,2019-06-28,15201.00000000000000000000,2019-08-02,29576.29
66026868,2019-06-21,25000.01000000000000000000,2019-08-26,24990.61
66027008,2019-06-12,17000.00000000000000000000,2019-08-02,20966.18
66027058,2019-06-13,20000.00000000000000000000,2019-08-16,24510.68
66027168,2019-08-29,5000.00000000000000000000,2019-10-23,40660.56
66027258,2019-06-17,10000.00000000000000000000,2019-07-10,9367.25
66027688,2019-07-24,190000.00000000000000000000,2019-09-03,315003.61
66027698,2019-07-18,8400.00000000000000000000,2019-07-31,28866.19
66027768,2019-06-28,15100.00000000000000000000,2019-08-20,15035.47
66028178,2019-06-20,3971.85000000000000000000,2019-08-12,25603.7
66028238,2019-06-27,15000.09000000000000000000,2019-08-09,14971.23
66028558,2019-07-03,9875.00000000000000000000,2019-11-13,37142.09
66028568,2019-06-18,10100.00000000000000000000,2019-10-17,505464.41000000003
66028638,2019-06-21,32150.15000000000000000000,2019-07-24,25688.7
66028678,2019-06-17,11400.00000000000000000000,2019-08-02,12283.43
66028768,2019-06-17,20000.00000000000000000000,2019-08-06,24638.29
66028798,2019-07-03,15122.90000000000000000000,2019-12-17,17262.04
66028828,2019-06-17,78.41500000000000000000,2019-10-10,49789.1
66028918,2019-06-19,15185.00000000000000000000,2019-10-11,95588.95
66029008,2019-06-24,30760.27000000000000000000,2019-08-28,25777.64
66029018,2019-06-18,18000.00000000000000000000,2019-08-22,31702.24
66029028,2019-06-18,22000.00000000000000000000,2019-08-21,37440.49
66029088,2019-06-18,15100.00000000000000000000,2019-07-22,16501.21
66029118,2019-06-19,15000.00000000000000000000,2019-06-20,15000.0
66029268,2019-06-25,0E-20,2019-06-25,3000.0
66029288,2019-08-06,15000.00000000000000000000,2019-10-22,14975.0
66029298,2019-10-23,10000.00000000000000000000,2019-10-28,10000.0
66029608,2019-06-20,15000.00000000000000000000,2019-07-15,14900.11
