account,is_real_out
63082568,True
61881878,False
67812458,False
64412238,True
66021788,False
60012968,False
67819208,True
61887128,True
61835718,False
61825618,False
61877288,False
61822788,True
61877318,False
61834908,False
66067138,True
61847388,True
61855508,False
61841498,True
61835928,True
66069228,True
63099538,False
65006298,True
61827308,True
62086878,False
61821718,False
69856068,True
68843718,True
60824478,False
68844068,True
61825298,False
63025628,True
63090088,True
60821608,False
66058018,True
61851398,True
61806658,True
63096838,True
61884368,False
61842268,True
69898218,False
67810468,True
61832698,True
69898728,False
65018988,False
61828828,False
61823388,True
61866768,True
66072268,False
67854358,True
60821198,False
69853488,False
61896008,True
60807958,True
62099508,False
61807328,False
61853908,False
62016668,False
61853918,True
66080228,False
61895718,False
63000088,False
61884528,True
63082758,True
62077198,False
69891618,False
77661168,False
67854528,True
63088578,False
62055638,True
66080188,False
61801868,False
62890928,True
66091178,False
61801528,False
61801918,False
66029018,False
69890258,True
66026868,True
61826558,True
61841168,True
62080218,True
62077008,False
66021728,True
61857078,True
61827298,True
65015898,False
63000568,True
63090228,False
69883618,True
60826558,False
66020158,True
69833718,True
63018918,True
65055088,True
63072568,True
69863208,True
66009858,True
66027698,True
63098188,False
65055118,True
69843758,False
60801688,False
65057208,True
61842278,True
63076618,True
62051538,False
62096218,True
65009838,False
61858068,True
60818098,True
61862088,True
61875998,False
61821998,True
61802578,False
69819978,False
63017078,False
62092068,False
69845458,True
60807968,False
61836588,True
60828808,True
61832718,True
61856368,True
61847288,False
69889918,False
62089168,False
61850098,True
60818918,False
65012988,True
63060078,True
69889868,False
60818588,True
61833728,False
66893288,True
69829008,True
68843058,True
66072808,False
65011268,True
69868268,True
69896058,True
62082068,False
69809458,True
69849428,False
69891678,True
65056518,False
69828528,False
69828858,False
69828458,False
69897138,True
69828818,False
69836968,False
65001138,True
69828828,False
60010538,False
69828728,False
69828788,False
69828558,False
61891888,True
61844868,True
69826368,False
61835108,True
69890858,True
63086298,False
63081208,True
61846608,True
66078508,True
60815918,True
66069278,False
69866698,True
69830918,False
68840078,False
62097178,False
61897398,True
63000598,True
66075818,False
63019198,True
66026178,True
66050018,True
61843718,True
65055158,False
66061728,False
66027058,False
62075718,True
65019978,True
66071678,True
61820558,False
65008008,False
63082508,True
68843378,False
61807998,True
61808178,True
63062288,True
63092198,True
63075858,False
68844598,True
69868998,False
60026008,False
61850578,True
61805978,True
61823798,True
61805268,True
61805378,True
61806388,True
61806918,True
69827228,False
63069108,False
66051918,True
66019728,True
61840578,True
69891988,False
61804288,True
69888788,True
61805198,True
61804998,True
61805358,True
61805808,True
62070568,True
61888278,False
61871728,True
66066928,True
63056538,True
60000928,False
61827398,True
83858385,True
61864298,False
61884318,True
61877018,False
60806618,False
61833478,True
61877368,False
63058688,True
61877428,False
60822718,True
67851828,False
63010038,False
60814708,True
68831328,False
61813008,True
65008788,True
60803608,True
61832528,True
61873168,False
61880198,False
65087138,True
60824958,True
69814278,True
66066518,True
66008058,True
69837288,False
20429012,False
63068658,True
61884008,False
60000118,True
65089578,False
69868088,False
66009588,False
69886618,True
67812678,True
61876578,True
60800108,True
60830118,False
61882168,True
66019698,True
61807158,True
68841098,True
61871478,False
65008968,False
65005688,False
66050028,True
61841278,True
60080788,True
63067768,False
65075898,False
69850418,False
61858118,False
61847358,True
62089688,False
61826868,True
66077068,True
62095238,True
60843308,True
61841028,True
65076168,False
62087708,True
62087618,True
62070638,False
65026188,True
69864278,True
65027698,False
65086738,True
61865578,True
65077118,False
66026608,False
60800018,False
65058058,True
61879418,True
66066568,False
66070218,True
28808057,True
66075208,False
61899598,True
69812568,False
65005088,False
65008538,True
62087088,False
63085528,True
66051708,True
60819068,True
65020718,True
61829328,True
67813888,True
69895978,True
61881808,True
61857008,True
61848098,True
61829358,True
60803378,False
61841428,True
62067008,True
69845278,False
66072958,False
61821978,True
61847498,False
66028678,False
61875378,True
61859318,False
61833568,True
61857928,False
66068808,False
66072628,False
66068198,True
62087038,False
63069278,False
60817058,True
66050688,True
66071938,False
69843418,True
69868888,True
62077278,True
61826958,True
61832418,False
61860658,True
61815618,True
61821788,True
65026218,True
69868828,False
60825788,True
61831218,True
61880508,True
69851308,True
61846518,True
61825078,False
61887068,True
12260609,False
61848708,False
66082278,True
62096088,False
65080158,True
61829368,False
61898278,True
60815058,False
66075228,False
61847798,False
61845218,False
63072798,True
62085588,False
67811608,True
61835688,True
65007028,True
66021908,True
61850668,False
67810288,True
66066158,True
66065188,True
61851728,True
61849698,True
61851478,True
66025008,False
61828118,True
61872418,True
66008198,True
61899778,True
65085058,True
63087568,True
61846658,True
65011178,True
65085098,True
62070558,True
67810018,True
62080658,False
62072698,True
61870158,True
66080628,True
65011978,False
61821488,True
69859828,True
63067958,True
63080568,True
62097998,False
61820098,True
63085088,True
61842398,True
65026198,False
63079628,True
62026008,False
69875598,True
65021678,True
61827158,False
61879098,False
61842288,True
66894008,False
69841958,True
66076898,True
65009008,True
60818908,True
62097978,False
61845608,True
69884688,False
67856978,True
69868808,True
63060878,True
66050608,True
62092578,False
65076728,False
61896718,True
63096918,False
63090738,True
61805758,False
65011738,False
69814568,True
63015028,True
65010088,False
61857088,False
62086898,True
66069068,True
62078008,True
66066778,False
63027038,False
68843798,False
65018668,False
60827488,False
66017988,False
69890968,True
66029628,True
61896478,False
63011038,False
63069768,True
61829078,False
62098038,True
61812228,False
62099588,True
61820078,True
61883898,True
69820028,False
63008978,True
61811918,True
68844978,True
63059108,False
61852418,True
60008118,True
60801298,True
61810998,True
60815888,False
68848298,True
65019758,True
62092538,True
66070558,True
60813528,True
63078728,True
62095778,True
63090838,True
69889458,True
65010168,True
66076208,True
66068178,False
69891858,True
69830218,False
66051088,True
69824958,False
65897368,False
66022188,True
63000258,True
60830358,False
60828328,False
67813718,False
61832928,False
65072518,False
63057288,False
60808398,True
61802168,False
62087218,True
66070978,True
69849918,True
61827668,True
62025038,False
61832398,False
66022938,False
69852178,True
61840818,True
69837818,False
69856008,False
66070068,True
66075298,True
66020928,True
66021868,True
63099568,True
65009058,False
63066168,True
66079258,False
60817958,True
63058208,True
61820298,True
61820978,True
61875428,True
61880468,False
61827788,True
60005618,False
66029608,False
62097158,False
65085198,True
61833928,False
60803578,True
66076608,True
60824908,True
61800198,False
66071268,False
66022528,False
60801828,True
61824258,True
66077188,True
61831458,True
65057278,True
61854508,False
66018078,False
66077768,False
65010638,False
60818708,False
65020218,False
61854228,False
61849368,False
60008228,True
65009978,False
65012858,True
66077938,True
62846388,False
63068038,True
63020578,True
61825218,False
61856828,True
69890028,True
61865108,False
69890058,False
61898088,True
65002558,True
61862508,True
61847208,True
65025758,False
65022938,False
65012538,False
66021578,True
61811188,False
66050638,False
66021638,True
65018808,True
62082758,True
68842868,True
61813528,True
66021118,True
60821278,False
61800658,False
65001268,True
69824098,True
69890608,False
69864858,True
61821808,True
65082738,False
60819778,False
61822318,True
61822368,True
60824628,False
61821898,True
61883388,True
65059558,True
61814328,True
67810088,False
69809358,False
65015758,False
61890008,True
65019628,False
62089068,True
61840588,True
61833758,True
69800988,True
61892418,False
67815588,False
61843488,True
61844508,True
62086968,True
66017908,False
67845758,True
69829508,True
63099038,False
61832058,True
60012188,True
63022028,True
66027258,True
60821628,False
61857808,True
62081588,False
63086788,True
61840078,True
65075038,False
66062128,False
69827758,True
63009538,False
65085628,True
63020908,True
61827988,True
61849768,True
66070698,False
60818858,True
63018988,False
65081878,False
61800001,True
61811158,True
61823078,False
69835458,False
60816758,True
61834798,True
61821728,True
61801878,True
69872708,True
62097638,True
65026518,False
66021058,False
62099088,True
63019178,False
61827368,False
63059858,False
61827558,True
61889028,False
66071288,False
61844098,True
61829978,True
61827758,True
62015068,True
63072708,False
61831158,True
63081928,True
61891458,False
69814928,True
61848718,False
62076038,False
61804718,False
66060108,True
69846888,False
66062618,True
65889998,False
61848308,True
66072788,True
66067108,True
61804528,True
61836558,True
61842518,False
61835028,True
66069298,True
69873768,True
66009758,True
61823588,True
69883628,True
63012508,True
60851968,False
61844778,True
61864328,False
61841698,True
61843508,True
63018928,False
60817258,False
69816998,False
68848288,True
65011028,True
61841398,True
61822858,True
61880568,True
61801808,False
61844318,False
61827678,True
65028038,True
65017628,False
66018958,False
65008578,True
61862218,True
61896108,True
63078178,True
65008278,False
65059268,False
65008878,False
61829688,False
65028078,False
61842198,True
61820018,True
61848528,True
69898758,True
61845868,False
66852708,False
61850788,True
61881278,True
62072808,False
62070818,False
65075858,True
65072808,True
61880458,True
61894688,True
60813658,True
62087068,False
61846978,True
65009078,True
69830528,True
61835428,True
60820508,True
61825728,True
63069978,False
61852628,False
61835018,True
62089708,True
61850508,True
61875968,True
63000898,False
62066158,True
61898168,True
66018868,False
61851588,True
65026788,True
61848788,False
61878108,True
61842528,True
61887008,True
61898508,True
63000668,False
65022598,True
60803068,True
61825318,False
69841658,False
69896828,True
62095198,True
61821368,False
65026158,True
61841418,True
61880308,True
69896718,True
62087178,True
65017268,True
61820588,False
61842908,True
10881088,True
60824988,False
62087058,False
65026298,True
19880312,True
69836318,True
63015228,True
65000888,False
69812058,True
63087688,True
63066728,True
60018028,False
61800598,True
65002118,True
61897008,True
61820508,True
61875118,False
65055268,True
61820868,True
60807428,True
69888468,False
61886788,True
63092158,True
61820498,True
65082658,True
61834368,True
61879568,False
61876888,True
61868288,True
61827468,True
61835678,False
63075278,True
63066978,True
61817698,False
61869378,True
69838968,True
65022758,True
69800998,True
61852788,False
61830328,False
68848528,True
61843518,True
69830718,True
61843898,True
65021908,False
61858598,True
67856728,True
69897088,True
60005118,True
63099878,True
61811968,False
69890518,True
61853718,False
69855308,False
62067108,False
61813678,True
65029958,True
61890798,True
65015158,True
65026908,False
60823698,False
61890118,True
69826628,True
61844958,True
67843018,True
63087778,True
65011128,False
61896268,False
69829628,False
61867858,False
65010108,True
61808328,True
61849968,True
63021788,True
61827928,True
65026268,True
61831578,True
61890018,False
61805388,True
62081808,False
65028198,True
68844018,True
63068778,True
61806518,False
63012838,True
63088188,True
63012868,True
65020678,True
65020058,False
91223681,True
61825708,True
62008178,False
61854758,False
61813788,True
69878088,False
69855718,True
61840998,False
62085678,True
69886898,False
69898558,False
61850358,True
63017728,True
61845958,True
63015128,False
61813178,True
69852608,False
65026768,True
61854668,True
65018718,True
60800628,True
65077158,False
65028668,True
61897718,True
61828718,True
61820468,True
69876818,False
60822918,True
63099898,True
60831698,False
61852358,False
65017118,True
69871108,True
19751008,False
62089288,True
65011808,False
63088608,True
62086638,True
61827588,True
61805188,True
61847328,True
61860768,True
60819718,True
67821988,False
60814688,True
62055138,True
63002508,True
61852378,True
69850408,True
69885678,True
