account_id,cash_in_first_day,asset_first_in
63085058,2019-04-12,20000.00000000000000000000
63085088,2019-03-29,15500.00000000000000000000
63085128,2019-04-17,12835.00000000000000000000
63085228,2019-03-28,15000.00000000000000000000
63085528,2019-04-02,20000.01000000000000000000
63085788,2019-04-01,10001.00000000000000000000
63085838,2019-04-08,15000.74000000000000000000
63086218,2019-06-24,15375.00000000000000000000
63086298,2019-04-25,16968.96000000000000000000
63086588,2019-04-04,15000.00000000000000000000
63086618,2019-04-04,10940.00000000000000000000
63086738,2019-04-01,48000.00000000000000000000
63086778,2019-06-03,4935.00000000000000000000
63086788,2019-04-02,150000.00000000000000000000
63086818,2019-06-25,3900.00000000000000000000
63087188,2019-07-09,5000.00000000000000000000
63087568,2019-04-23,16000.00000000000000000000
63087678,2019-04-04,15000.00000000000000000000
63087688,2019-04-08,10000.00000000000000000000
63087778,2019-04-16,10000.00000000000000000000
63087828,2019-04-23,19835.00000000000000000000
63087988,2019-04-03,30000.00000000000000000000
63088078,2019-04-26,20000.00000000000000000000
63088188,2019-05-08,15000.00000000000000000000
63088208,2019-04-15,14875.00000000000000000000
63088538,2019-04-11,19875.00000000000000000000
63088578,2019-04-24,15085.00000000000000000000
63088608,2019-04-08,25000.00000000000000000000
63088788,2019-05-07,19875.00000000000000000000
63088918,2019-05-06,20050.00000000000000000000
63089038,2019-04-10,25875.00000000000000000000
63089068,2019-04-04,20000.00000000000000000000
63089168,2019-04-08,49900.00000000000000000000
63089268,2019-04-09,19875.00000000000000000000
63089518,2019-04-03,10000.50000000000000000000
63089578,2019-04-04,20000.00000000000000000000
63089698,2019-04-09,10010.00000000000000000000
63089798,2019-04-08,9941.22000000000000000000
63089858,2019-04-04,20000.00000000000000000000
63090088,2019-04-10,15860.84000000000000000000
63090118,2019-04-08,10000.00000000000000000000
63090228,2019-06-18,15000.03000000000000000000
63090258,2019-04-04,20000.00000000000000000000
63090738,2019-04-04,20000.00000000000000000000
63090758,2019-04-16,15010.00000000000000000000
63090838,2019-04-16,16596.37020600000000000000
63090968,2019-04-16,49785.00000000000000000000
63090988,2019-04-23,15500.00000000000000000000
63091198,2019-04-10,50875.00000000000000000000
63091508,2019-07-05,16000.00000000000000000000
63091568,2019-05-23,19835.00000000000000000000
63091578,2019-04-09,18000.00000000000000000000
63091618,2019-09-19,3040.00000000000000000000
63091678,2019-04-16,15940.00000000000000000000
63091698,2019-04-17,15875.00000000000000000000
63091788,2019-04-12,15025.00000000000000000000
63092008,2019-04-18,885.00000000000000000000
63092158,2019-05-07,16000.00000000000000000000
63092198,2019-04-17,9785.00000000000000000000
63092688,2019-04-09,15000.00000000000000000000
63092738,2019-04-09,12328.40000000000000000000
63092808,2019-04-09,15000.00000000000000000000
63092858,2019-07-09,15000.00000000000000000000
63092918,2019-05-14,15375.00000000000000000000
63095198,2019-04-15,20001.56000000000000000000
63095268,2019-06-10,15000.00000000000000000000
63095598,2019-04-10,15016.00000000000000000000
63095638,2019-04-12,63940.00000000000000000000
63095668,2019-04-15,56940.00000000000000000000
63095698,2019-04-15,15875.00000000000000000000
63096538,2019-04-16,20040.00000000000000000000
63096568,2019-07-11,2000.00000000000000000000
63096838,2019-05-09,15800.00000000000000000000
63096918,2019-05-15,15100.00000000000000000000
63097708,2019-07-02,17272.46000000000000000000
63097858,2019-04-12,10335.00000000000000000000
63098188,2019-04-11,20000.00000000000000000000
63098198,2019-04-17,15000.00000000000000000000
63098218,2019-04-12,22740.00000000000000000000
63098778,2019-05-10,16050.00000000000000000000
63099038,2019-04-11,15000.00000000000000000000
63099278,2019-05-02,16317.00000000000000000000
63099508,2019-11-22,4000.00000000000000000000
63099538,2019-05-30,15000.00000000000000000000
63099568,2019-05-10,15800.00000000000000000000
63099878,2019-05-14,15480.00000000000000000000
63099898,2019-04-17,14885.00000000000000000000
64412238,2019-07-29,11762234.94432000000000000000
65000108,2019-04-30,22875.01000000000000000000
65000628,2019-04-15,15000.00000000000000000000
65000758,2019-12-02,20000.00000000000000000000
65000888,2019-04-16,15875.00000000000000000000
65001138,2019-05-10,20000.00000000000000000000
65001268,2019-05-02,15100.00000000000000000000
65001678,2019-04-12,15000.00000000000000000000
65001858,2019-07-03,100000.00000000000000000000
65001898,2019-07-18,9985.00000000000000000000
65002118,2019-04-16,19940.00000000000000000000
65002268,2019-04-24,23700.00000000000000000000
65002558,2019-05-14,19875.00000000000000000000
65002708,2019-05-14,20375.00000000000000000000
65002878,2019-04-15,10000.00000000000000000000
65002908,2019-04-16,3177.09000000000000000000
65005088,2019-04-16,11000.00000000000000000000
65005098,2019-04-15,20000.00000000000000000000
65005688,2019-04-17,16875.00000000000000000000
65006158,2019-06-21,11028.37000000000000000000
65006298,2019-04-25,15000.00000000000000000000
65006928,2019-04-18,12318.30000000000000000000
65007028,2019-04-17,20276.13000000000000000000
65007108,2019-04-15,20000.00000000000000000000
65007528,2019-04-25,23495.67000000000000000000
65007608,2019-04-25,15050.00000000000000000000
65007908,2019-04-18,16000.00000000000000000000
65008008,2019-04-16,15800.00000000000000000000
65008228,2019-04-24,15875.00000000000000000000
65008278,2019-04-16,304823.69000000000000000000
65008538,2019-04-26,20005.00000000000000000000
65008578,2019-04-18,15000.00000000000000000000
65008678,2019-12-20,20566.22000000000000000000
65008788,2019-06-18,20000.00000000000000000000
65008808,2019-04-16,38796.04000000000000000000
65008878,2019-04-29,20023.13000000000000000000
65008938,2019-04-18,5585.00000000000000000000
65008968,2019-04-24,15075.00000000000000000000
65009008,2019-04-23,15000.00000000000000000000
65009058,2019-04-16,15000.01000000000000000000
65009078,2019-06-04,172730.55000000000000000000
65009118,2019-10-15,6000.00000000000000000000
65009128,2019-04-18,9706.30000000000000000000
65009138,2019-04-24,9875.00000000000000000000
65009168,2019-05-02,11499.38000000000000000000
65009258,2019-04-25,20891.00000000000000000000
65009518,2019-04-26,570000.00000000000000000000
65009728,2019-05-08,15900.00000000000000000000
65009818,2019-07-16,10000.00000000000000000000
65009838,2019-04-24,19935.00000000000000000000
65009938,2019-05-28,10875.00000000000000000000
65009958,2019-04-17,20300.00000000000000000000
65009978,2019-04-17,10000.00000000000000000000
65009998,2019-06-13,10000.00000000000000000000
65010088,2019-04-17,10000.00000000000000000000
65010108,2019-04-24,390105.90000000000000000000
65010168,2019-04-18,100.00000000000000000000
65010178,2019-07-04,10001.00000000000000000000
65010188,2019-04-23,15005.00000000000000000000
65010208,2019-04-23,15000.00000000000000000000
65010218,2019-05-08,15100.93000000000000000000
65010228,2019-04-24,15056.00000000000000000000
65010638,2019-05-07,3000.00000000000000000000
65010698,2019-05-02,54875.00000000000000000000
65010798,2019-05-06,3000.00000000000000000000
65010808,2019-04-18,10000.00000000000000000000
65010828,2019-06-18,15500.00000000000000000000
65010928,2019-05-09,19875.00000000000000000000
65011028,2019-05-15,16000.00000000000000000000
65011078,2019-10-17,9995.00000000000000000000
65011128,2019-04-29,10001.00000000000000000000
65011178,2019-04-25,15000.00000000000000000000
65011268,2019-05-14,15000.00000000000000000000
65011508,2019-04-23,24835.99803802000000000000
65011578,2019-04-18,20000.00000000000000000000
65011608,2019-05-16,19875.00000000000000000000
65011738,2019-04-23,15053.00000000000000000000
65011808,2019-04-29,6000.00000000000000000000
65011818,2019-04-26,20000.00000000000000000000
65011978,2019-04-24,15010.00000000000000000000
65011988,2019-05-02,15200.00000000000000000000
65012038,2019-04-30,20000.01000000000000000000
65012138,2019-04-30,20000.01000000000000000000
65012298,2019-04-29,17067.00000000000000000000
65012538,2019-05-07,15000.00000000000000000000
65012858,2019-04-26,16875.00000000000000000000
65012988,2019-04-29,17085.00000000000000000000
65015088,2019-05-02,16580.00000000000000000000
65015158,2019-04-24,10000.00000000000000000000
65015618,2019-04-23,30000.00000000000000000000
65015758,2019-05-14,10000.00000000000000000000
65015898,2019-04-29,15000.00000000000000000000
65015998,2019-04-25,303318.22000000000000000000
65016128,2019-04-26,15785.00000000000000000000
65016228,2019-04-26,19835.00000000000000000000
65016858,2019-05-07,15375.00000000000000000000
65016928,2019-04-24,15012.00000000000000000000
65016998,2019-09-27,11000.00000000000000000000
65017058,2019-08-30,2940.00000000000000000000
65017118,2019-04-24,15000.00000000000000000000
65017268,2019-05-20,14706.96000000000000000000
65017288,2019-04-25,14975.13000000000000000000
65017298,2019-04-25,250000.00000000000000000000
65017558,2019-04-25,20010.00000000000000000000
65017628,2019-06-21,10222.60069677980000000000
65017688,2019-05-15,15500.00000000000000000000
65017798,2019-04-29,15200.00000000000000000000
65018118,2019-06-28,15985.73000000000000000000
65018128,2019-05-22,20375.00000000000000000000
65018138,2019-05-02,30018.00000000000000000000
65018168,2019-05-21,20193.90000000000000000000
65018218,2019-04-29,9875.00000000000000000000
65018228,2019-06-17,16000.00000000000000000000
65018238,2019-05-21,25294.02203166774000000000
65018288,2019-05-08,15375.00000000000000000000
65018528,2019-04-26,30010.60000000000000000000
65018578,2019-05-15,15001.00000000000000000000
65018598,2019-05-06,15000.00000000000000000000
65018608,2019-04-26,99799.84000000000000000000
65018638,2019-04-26,15500.00000000000000000000
65018668,2019-05-15,15200.01000000000000000000
65018718,2019-05-09,20000.00000000000000000000
65018808,2019-05-06,15085.00000000000000000000
65018868,2019-06-17,200000.00000000000000000000
65018918,2019-05-31,5500.00000000000000000000
65018988,2019-05-07,20000.00000000000000000000
65018998,2019-04-29,15500.00000000000000000000
65019058,2019-05-30,798460.73750000000000000000
65019128,2019-04-26,16000.00000000000000000000
65019138,2019-05-06,20000.00000000000000000000
65019268,2019-06-14,15085.00000000000000000000
65019538,2019-04-30,17000.00000000000000000000
65019568,2019-04-30,18000.00000000000000000000
65019628,2019-04-29,10000.00000000000000000000
65019718,2019-05-08,15875.00000000000000000000
65019758,2019-05-08,15785.00000000000000000000
65019868,2019-04-30,15808.00000000000000000000
65019978,2019-05-06,2800.00000000000000000000
65019988,2019-05-07,15475.00000000000000000000
65020008,2019-05-06,15875.00000000000000000000
65020018,2019-05-07,25000.08000000000000000000
65020058,2019-05-14,15500.00000000000000000000
65020138,2019-04-29,10000.00000000000000000000
65020218,2019-05-08,15000.00000000000000000000
65020258,2019-05-02,16000.00000000000000000000
65020528,2019-06-06,20000.00000000000000000000
65020678,2019-05-07,39207.50000000000000000000
65020718,2019-05-09,15200.00000000000000000000
65020778,2019-05-14,17875.00000000000000000000
65020898,2019-05-08,15726.00000000000000000000
65021068,2019-05-06,15000.00000000000000000000
65021138,2019-08-07,10000.00000000000000000000
65021198,2019-04-30,15000.00000000000000000000
65021278,2019-05-08,1500.00000000000000000000
65021578,2019-05-08,20000.00000000000000000000
65021678,2019-05-07,58875.00000000000000000000
65021708,2019-05-06,15035.00000000000000000000
65021858,2019-05-14,15000.00000000000000000000
65021868,2019-05-08,15080.00000000000000000000
65021898,2019-05-10,15735.00000000000000000000
65021908,2019-05-14,57190.00000000000000000000
65022158,2019-10-18,6600.00000000000000000000
65022178,2019-05-06,1.00000000000000000000
65022268,2019-05-08,10200.00000000000000000000
65022598,2019-05-16,15000.00000000000000000000
65022618,2019-05-10,15085.00000000000000000000
65022668,2019-05-07,15000.39000000000000000000
65022758,2019-05-03,20000.00000000000000000000
65022828,2019-06-03,6500.00000000000000000000
65022868,2019-05-03,30000.00000000000000000000
65022888,2019-05-09,15285.00000000000000000000
65022938,2019-05-07,15000.00000000000000000000
65022958,2019-05-03,15100.00000000000000000000
65022968,2019-05-07,10000.00000000000000000000
65025018,2019-09-20,3100.00000000000000000000
65025158,2019-06-12,10000.00000000000000000000
65025208,2019-05-14,15200.00000000000000000000
65025228,2019-05-09,14923.00000000000000000000
65025298,2019-05-08,15100.00000000000000000000
65025718,2019-05-06,15001.00000000000000000000
65025758,2019-05-07,15000.00000000000000000000
65025818,2019-05-09,15085.00000000000000000000
65025858,2019-05-07,20000.00000000000000000000
65025868,2019-05-08,15000.00000000000000000000
65025918,2019-05-03,15000.00000000000000000000
65026008,2019-05-29,20000.00000000000000000000
65026018,2019-06-05,15100.00000000000000000000
65026028,2019-06-05,15100.00000000000000000000
65026068,2019-05-06,20000.00000000000000000000
65026158,2019-05-20,15015.08000000000000000000
65026188,2019-05-14,17075.00000000000000000000
65026198,2019-05-07,15200.00000000000000000000
65026208,2019-05-23,15000.00000000000000000000
65026218,2019-05-07,16000.00000000000000000000
65026268,2019-05-10,18000.00000000000000000000
65026288,2019-05-07,15000.00000000000000000000
65026298,2019-05-14,15000.00000000000000000000
65026518,2019-05-06,20000.00000000000000000000
65026728,2019-07-08,4800.00000000000000000000
65026768,2019-05-09,15100.00000000000000000000
65026788,2019-05-07,16000.00000000000000000000
65026808,2019-05-09,15200.00000000000000000000
65026828,2019-05-08,21000.00000000000000000000
65026868,2019-05-14,15050.00000000000000000000
65026898,2019-05-14,16000.00000000000000000000
65026908,2019-05-14,15000.00000000000000000000
65026918,2019-05-08,16000.00000000000000000000
65026928,2019-05-16,15002.13000000000000000000
65026958,2019-05-07,15000.00000000000000000000
65026998,2019-05-16,20000.00000000000000000000
65027098,2019-05-16,14875.00000000000000000000
65027138,2019-05-07,15000.00000000000000000000
65027178,2019-05-07,30000.77000000000000000000
65027208,2019-05-21,9875.00000000000000000000
65027278,2019-05-09,19875.00000000000000000000
65027298,2019-05-16,18000.00000000000000000000
65027578,2019-05-07,10469.86000000000000000000
65027678,2019-05-07,15000.00000000000000000000
65027698,2019-05-15,15000.00000000000000000000
65027798,2019-05-08,16000.00000000000000000000
65028038,2019-05-08,15325.91000000000000000000
65028058,2019-05-21,5000.00000000000000000000
65028078,2019-05-08,16000.00000000000000000000
65028108,2019-05-10,15000.00000000000000000000
65028198,2019-05-09,15000.00000000000000000000
65028508,2019-05-10,15020.00000000000000000000
65028668,2019-05-09,19000.00000000000000000000
65028988,2019-05-09,16000.00000000000000000000
65029018,2019-05-23,20100.00000000000000000000
65029268,2019-05-10,15000.00000000000000000000
65029758,2019-06-25,15000.00000000000000000000
65029778,2019-05-10,15010.00000000000000000000
65029818,2019-05-21,15335.00000000000000000000
65029898,2019-05-14,15000.00000000000000000000
65029958,2019-05-14,15000.00000000000000000000
65050078,2019-05-14,22985.00000000000000000000
65050288,2019-05-14,24875.00000000000000000000
65052508,2019-05-14,16000.00000000000000000000
65052638,2019-05-09,10000.00000000000000000000
65052678,2019-05-30,9900.00000000000000000000
65052728,2019-05-14,14875.00000000000000000000
65052768,2019-05-14,15000.00000000000000000000
65052918,2019-05-10,10000.00000000000000000000
65055018,2019-05-14,20000.00000000000000000000
65055058,2019-05-15,14875.00000000000000000000
65055088,2019-05-14,15940.00000000000000000000
65055118,2019-05-20,15300.00000000000000000000
65055138,2019-05-14,15150.00000000000000000000
65055158,2019-05-14,11078.10000000000000000000
65055268,2019-05-17,20000.00000000000000000000
65055538,2019-06-14,15000.00000000000000000000
65056168,2019-05-16,22664.43000000000000000000
65056198,2019-05-17,24875.00000000000000000000
65056518,2019-07-08,11875.00000000000000000000
65056628,2019-05-15,14100.00000000000000000000
65056708,2019-05-15,15122.21000000000000000000
65056728,2019-05-15,15010.00000000000000000000
65057208,2019-06-21,15080.00000000000000000000
65057228,2019-06-25,22865.00000000000000000000
65057258,2019-05-15,15000.10000000000000000000
65057278,2019-05-16,50000.00000000000000000000
65057298,2019-05-17,16000.00000000000000000000
65058018,2019-05-15,15000.00000000000000000000
65058058,2019-07-10,38000.00000000000000000000
65058128,2019-05-16,16000.00000000000000000000
65058628,2019-05-17,20075.00000000000000000000
65058728,2019-05-17,19875.00000000000000000000
65058968,2019-05-30,14875.00000000000000000000
65059268,2019-06-04,3900.00000000000000000000
65059288,2019-06-05,337098.94923500000000000000
65059508,2019-05-23,15050.00000000000000000000
65059558,2019-05-27,15839.32000000000000000000
65059908,2019-07-12,22000.00000000000000000000
65060258,2019-05-17,22875.00000000000000000000
65060528,2019-06-13,15000.00000000000000000000
65060678,2019-05-15,10000.00000000000000000000
65060718,2019-05-15,30000.00000000000000000000
65060738,2019-05-29,19835.00000000000000000000
65060818,2019-09-19,7000.00000000000000000000
65072518,2019-05-30,21134.35000000000000000000
65072808,2019-05-27,30000.00000000000000000000
65075038,2019-05-20,15168.00000000000000000000
65075608,2019-10-10,20000.00000000000000000000
65075728,2019-05-17,15000.01000000000000000000
65075858,2019-05-21,15001.00000000000000000000
65075898,2019-05-21,25942.54000000000000000000
65075998,2019-06-11,15067.00000000000000000000
65076168,2019-06-11,15000.88000000000000000000
65076728,2019-05-30,15000.00000000000000000000
65077118,2019-05-21,22656.94000000000000000000
65077158,2019-05-28,20000.00000000000000000000
65077238,2019-06-05,15875.00000000000000000000
65080158,2019-05-24,15001.00000000000000000000
65081878,2019-05-20,42716.30000000000000000000
65082258,2019-05-22,15000.00000000000000000000
65082578,2019-05-21,15191.72000000000000000000
65082658,2019-05-21,15000.00000000000000000000
65082738,2019-05-24,15000.00000000000000000000
65085058,2019-07-02,35443.97000000000000000000
65085098,2019-05-21,20000.00000000000000000000
65085198,2019-05-20,10000.00000000000000000000
65085628,2019-05-22,5000.00000000000000000000
65086738,2019-06-03,1149985.00000000000000000000
65086778,2019-06-04,15000.00000000000000000000
65087138,2019-06-14,15875.00000000000000000000
65088638,2019-05-24,22549.60000000000000000000
65088918,2019-09-18,10000.00000000000000000000
65089028,2019-06-12,15000.00000000000000000000
65089158,2019-05-24,15875.00000000000000000000
65089218,2019-05-23,15000.00000000000000000000
65089578,2019-05-31,15000.00000000000000000000
65089628,2019-06-19,49937.89000000000000000000
65089728,2019-05-24,20000.18000000000000000000
65889998,2019-06-18,6090.00000000000000000000
65897368,2019-04-08,3000.00000000000000000000
66008058,2019-06-19,10000.00000000000000000000
66008198,2019-05-24,15000.00000000000000000000
66008638,2019-06-26,10000.00000000000000000000
66008688,2019-05-30,25000.00000000000000000000
66009588,2019-05-28,10000.00000000000000000000
66009608,2019-05-30,20000.00000000000000000000
66009758,2019-06-03,15000.00000000000000000000
66009858,2019-06-04,47435.70000000000000000000
66010078,2019-05-31,15875.00000000000000000000
66016728,2019-06-26,9979.54000000000000000000
66017208,2019-06-05,50000.00000000000000000000
66017638,2019-05-29,15000.01000000000000000000
66017888,2019-06-18,24875.00000000000000000000
66017908,2019-05-29,15683.00000000000000000000
66017988,2019-05-30,112274.05000000000000000000
66018018,2019-06-04,29875.00000000000000000000
66018078,2019-05-30,20000.00000000000000000000
66018238,2019-05-31,15000.00000000000000000000
66018708,2019-06-12,15200.00000000000000000000
66018778,2019-05-31,20000.01000000000000000000
66018818,2019-09-12,10000.00000000000000000000
66018868,2019-06-17,5500.00000000000000000000
66018958,2019-07-04,9467.24000000000000000000
66019518,2019-06-03,30000.00000000000000000000
66019558,2019-05-31,30000.01000000000000000000
66019638,2019-06-11,20275.00000000000000000000
66019698,2019-06-03,2000.00000000000000000000
66019708,2019-06-10,14875.00000000000000000000
66019718,2019-06-04,15000.00000000000000000000
66019728,2019-06-18,24785.00000000000000000000
66019818,2019-06-03,20000.00000000000000000000
66020008,2019-06-03,150000.00000000000000000000
66020078,2019-06-12,20175.00000000000000000000
66020088,2019-07-05,15000.00000000000000000000
66020128,2019-07-04,15675.00000000000000000000
66020158,2019-06-17,25000.01000000000000000000
66020238,2019-07-05,15000.00000000000000000000
66020638,2019-06-03,20000.00000000000000000000
66020658,2019-06-17,20000.00000000000000000000
66020678,2019-09-10,940.08000000000000000000
66020698,2019-06-03,2600.00000000000000000000
66020858,2019-06-05,11.88000000000000000000
66020928,2019-06-10,15000.00000000000000000000
66020968,2019-06-04,15000.00000000000000000000
66021058,2019-06-17,1.00000000000000000000
66021118,2019-06-13,15100.00000000000000000000
66021178,2019-06-19,20000.00000000000000000000
66021228,2019-06-26,23524.50000000000000000000
66021278,2019-07-05,10374.27000000000000000000
66021578,2019-06-17,30000.00000000000000000000
66021598,2019-07-02,10000.00000000000000000000
66021628,2019-06-18,23275.76000000000000000000
66021638,2019-06-06,16012.67000000000000000000
66021668,2019-06-10,16000.00000000000000000000
66021688,2019-06-05,10000.00000000000000000000
66021728,2019-06-21,19854.37000000000000000000
66021788,2019-06-12,15100.00000000000000000000
66021868,2019-06-06,15001.00000000000000000000
66021908,2019-06-27,20000.00000000000000000000
66022028,2019-06-10,40000.00000000000000000000
66022128,2019-07-26,22375.00000000000000000000
66022188,2019-06-19,15010.00000000000000000000
66022288,2019-06-11,37235.14000000000000000000
66022528,2019-06-13,16000.00000000000000000000
66022588,2019-10-14,17000.00000000000000000000
66022938,2019-06-27,600.30000000000000000000
66022968,2019-11-07,22823.77718000000000000000
66025008,2019-06-17,15575.00000000000000000000
66025188,2019-06-13,15875.00000000000000000000
66025218,2019-08-06,20000.00000000000000000000
66025228,2019-08-30,3000.00000000000000000000
66025268,2019-07-08,141014.26000000000000000000
66025558,2019-07-22,7800.00000000000000000000
66025578,2019-09-18,10200.11000000000000000000
66025798,2019-07-22,10076.81000000000000000000
66025838,2019-07-03,14875.00000000000000000000
66026178,2019-06-28,15000.00000000000000000000
66026258,2019-06-13,15300.00000000000000000000
66026538,2019-07-08,5000.00000000000000000000
66026558,2019-07-10,1950.00000000000000000000
66026598,2019-09-30,9995.00000000000000000000
66026608,2019-06-12,15000.00000000000000000000
66026688,2019-06-12,15300.00000000000000000000
66026808,2019-09-23,15001.00000000000000000000
66026818,2019-06-28,15201.00000000000000000000
66026868,2019-06-21,25000.01000000000000000000
66027008,2019-06-12,17000.00000000000000000000
66027058,2019-06-13,20000.00000000000000000000
66027168,2019-08-29,5000.00000000000000000000
66027258,2019-06-17,10000.00000000000000000000
66027688,2019-07-24,190000.00000000000000000000
66027698,2019-07-18,8400.00000000000000000000
66027768,2019-06-28,15100.00000000000000000000
66028178,2019-06-20,3971.85000000000000000000
66028238,2019-06-27,15000.09000000000000000000
66028558,2019-07-03,9875.00000000000000000000
66028568,2019-06-18,10100.00000000000000000000
66028638,2019-06-21,32150.15000000000000000000
66028678,2019-06-17,11400.00000000000000000000
66028768,2019-06-17,20000.00000000000000000000
66028798,2019-07-03,15122.90000000000000000000
66028828,2019-06-17,78.41500000000000000000
66028918,2019-06-19,15185.00000000000000000000
66029008,2019-06-24,30760.27000000000000000000
66029018,2019-06-18,18000.00000000000000000000
66029028,2019-06-18,22000.00000000000000000000
66029088,2019-06-18,15100.00000000000000000000
66029118,2019-06-19,15000.00000000000000000000
66029268,2019-06-25,0E-20
66029288,2019-08-06,15000.00000000000000000000
66029298,2019-10-23,10000.00000000000000000000
66029608,2019-06-20,15000.00000000000000000000
66029628,2019-06-18,21000.00000000000000000000
66029768,2019-06-18,34500.00000000000000000000
66029928,2019-06-18,2930.00000000000000000000
66029938,2019-06-24,19885.27000000000000000000
66029958,2019-06-21,15675.00000000000000000000
66050018,2019-07-31,25000.01000000000000000000
66050028,2019-06-19,30000.00000000000000000000
66050038,2019-10-30,6000.00000000000000000000
66050228,2019-06-21,7475.00000000000000000000
66050258,2019-06-24,15000.00000000000000000000
66050278,2019-06-19,24800.00000000000000000000
66050528,2019-06-19,15000.00000000000000000000
66050608,2019-07-04,20000.68000000000000000000
66050638,2019-06-26,17990.00000000000000000000
66050688,2019-06-19,10000.00000000000000000000
66050778,2019-06-19,20000.00000000000000000000
66050838,2019-06-24,13500.00000000000000000000
66051038,2019-06-25,15500.03000000000000000000
66051088,2019-06-21,20000.00000000000000000000
66051118,2019-06-28,15100.00000000000000000000
66051218,2019-06-21,20000.00000000000000000000
66051258,2019-08-07,5000.00000000000000000000
66051288,2019-09-17,19995.00000000000000000000
66051658,2019-07-02,21000.00000000000000000000
66051668,2019-07-04,19990.00000000000000000000
66051708,2019-06-21,32000.00000000000000000000
66051768,2019-07-22,20000.00000000000000000000
66051838,2019-06-21,34853.35000000000000000000
66051918,2019-06-25,20000.11000000000000000000
66051958,2019-06-28,15000.00000000000000000000
66052018,2019-11-20,0E-20
66052168,2019-06-25,20000.00000000000000000000
66052218,2019-07-08,20000.00000000000000000000
66052228,2019-06-25,15100.00000000000000000000
66052578,2019-06-28,15100.00000000000000000000
66052718,2019-06-28,19085.99000000000000000000
66052788,2019-07-09,12000.00000000000000000000
66052908,2019-10-21,10940.00000000000000000000
66052978,2019-06-24,15000.00000000000000000000
66052998,2019-07-26,19785.00000000000000000000
66055038,2019-11-01,5042.32000000000000000000
66055208,2019-06-25,15000.00000000000000000000
66055988,2019-06-25,14999.67000000000000000000
66058018,2019-07-08,10033.00000000000000000000
66058078,2019-06-24,15001.00000000000000000000
66060108,2019-06-27,10000.00000000000000000000
66060728,2019-06-27,15075.00000000000000000000
66060788,2019-06-28,14875.00000000000000000000
66061228,2019-06-28,16000.00000000000000000000
66061238,2019-09-18,15000.00000000000000000000
66061288,2019-07-09,4875.00000000000000000000
66061508,2019-09-18,15000.00000000000000000000
66061568,2019-06-27,34875.00000000000000000000
66061608,2019-06-25,20000.00000000000000000000
66061708,2019-07-02,29119.32000000000000000000
66061728,2019-06-26,20300.00000000000000000000
66061778,2019-07-02,10000.00000000000000000000
66061818,2019-06-28,24300.03000000000000000000
66061878,2019-06-26,20300.00000000000000000000
66061888,2019-06-26,15000.00000000000000000000
66061978,2019-06-27,15000.00000000000000000000
66062098,2019-07-02,1044.97000000000000000000
66062128,2019-07-12,20000.00000000000000000000
66062168,2019-06-26,15050.00000000000000000000
66062288,2019-07-03,18000.00000000000000000000
66062618,2019-07-02,259805.00000000000000000000
66062638,2019-10-17,10000.00000000000000000000
66065188,2019-06-27,59835.00000000000000000000
66065208,2019-07-04,40474.35000000000000000000
66066128,2019-07-03,9917.20000000000000000000
66066138,2019-07-03,2600.00000000000000000000
66066158,2019-06-28,19420.71000000000000000000
66066178,2019-06-26,10000.00000000000000000000
66066188,2019-06-27,10000.00000000000000000000
66066218,2019-07-08,10005.00000000000000000000
66066298,2019-07-10,10000.00000000000000000000
66066518,2019-06-28,10875.00000000000000000000
66066558,2019-10-24,0E-20
66066568,2019-07-03,14995.00000000000000000000
66066588,2019-06-28,15107.20000000000000000000
66066598,2019-07-08,20000.00000000000000000000
66066628,2019-06-27,14875.00000000000000000000
66066768,2019-09-19,11860.00000000000000000000
66066778,2019-06-26,17000.00000000000000000000
66066888,2019-06-26,15000.00000000000000000000
66066928,2019-06-27,30000.00000000000000000000
66066968,2019-11-05,10500.00000000000000000000
66067108,2019-07-02,78000.00000000000000000000
66067138,2019-07-08,15000.00000000000000000000
66067168,2019-07-02,22272.46000000000000000000
66067218,2019-11-29,21952.71000000000000000000
66067658,2019-06-27,30828.90000000000000000000
66067668,2019-07-05,19875.00000000000000000000
66068018,2019-06-28,15000.00000000000000000000
66068038,2019-07-03,10000.00000000000000000000
66068158,2019-07-03,10100.00000000000000000000
66068168,2019-06-28,15000.00000000000000000000
66068178,2019-06-28,9085.71000000000000000000
66068198,2019-06-28,15000.65000000000000000000
66068518,2019-07-03,26834.38000000000000000000
66068588,2019-10-22,19000.00000000000000000000
66068688,2019-07-05,10100.18000000000000000000
66068778,2019-07-05,15000.00000000000000000000
66068808,2019-06-28,98000.31000000000000000000
66068818,2019-07-02,18383.71000000000000000000
66068828,2019-07-02,22312.46000000000000000000
66068908,2019-07-09,11995.18000000000000000000
66068938,2019-11-07,109656.18232500000000000000
66069018,2019-07-02,13100.00000000000000000000
66069038,2019-07-05,10000.00000000000000000000
66069068,2019-07-03,15000.00000000000000000000
66069168,2019-07-02,24085.71000000000000000000
66069228,2019-07-02,19802.66000000000000000000
66069278,2019-07-05,12000.00000000000000000000
66069288,2019-07-15,25000.00000000000000000000
66069298,2019-07-05,5036.43000000000000000000
66069538,2019-07-03,10002.46000000000000000000
66069598,2019-07-04,13100.00000000000000000000
66069638,2019-07-04,23292.63000000000000000000
66069678,2019-07-08,10052.37000000000000000000
66069698,2019-07-08,10365.00000000000000000000
66069728,2019-07-08,20000.01000000000000000000
