,account,tran_stocks_all,tran_stocks_ipo,ipo_rate
4615,63071918,20,10,0.5
4619,69830188,72,21,0.2916666666666667
4620,62088818,43,41,0.9534883720930233
4629,60005078,25,25,1.0
4635,61859808,52,51,0.9807692307692307
4636,61862008,0,0,
4637,69873628,17,17,1.0
4638,67006218,13,13,1.0
4639,63095268,16,16,1.0
4640,60824968,14,14,1.0
4641,66080668,7,6,0.8571428571428571
4642,61871668,1,1,1.0
4643,61876818,38,38,1.0
4644,66018778,25,25,1.0
4645,65028108,20,20,1.0
4646,63075598,12,12,1.0
4647,63055098,17,17,1.0
4648,66067668,20,19,0.95
4649,63057808,12,12,1.0
4650,65010218,20,8,0.4
4651,61871328,50,26,0.52
4652,66097078,40,36,0.9
4653,66021278,12,12,1.0
4654,61848698,16,16,1.0
4655,63015618,23,23,1.0
4656,63065598,5,5,1.0
4657,65012138,17,17,1.0
4658,61874708,24,17,0.7083333333333334
4666,66068178,14,14,1.0
4667,62092658,28,28,1.0
4670,63082608,25,20,0.8
4671,61847878,0,0,
4672,65057298,33,30,0.9090909090909091
4673,62072578,48,48,1.0
4674,67000228,4,4,1.0
4675,61840198,8,8,1.0
4676,66097038,2,2,1.0
4677,63085128,18,12,0.6666666666666666
4678,66065208,1,0,0.0
4679,61805768,41,41,1.0
4680,69895688,23,22,0.9565217391304348
4681,61852658,20,10,0.5
4682,66076118,1,1,1.0
4685,61847428,173,17,0.09826589595375723
4691,65009998,46,45,0.9782608695652174
4704,66017638,26,26,1.0
4706,61879268,13,13,1.0
4707,65026008,32,32,1.0
4708,66058078,6,6,1.0
4709,61858358,56,56,1.0
4710,63098778,18,13,0.7222222222222222
4711,61806908,191,57,0.29842931937172773
4712,61829228,47,8,0.1702127659574468
4713,63069938,30,30,1.0
4714,61895368,27,27,1.0
4715,61847168,61,35,0.5737704918032787
4716,66021178,30,23,0.7666666666666667
4717,67809918,4,1,0.25
4718,60807718,21,21,1.0
4722,66082628,4,4,1.0
4724,62087038,22,22,1.0
4725,60010538,26,26,1.0
4729,61817698,109,47,0.43119266055045874
4736,67809158,2,2,1.0
4737,65058018,27,27,1.0
4738,61849118,50,48,0.96
4739,61889758,1,1,1.0
4740,69856158,64,64,1.0
4741,63002618,23,17,0.7391304347826086
4742,62092798,34,32,0.9411764705882353
4743,65009518,1,0,0.0
4744,69873808,41,41,1.0
4745,66026688,6,6,1.0
4746,67810758,3,3,1.0
4747,66067658,60,1,0.016666666666666666
4748,61802508,2,0,0.0
4750,62081668,19,16,0.8421052631578947
4751,65059268,3,3,1.0
4752,69898728,24,24,1.0
4754,66009588,15,15,1.0
4761,69872778,18,18,1.0
4762,61840808,17,16,0.9411764705882353
4764,61858008,18,18,1.0
4765,61800088,7,1,0.14285714285714285
4766,66079918,4,4,1.0
4767,65028058,26,26,1.0
4768,65018168,46,46,1.0
4773,63095198,1,0,0.0
4774,66028828,13,12,0.9230769230769231
4775,63092688,1,1,1.0
4777,65026998,6,1,0.16666666666666666
4784,61896298,2,2,1.0
4785,60823598,4,3,0.75
4787,66077768,4,4,1.0
4788,60822758,33,1,0.030303030303030304
4789,65009958,7,7,1.0
4790,62011088,19,17,0.8947368421052632
4791,65016228,11,11,1.0
4792,61873258,56,1,0.017857142857142856
4793,63002168,15,0,0.0
4794,61802168,3,0,0.0
4796,60819778,36,35,0.9722222222222222
4799,66079258,12,11,0.9166666666666666
4801,65005088,34,34,1.0
4802,63096568,17,17,1.0
4804,61833978,11,11,1.0
4805,60012968,32,32,1.0
4806,69836808,37,37,1.0
4807,67812568,21,9,0.42857142857142855
4808,69809398,30,29,0.9666666666666667
4809,60002758,10,10,1.0
4810,61870618,8,8,1.0
4811,61825818,16,8,0.5
4812,63088918,0,0,
4813,60803618,31,29,0.9354838709677419
4815,69845278,11,2,0.18181818181818182
4818,77661168,19,18,0.9473684210526315
4821,61831398,39,38,0.9743589743589743
4822,67821988,14,14,1.0
4823,69893178,4,4,1.0
4824,63079818,26,26,1.0
4825,63090258,21,21,1.0
4826,62050038,32,28,0.875
4827,61812928,51,51,1.0
4831,65009728,18,12,0.6666666666666666
4832,65025718,2,2,1.0
4833,63085788,5,5,1.0
4834,66099938,25,25,1.0
4835,66070518,1,1,1.0
4836,61822128,51,51,1.0
4837,61812528,50,50,1.0
4838,61821528,59,59,1.0
4839,61804368,25,25,1.0
4841,69868828,57,41,0.7192982456140351
4851,60018028,26,26,1.0
4852,60824628,33,33,1.0
4854,61850628,214,0,0.0
4855,63060688,25,25,1.0
4856,67810418,16,16,1.0
4857,66080188,5,5,1.0
4858,69869198,2,1,0.5
4861,60815888,48,48,1.0
4862,62097158,25,13,0.52
4863,60015158,28,18,0.6428571428571429
4864,69816998,12,5,0.4166666666666667
4865,66072528,22,20,0.9090909090909091
4867,61833928,175,4,0.022857142857142857
4869,63012718,23,23,1.0
4870,61805758,29,18,0.6206896551724138
4872,67813718,38,38,1.0
4873,60828328,36,36,1.0
4874,60026008,20,20,1.0
4881,62087058,9,8,0.8888888888888888
4882,61806718,33,33,1.0
4885,61807728,29,29,1.0
4886,61875998,12,12,1.0
4887,61874978,26,21,0.8076923076923077
4888,66077738,0,0,
4889,69871518,19,15,0.7894736842105263
4890,61803488,21,17,0.8095238095238095
4891,61804508,30,30,1.0
4892,61806678,24,23,0.9583333333333334
4893,60000928,44,41,0.9318181818181818
4895,63061138,30,30,1.0
4896,61842618,116,18,0.15517241379310345
4897,66019518,4,1,0.25
4898,60000138,28,28,1.0
4901,66018868,20,20,1.0
4903,69814428,43,43,1.0
4908,63060108,23,19,0.8260869565217391
4909,61892358,51,49,0.9607843137254902
4910,60826128,43,29,0.6744186046511628
4912,69891618,60,60,1.0
4918,61847118,20,20,1.0
4919,61853108,12,11,0.9166666666666666
4920,63019028,60,8,0.13333333333333333
4921,61845778,18,6,0.3333333333333333
4922,61806398,24,24,1.0
4923,68844418,3,3,1.0
4924,66894418,40,36,0.9
4925,63078708,95,38,0.4
4926,65089028,1,1,1.0
4927,69824058,42,42,1.0
4928,61853278,64,4,0.0625
4930,65055058,43,43,1.0
4931,61835678,35,34,0.9714285714285714
4932,20100069,40,34,0.85
4933,65001898,10,8,0.8
4934,67845058,55,54,0.9818181818181818
4935,60804768,67,65,0.9701492537313433
4936,69873778,1,1,1.0
4937,63065068,56,56,1.0
4938,61844578,3,3,1.0
4939,66092578,11,0,0.0
4940,67812598,20,16,0.8
4941,61893028,27,11,0.4074074074074074
4945,62098008,21,20,0.9523809523809523
4951,61831968,40,40,1.0
4952,61806498,44,44,1.0
4953,60801888,6,6,1.0
4954,68840788,25,25,1.0
4955,65026918,6,5,0.8333333333333334
4956,62071588,44,44,1.0
4957,61833878,27,27,1.0
4958,60018638,8,6,0.75
4960,69886898,13,0,0.0
4965,61821718,73,70,0.958904109589041
4970,66099178,0,0,
4974,66066588,5,3,0.6
4975,61886218,1,1,1.0
4976,69889918,41,41,1.0
4977,69889868,38,38,1.0
4979,61853908,23,8,0.34782608695652173
4982,66091178,1,1,1.0
4984,65010698,39,39,1.0
4995,62080568,16,11,0.6875
4996,66069978,19,19,1.0
4997,62091678,11,10,0.9090909090909091
4998,65027208,35,34,0.9714285714285714
4999,62088038,39,37,0.9487179487179487
5000,61877368,21,21,1.0
5001,61877428,28,28,1.0
5002,61877018,23,23,1.0
5004,63090228,15,15,1.0
5008,65026198,11,11,1.0
5010,65027698,14,13,0.9285714285714286
5011,61825298,28,28,1.0
5013,65009258,14,14,1.0
5014,63059058,17,13,0.7647058823529411
5016,66097128,0,0,
5017,61813168,46,46,1.0
5018,60828498,51,51,1.0
5019,61812508,51,51,1.0
5020,61801678,5,2,0.4
5023,66082718,10,9,0.9
5024,60826908,5,5,1.0
5025,60815458,11,11,1.0
5026,63068608,19,19,1.0
5027,60803378,29,28,0.9655172413793104
5028,66066598,66,21,0.3181818181818182
5029,61845228,217,105,0.4838709677419355
5030,60806618,19,19,1.0
5032,69868998,12,12,1.0
5033,62079818,7,1,0.14285714285714285
5035,65011808,12,11,0.9166666666666666
5037,61836318,25,15,0.6
5038,65089578,24,23,0.9583333333333334
5042,66080228,6,6,1.0
5043,61830328,15,13,0.8666666666666667
5044,61812568,55,55,1.0
5045,61877178,31,31,1.0
5046,61877378,25,25,1.0
5047,69879088,40,40,1.0
5048,61876908,23,23,1.0
5049,61877328,24,24,1.0
5050,69801418,39,25,0.6410256410256411
5051,61894628,23,23,1.0
5052,60008778,5,1,0.2
5053,60818318,4,4,1.0
5054,61877168,34,34,1.0
5055,61877388,25,25,1.0
5056,61828798,32,3,0.09375
5058,69824658,23,19,0.8260869565217391
5059,63091578,46,15,0.32608695652173914
5060,66020008,4,4,1.0
5061,62080038,0,0,
5062,60801588,34,15,0.4411764705882353
5063,61861168,28,27,0.9642857142857143
5064,62097568,12,12,1.0
5075,62051538,34,34,1.0
5076,69817908,64,19,0.296875
5077,61867618,52,49,0.9423076923076923
5078,61857818,15,15,1.0
5079,65086778,0,0,
5080,61812158,57,57,1.0
5081,66061708,32,30,0.9375
5082,60000058,21,20,0.9523809523809523
5083,61867988,1,1,1.0
5084,62086818,39,31,0.7948717948717948
5085,66092018,0,0,
5086,61834968,39,39,1.0
5087,65056168,37,36,0.972972972972973
5092,61807978,15,10,0.6666666666666666
5093,63059108,96,4,0.041666666666666664
5095,63087828,21,21,1.0
5096,60818828,32,32,1.0
5098,61885908,2,1,0.5
5099,63066718,17,17,1.0
5100,69883188,23,18,0.782608695652174
5101,69811528,6,6,1.0
5102,61834978,13,13,1.0
5103,63095668,23,7,0.30434782608695654
5104,61836168,57,57,1.0
5107,61801528,46,46,1.0
5108,61801918,44,44,1.0
5109,61801868,37,37,1.0
5114,60821608,25,25,1.0
5117,61844718,140,43,0.30714285714285716
5118,65011608,12,11,0.9166666666666666
5119,61803218,7,6,0.8571428571428571
5120,60818678,4,2,0.5
5121,65019128,8,8,1.0
5122,61803978,11,10,0.9090909090909091
5123,69897638,10,7,0.7
5124,61851028,12,10,0.8333333333333334
5125,60000658,46,43,0.9347826086956522
5126,61849308,41,41,1.0
5128,63089038,28,28,1.0
5129,68843378,189,89,0.4708994708994709
5133,65027138,4,4,1.0
5134,61832688,38,32,0.8421052631578947
5135,63019008,13,13,1.0
5136,60007728,23,23,1.0
5137,61823378,47,46,0.9787234042553191
5138,61871578,20,6,0.3
5139,69838678,46,10,0.21739130434782608
5140,65028508,0,0,
5141,65029778,0,0,
5142,63066008,25,25,1.0
5144,62092118,22,22,1.0
5149,61872178,224,22,0.09821428571428571
5150,61841788,6,0,0.0
5151,60824158,29,27,0.9310344827586207
5152,61816858,74,2,0.02702702702702703
5153,61842578,23,22,0.9565217391304348
5154,61826568,54,51,0.9444444444444444
5155,61851408,57,57,1.0
5156,60000558,46,45,0.9782608695652174
5157,61889908,29,29,1.0
5158,66028638,4,2,0.5
5160,63076718,26,25,0.9615384615384616
5162,62072008,0,0,
5166,66096508,0,0,
5167,60815628,5,3,0.6
5168,62098858,17,17,1.0
5169,69825908,38,31,0.8157894736842105
5170,63071298,20,1,0.05
5171,65026828,14,14,1.0
5172,61835198,92,90,0.9782608695652174
5173,65011988,25,24,0.96
5174,62095758,21,20,0.9523809523809523
5175,66077058,0,0,
5176,61862618,3,2,0.6666666666666666
5177,60820818,27,27,1.0
5180,61849578,79,79,1.0
5181,61858968,5,5,1.0
5182,61891588,110,35,0.3181818181818182
5183,60815318,9,9,1.0
5184,61873908,6,6,1.0
5185,65015998,1,0,0.0
5186,69802618,37,10,0.2702702702702703
5187,61840568,53,52,0.9811320754716981
5191,69847108,35,33,0.9428571428571428
5192,61843358,100,100,1.0
5193,61800908,12,2,0.16666666666666666
5194,60814798,37,30,0.8108108108108109
5195,63076978,17,17,1.0
5196,61870468,23,23,1.0
5197,69865688,37,34,0.918918918918919
5198,69828188,32,32,1.0
5199,60822668,23,23,1.0
5201,65017628,12,2,0.16666666666666666
5202,69809358,118,0,0.0
5204,63029778,29,29,1.0
5205,65025298,10,10,1.0
5206,61826668,11,10,0.9090909090909091
5207,68840868,1,1,1.0
5208,61874058,3,3,1.0
5209,61850188,9,9,1.0
5210,66082288,2,2,1.0
5211,69898568,6,6,1.0
5212,61872678,4,4,1.0
5214,67851828,7,3,0.42857142857142855
5215,60005578,22,21,0.9545454545454546
5216,61881058,0,0,
5220,63019178,17,16,0.9411764705882353
5224,68842798,7,7,1.0
5225,61863718,45,39,0.8666666666666667
5226,62095818,24,18,0.75
5227,69869428,17,17,1.0
5228,66009608,20,20,1.0
5229,61851358,29,29,1.0
5230,63092808,1,1,1.0
5231,63097708,2,2,1.0
5232,61843328,27,27,1.0
5233,61850258,4,4,1.0
5234,60821368,22,22,1.0
5235,61876328,37,34,0.918918918918919
5244,62099798,30,28,0.9333333333333333
5245,66088708,0,0,
5246,66068168,5,5,1.0
5247,60801858,43,43,1.0
5248,65026288,13,13,1.0
5249,61827288,8,7,0.875
5250,66027688,0,0,
5251,66082038,17,17,1.0
5255,53159995,3,3,1.0
5256,69814028,16,15,0.9375
5257,61884478,17,16,0.9411764705882353
5258,61835818,33,33,1.0
5259,63018698,16,16,1.0
5260,61857758,2,2,1.0
5261,63066638,18,18,1.0
5262,63082568,0,0,
5263,67812458,34,34,1.0
5264,64412238,0,0,
5269,67819208,32,32,1.0
5270,61887128,3,3,1.0
5271,61877288,11,10,0.9090909090909091
5272,61822788,46,46,1.0
5273,61877318,17,15,0.8823529411764706
5274,61834908,46,41,0.8913043478260869
5275,66067138,9,9,1.0
5276,61847388,49,0,0.0
5277,61841498,31,30,0.967741935483871
5278,61835928,32,32,1.0
5279,66069228,2,2,1.0
5280,61812228,175,108,0.6171428571428571
5282,65006298,10,4,0.4
5283,61827308,5,4,0.8
5286,65021908,11,10,0.9090909090909091
5288,69856068,0,0,
5289,68843718,12,12,1.0
5290,60824478,241,0,0.0
5293,61829688,5,0,0.0
5295,60826558,31,5,0.16129032258064516
5297,68844068,37,5,0.13513513513513514
5298,63025628,3,0,0.0
5299,63090088,92,2,0.021739130434782608
5300,66058018,1,1,1.0
5301,61851398,7,7,1.0
5302,61806658,15,15,1.0
5304,63096838,8,8,1.0
5305,61842268,4,2,0.5
5306,69898218,19,19,1.0
5307,67810468,1,1,1.0
5308,61832698,6,6,1.0
5309,65019628,31,22,0.7096774193548387
5311,65018988,1,1,1.0
5312,61828828,26,21,0.8076923076923077
5313,61823388,58,56,0.9655172413793104
5314,61866768,1,1,1.0
5315,67854358,63,39,0.6190476190476191
5316,61896008,6,6,1.0
5317,60807958,27,27,1.0
5318,61853918,18,3,0.16666666666666666
5319,61895718,3,1,0.3333333333333333
5320,61884528,18,18,1.0
5322,63082758,3,3,1.0
5324,69846888,29,24,0.8275862068965517
5325,67854528,55,52,0.9454545454545454
5326,62055638,9,9,1.0
5327,62890928,24,24,1.0
5328,69890258,3,3,1.0
5329,66026868,0,0,
5330,61826558,0,0,
5331,61841168,58,58,1.0
5334,63059858,20,2,0.1
5335,62080218,31,31,1.0
5336,66021728,6,6,1.0
5337,61827298,3,1,0.3333333333333333
5338,65015898,13,12,0.9230769230769231
5339,63000568,14,11,0.7857142857142857
5340,69883618,20,20,1.0
5341,66020158,2,2,1.0
5343,69833718,17,17,1.0
5344,63018918,10,10,1.0
5345,65055088,2,2,1.0
5346,63072568,6,6,1.0
5347,69863208,27,27,1.0
5348,66009858,19,12,0.631578947368421
5350,62846388,113,94,0.831858407079646
5353,61842278,32,32,1.0
5355,66027698,1,0,0.0
5356,65055118,7,6,0.8571428571428571
5357,65057208,9,4,0.4444444444444444
5358,63076618,1,0,0.0
5359,62096218,1,1,1.0
5360,61858068,10,10,1.0
5363,60818098,11,11,1.0
5364,61862088,46,46,1.0
5365,61821998,22,22,1.0
5366,69819978,13,0,0.0
5367,62092068,47,40,0.851063829787234
5368,69845458,9,0,0.0
5369,61836588,19,19,1.0
5370,60828808,0,0,
5371,61832718,5,3,0.6
5372,61856368,29,29,1.0
5373,62089168,35,31,0.8857142857142857
5374,61850098,20,20,1.0
5375,65012988,6,6,1.0
5376,63060078,16,16,1.0
5377,60818588,12,12,1.0
5378,66893288,28,28,1.0
5379,69829008,33,33,1.0
5382,68843058,23,23,1.0
5383,66072808,1,1,1.0
5384,65011268,4,4,1.0
5385,69868268,4,0,0.0
5386,69896058,60,57,0.95
5387,69809458,45,45,1.0
5388,69891678,11,11,1.0
5389,69897138,37,37,1.0
5390,65001138,6,6,1.0
5391,61891888,36,36,1.0
5392,61844868,29,29,1.0
5393,69826368,9,9,1.0
5396,65077158,44,29,0.6590909090909091
5399,61835108,70,67,0.9571428571428572
5400,69890858,19,12,0.631578947368421
5401,63081208,8,8,1.0
5402,61846608,31,31,1.0
5403,66078508,0,0,
5404,60815918,1,1,1.0
5405,69866698,24,24,1.0
5406,61897398,60,58,0.9666666666666667
5407,63000598,3,3,1.0
5410,63019198,27,27,1.0
5411,66026178,1,1,1.0
5412,66050018,21,21,1.0
5413,61843718,28,26,0.9285714285714286
5416,62075718,4,4,1.0
5417,65019978,1,1,1.0
5418,66071678,3,3,1.0
5419,63082508,44,44,1.0
5420,61807998,7,7,1.0
5421,61808178,11,11,1.0
5422,63062288,2,1,0.5
5423,63092198,15,13,0.8666666666666667
5424,66066568,15,15,1.0
5427,68844598,3,3,1.0
5428,61850578,40,38,0.95
5429,61823798,58,52,0.896551724137931
5430,69827228,19,19,1.0
5431,66051918,3,3,1.0
5432,66019728,9,9,1.0
5433,61840578,115,112,0.9739130434782609
5434,62070568,5,2,0.4
5435,65076168,16,15,0.9375
5438,61871728,12,12,1.0
5439,66066928,3,3,1.0
5440,63056538,10,10,1.0
5441,61827398,56,40,0.7142857142857143
5442,83858385,12,12,1.0
5443,61884318,15,8,0.5333333333333333
5444,61833478,98,83,0.8469387755102041
5445,63058688,8,5,0.625
5446,60822718,17,17,1.0
5447,60814708,36,36,1.0
5448,61813008,10,1,0.1
5449,65008788,3,3,1.0
5450,60803608,0,0,
5451,61832528,3,3,1.0
5455,66066518,0,0,
5458,65087138,5,3,0.6
5459,60824958,36,35,0.9722222222222222
5460,69814278,26,26,1.0
5461,66008058,0,0,
5465,63068658,5,5,1.0
5466,61884008,10,6,0.6
5467,60000118,26,23,0.8846153846153846
5468,69886618,21,21,1.0
5470,61857088,47,46,0.9787234042553191
5476,67812678,25,25,1.0
5477,61876578,20,20,1.0
5478,61882168,18,18,1.0
5479,66019698,2,1,0.5
5480,61807158,27,25,0.9259259259259259
5481,68841098,45,43,0.9555555555555556
5482,66050028,6,6,1.0
5483,61841278,27,27,1.0
5485,69835458,66,47,0.7121212121212122
5486,65077118,21,11,0.5238095238095238
5488,61800658,21,21,1.0
5489,60080788,139,6,0.04316546762589928
5490,63067768,7,6,0.8571428571428571
5491,61858118,18,18,1.0
5492,61847358,5,5,1.0
5493,61826868,81,40,0.49382716049382713
5494,66077068,0,0,
5495,62095238,10,7,0.7
5496,60843308,47,47,1.0
5497,61841028,22,7,0.3181818181818182
5498,62087708,16,16,1.0
5499,62087618,7,7,1.0
5500,62070638,34,30,0.8823529411764706
5501,65026188,9,9,1.0
5502,69864278,26,26,1.0
5508,65086738,1,1,1.0
5509,61865578,68,0,0.0
5510,65058058,13,7,0.5384615384615384
5511,61879418,13,4,0.3076923076923077
5512,66070218,0,0,
5513,28808057,6,5,0.8333333333333334
5514,66075208,1,0,0.0
5515,61899598,3,1,0.3333333333333333
5516,65008538,7,4,0.5714285714285714
5520,63085528,7,7,1.0
5521,66051708,3,1,0.3333333333333333
5522,60819068,8,8,1.0
5523,65020718,6,6,1.0
5524,67813888,45,29,0.6444444444444445
5525,69895978,3,3,1.0
5526,61857008,31,31,1.0
5527,61848098,34,34,1.0
5528,61841428,29,29,1.0
5529,62067008,25,24,0.96
5530,66068808,2,1,0.5
5535,65008278,13,0,0.0
5542,61821978,57,57,1.0
5543,61875378,8,8,1.0
5544,61859318,17,14,0.8235294117647058
5545,61833568,50,50,1.0
5546,66068198,1,1,1.0
5547,60817058,16,16,1.0
5548,66050688,6,6,1.0
5549,69843418,16,11,0.6875
5550,69868888,5,5,1.0
5551,62077278,21,21,1.0
5552,61826958,30,28,0.9333333333333333
5557,61860658,2,2,1.0
5558,61815618,30,30,1.0
5559,61821788,0,0,
5560,65026218,4,3,0.75
5561,60825788,6,3,0.5
5562,61831218,9,9,1.0
5563,61880508,6,0,0.0
5564,69851308,4,0,0.0
5565,61846518,13,13,1.0
5566,61887068,4,4,1.0
5567,61854508,35,35,1.0
5568,61849368,49,35,0.7142857142857143
5569,66021058,23,0,0.0
5573,61848708,44,42,0.9545454545454546
5574,66082278,0,0,
5575,65080158,34,33,0.9705882352941176
5576,61898278,8,8,1.0
5577,61847798,36,35,0.9722222222222222
5578,61845218,38,37,0.9736842105263158
5579,63072798,5,5,1.0
5580,67811608,22,13,0.5909090909090909
5582,61835688,15,15,1.0
5583,65007028,2,0,0.0
5585,66021908,3,3,1.0
5590,66066158,1,1,1.0
5593,61848788,41,41,1.0
5594,67810288,18,18,1.0
5595,66065188,25,24,0.96
5596,61851728,75,75,1.0
5597,61849698,63,63,1.0
5598,61851478,64,64,1.0
5599,61804718,26,24,0.9230769230769231
5602,61844318,37,37,1.0
5605,62087068,22,0,0.0
5607,61828118,12,6,0.5
5608,61872418,2,2,1.0
5609,66008198,0,0,
5610,61899778,1,1,1.0
5611,65085058,3,2,0.6666666666666666
5612,63087568,5,5,1.0
5613,61846658,40,35,0.875
5614,65011178,7,7,1.0
5615,65085098,21,21,1.0
5616,62070558,29,29,1.0
5617,67810018,20,2,0.1
5618,62072698,23,22,0.9565217391304348
5619,61870158,3,0,0.0
5620,66080628,0,0,
5621,65011978,7,7,1.0
5622,61821488,2,2,1.0
5623,69859828,2,2,1.0
5624,63067958,14,13,0.9285714285714286
5631,63080568,17,17,1.0
5632,62097998,3,3,1.0
5633,61820098,92,92,1.0
5634,63085088,33,33,1.0
5635,61842398,52,52,1.0
5636,63079628,0,0,
5637,62026008,33,33,1.0
5638,69875598,14,14,1.0
5640,65021678,2,1,0.5
5646,60831698,351,0,0.0
5652,69898558,24,20,0.8333333333333334
5653,61879098,10,9,0.9
5654,61842288,58,58,1.0
5655,69841958,42,42,1.0
5656,66076898,15,2,0.13333333333333333
5657,65009008,17,17,1.0
5658,60818908,46,46,1.0
5659,62025038,15,15,1.0
5660,61845608,78,78,1.0
5665,67856978,1,0,0.0
5666,69868808,16,15,0.9375
5667,63060878,30,28,0.9333333333333333
5668,66050608,9,9,1.0
5675,62092578,31,31,1.0
5676,65076728,7,6,0.8571428571428571
5677,61896718,143,16,0.11188811188811189
5678,63090738,1,1,1.0
5679,69814568,22,22,1.0
5680,63015028,18,18,1.0
5681,62086898,47,46,0.9787234042553191
5682,66069068,1,1,1.0
5683,62078008,51,1,0.0196078431372549
5686,69890968,21,21,1.0
5687,66029628,9,8,0.8888888888888888
5688,63011038,35,33,0.9428571428571428
5689,63069768,18,18,1.0
5691,62098038,2,2,1.0
5692,62099588,4,4,1.0
5693,61820078,85,83,0.9764705882352941
5694,63008978,2,2,1.0
5695,61811918,22,22,1.0
5696,68844978,19,19,1.0
5707,61852418,30,28,0.9333333333333333
5708,60008118,31,22,0.7096774193548387
5709,60801298,10,10,1.0
5710,61810998,45,44,0.9777777777777777
5711,68848298,3,3,1.0
5712,62092538,25,25,1.0
5713,66070558,15,15,1.0
5714,60813528,8,5,0.625
5715,63078728,7,7,1.0
5716,62095778,29,13,0.4482758620689655
5717,63090838,23,23,1.0
5718,69889458,33,33,1.0
5719,65010168,10,9,0.9
5721,66076208,0,0,
5722,69891858,5,5,1.0
5729,69830218,28,25,0.8928571428571429
5730,66051088,14,14,1.0
5731,66022188,4,4,1.0
5732,63000258,45,44,0.9777777777777777
5733,60830358,9,9,1.0
5734,60808398,56,49,0.875
5735,62087218,51,48,0.9411764705882353
5736,66070978,21,21,1.0
5737,69849918,24,24,1.0
5738,61827668,33,33,1.0
5754,69852178,6,6,1.0
5755,61840818,59,59,1.0
5756,69837818,30,29,0.9666666666666667
5757,69856008,3,3,1.0
5758,66070068,0,0,
5759,66075298,0,0,
5760,66020928,6,6,1.0
5761,66021868,4,3,0.75
5762,63099568,15,14,0.9333333333333333
5763,63066168,5,5,1.0
5764,60817958,29,0,0.0
5765,63058208,32,28,0.875
5766,61820298,54,54,1.0
5767,61820978,37,37,1.0
5768,61875428,31,22,0.7096774193548387
5769,61827788,3,1,0.3333333333333333
5770,60005618,15,15,1.0
5771,65085198,9,2,0.2222222222222222
5772,60803578,19,17,0.8947368421052632
5773,60821278,23,6,0.2608695652173913
5774,66076608,0,0,
5775,60824908,13,13,1.0
5788,60801828,16,12,0.75
5789,61824258,30,30,1.0
5791,66077188,0,0,
5792,61831458,7,5,0.7142857142857143
5793,65057278,9,8,0.8888888888888888
5794,65010638,1,1,1.0
5795,65020218,4,3,0.75
5796,60008228,4,4,1.0
5797,65012858,16,13,0.8125
5798,66077938,0,0,
5799,63068038,60,44,0.7333333333333333
5800,69890028,31,31,1.0
5801,69890058,31,30,0.967741935483871
5802,61898088,38,35,0.9210526315789473
5803,65002558,67,53,0.7910447761194029
5804,61862508,41,37,0.9024390243902439
5805,61847208,18,16,0.8888888888888888
5806,66021578,2,2,1.0
5809,61811188,29,10,0.3448275862068966
5818,66021638,6,0,0.0
5819,65018808,4,3,0.75
5820,62082758,23,21,0.9130434782608695
5821,68842868,36,35,0.9722222222222222
5822,61813528,74,0,0.0
5823,66021118,1,1,1.0
5824,65001268,20,20,1.0
5825,69824098,26,26,1.0
5827,69890608,10,10,1.0
5828,69864858,9,9,1.0
5829,61821808,10,10,1.0
5830,61822318,36,36,1.0
5831,61822368,24,24,1.0
5832,61821898,38,38,1.0
5834,65059558,4,0,0.0
5835,61814328,0,0,
5838,66018958,3,2,0.6666666666666666
5858,62072808,9,8,0.8888888888888888
5859,67810088,32,32,1.0
5860,65015758,1,0,0.0
5861,62089068,16,16,1.0
5862,61840588,32,32,1.0
5863,61833758,83,83,1.0
5864,69800988,1,0,0.0
5865,67815588,4,3,0.75
5867,61843488,13,13,1.0
5868,61844508,13,13,1.0
5869,62086968,25,2,0.08
5883,67845758,55,49,0.8909090909090909
5884,69829508,3,0,0.0
5885,61832058,67,67,1.0
5886,60012188,2,2,1.0
5887,63022028,20,20,1.0
5888,66027258,6,6,1.0
5889,60821628,46,46,1.0
5890,61857808,45,45,1.0
5891,63086788,44,36,0.8181818181818182
5892,61840078,32,31,0.96875
5893,69827758,35,33,0.9428571428571428
5894,65085628,3,3,1.0
5895,63020908,26,22,0.8461538461538461
5896,61827988,19,1,0.05263157894736842
5927,61849768,34,34,1.0
5928,60818858,17,17,1.0
5929,63018988,12,2,0.16666666666666666
5930,61800001,289,192,0.6643598615916955
5931,61811158,84,47,0.5595238095238095
5940,62076038,2,1,0.5
5953,61829978,71,71,1.0
5962,61844098,70,70,1.0
5973,60816758,9,7,0.7777777777777778
5974,61834798,14,12,0.8571428571428571
5975,61801878,38,38,1.0
5976,69872708,24,24,1.0
5977,65026518,29,26,0.896551724137931
5978,61889028,53,27,0.5094339622641509
5979,62015068,28,28,1.0
5991,61801808,111,54,0.4864864864864865
6017,63072708,17,17,1.0
6018,61831158,111,111,1.0
6019,63081928,5,5,1.0
6020,69814928,7,7,1.0
6035,69855308,23,23,1.0
6046,69888468,40,40,1.0
6068,66060108,2,1,0.5
6069,66062618,10,8,0.8
6070,61848308,2,2,1.0
6071,66072788,0,0,
6072,66067108,3,0,0.0
6073,61836558,82,80,0.975609756097561
6074,61835028,81,78,0.9629629629629629
6075,66069298,0,0,
6076,69873768,16,16,1.0
6077,66009758,16,16,1.0
6109,61823588,18,16,0.8888888888888888
6110,69883628,31,28,0.9032258064516129
