account_id,cash_in_first_day,asset_first_out
62069828,2019-10-28,7458.72000000000000000000
62070078,2019-03-22,2726.22000000000000000000
62070158,2019-06-06,182205.45000000000000000000
62070518,2019-03-19,11053.29000000000000000000
62070558,2019-05-09,20363.60000000000000000000
62070568,2019-08-05,14144.42000000000000000000
62070628,2019-12-04,18970.82000000000000000000
62070638,2019-02-27,51352.84000000000000000000
62070818,2019-03-08,0E-20
62071588,2019-03-14,10423.31000000000000000000
62071618,2019-02-28,8753.07000000000000000000
62071698,2019-12-23,14486.26000000000000000000
62071758,2019-02-21,2033.99000000000000000000
62071868,2019-02-15,26461.88000000000000000000
62072008,2019-03-12,0E-20
62072578,2019-10-16,21077.93000000000000000000
62072698,2019-07-29,20000.87000000000000000000
62072788,2019-03-05,0E-20
62072808,2019-07-02,0E-20
62072868,2019-10-23,14629.08000000000000000000
62075028,2019-11-18,15504.02000000000000000000
62075208,2019-12-10,0E-20
62075258,2019-05-06,6734.32000000000000000000
62075528,2019-10-21,28472.89000000000000000000
62075598,2019-03-27,0E-20
62075718,2019-03-28,9388.26000000000000000000
62076038,2019-07-03,199989.27000000000000000000
62076128,2019-03-18,8575.12730500000000000000
62076558,2019-02-21,0E-20
62076638,2019-06-27,20831.75000000000000000000
62076918,2019-07-05,1758.92000000000000000000
62077008,2019-07-10,26199.98000000000000000000
62077178,2019-08-05,71810.55044000000000000000
62077198,2019-08-27,0E-20
62077238,2019-12-17,45856.05000000000000000000
62077278,2019-08-02,0E-20
62077288,2019-02-20,571.34000000000000000000
62077588,2019-07-12,11858.42600459144200000000
62077728,2019-06-05,17490.60000000000000000000
62078008,2019-07-23,400.00000000000000000000
62079258,2019-04-23,9705.61000000000000000000
62079298,2019-03-29,5000.00000000000000000000
62079528,2019-07-09,25558.54000000000000000000
62079598,2019-02-26,16032.58000000000000000000
62079818,2019-09-12,12.17769500000000000000
62079998,2019-04-29,7740.30000000000000000000
62080008,2019-03-01,8506.67000000000000000000
62080038,2019-09-18,0E-20
62080098,2019-12-16,8158.73000000000000000000
62080128,2019-06-25,19126.26000000000000000000
62080208,2019-04-12,12398.49000000000000000000
62080218,2019-05-21,14892.15000000000000000000
62080528,2019-10-16,44503.65954000000000000000
62080568,2019-06-21,47947.75000000000000000000
62080658,2019-07-08,8833.08000000000000000000
62080888,2019-05-10,14218.32000000000000000000
62080898,2019-05-06,10441.82000000000000000000
62080928,2019-08-02,14541.34000000000000000000
62081028,2019-03-18,14331.72000000000000000000
62081228,2019-11-12,15136.80000000000000000000
62081588,2019-04-26,6968.96000000000000000000
62081598,2019-03-29,3632.22000000000000000000
62081668,2019-10-14,0E-20
62081808,2019-04-25,0E-20
62081878,2019-06-18,10953.77000000000000000000
62082038,2019-05-17,20016.75426500000000000000
62082068,2019-04-25,17305.48000000000000000000
62082588,2019-10-11,56014.15000000000000000000
62082598,2019-10-21,24836.86000000000000000000
62082758,2019-07-16,15159.57000000000000000000
62082778,2019-10-24,0E-20
62082808,2019-11-25,0E-20
62082968,2019-09-19,30204.00000000000000000000
62085508,2019-11-29,6821.94000000000000000000
62085588,2019-04-02,22236.79000000000000000000
62085678,2019-06-12,15268.65000000000000000000
62085868,2019-05-16,15396.86000000000000000000
62085918,2019-04-26,10402.28000000000000000000
62086638,2019-06-05,0E-20
62086678,2019-10-28,0E-20
62086778,2019-08-06,0E-20
62086818,2019-05-27,17997.56000000000000000000
62086878,2019-04-04,2827.14000000000000000000
62086898,2019-07-23,21470.59000000000000000000
62086958,2019-03-18,149031.36000000000000000000
62086968,2019-07-15,1.89754050586200000000
62086988,2019-12-20,11928.79000000000000000000
62087028,2019-04-11,21619.22000000000000000000
62087038,2019-03-14,8072.46000000000000000000
62087058,2019-03-27,0E-20
62087068,2019-07-02,1892.76000000000000000000
62087088,2019-08-06,0E-20
62087178,2019-06-19,12120.00000000000000000000
62087218,2019-04-11,7778.05000000000000000000
62087618,2019-08-07,0E-20
62087638,2019-04-29,9266.03000000000000000000
62087708,2019-04-01,12964.13000000000000000000
62087768,2019-09-13,0E-20
62087938,2019-07-11,50830.23000000000000000000
62088038,2019-09-20,12192.33000000000000000000
62088058,2019-11-29,18811.49930000000000000000
62088068,2019-09-25,46193.23000000000000000000
62088208,2019-09-12,22.79000000000000000000
62088238,2019-02-22,3500.00000000000000000000
62088598,2019-10-30,31970.64000000000000000000
62088638,2019-10-15,38026.18000000000000000000
62088708,2019-04-25,34761.59000000000000000000
62088788,2019-09-20,15065.01000000000000000000
62088818,2019-05-02,12478.39000000000000000000
62089068,2019-07-15,0E-20
62089138,2019-08-30,11611.77000000000000000000
62089168,2019-05-21,20457.61000000000000000000
62089288,2019-06-05,0E-20
62089508,2019-10-31,14065.03312740412000000000
62089528,2019-12-02,25774.07000000000000000000
62089568,2019-11-08,28072.74000000000000000000
62089588,2019-07-10,8298.27478377432600000000
62089668,2019-10-28,25539.78000000000000000000
62089678,2019-07-17,13625.59763521679800000000
62089688,2019-07-10,16502.39288028906400000000
62089698,2019-04-26,14107.74000000000000000000
62089708,2019-06-28,8784.61000000000000000000
62089818,2019-06-19,12019.18000000000000000000
62089878,2019-11-20,22258.11000000000000000000
62089968,2019-12-23,21660.71000000000000000000
62090658,2019-04-12,27441.50000000000000000000
62090878,2019-12-19,30728.03000000000000000000
62091178,2019-12-12,32435.30000000000000000000
62091228,2019-03-25,8229.09000000000000000000
62091558,2019-12-19,46303.33000000000000000000
62091678,2019-09-20,187210.35000000000000000000
62091838,2019-07-10,36111.57038947355800000000
62091928,2019-04-02,10192.44000000000000000000
62092068,2019-05-23,19875.86000000000000000000
62092118,2019-09-12,2323.18000000000000000000
62092538,2019-07-22,13780.99000000000000000000
62092578,2019-04-09,0E-20
62092618,2019-03-18,12760.86000000000000000000
62092658,2019-08-09,8981.27000000000000000000
62092668,2019-04-02,0E-20
62092688,2019-04-12,6649.94000000000000000000
62092798,2019-07-09,33754.88000000000000000000
62092828,2019-10-24,16663.00000000000000000000
62092868,2019-11-15,0E-20
62092888,2019-03-29,15197.19000000000000000000
62092978,2019-05-15,11512.76000000000000000000
62095088,2019-12-24,0E-20
62095198,2019-06-26,2078847.82600000000000000000
62095238,2019-08-07,10339.07720000000000000000
62095508,2019-07-26,1001.46000000000000000000
62095718,2019-10-22,65585.58000000000000000000
62095758,2019-09-10,16822.07000000000000000000
62095778,2019-07-22,0.66000000000000000000
62095818,2019-05-15,12967.90000000000000000000
62095928,2019-12-20,22831.91000000000000000000
62095988,2019-08-23,122855.10000000000000000000
62096028,2019-11-06,30777.14000000000000000000
62096038,2019-07-02,26326.73000000000000000000
62096078,2019-03-14,893.10000000000000000000
62096088,2019-07-24,24583.63000000000000000000
62096118,2019-03-27,25664.90000000000000000000
62096218,2019-05-27,3994.35000000000000000000
62096278,2019-04-12,4169.29000000000000000000
62096628,2019-10-17,11666.39000000000000000000
62096698,2019-05-06,14057.53664500000000000000
62096738,2019-03-15,425.93000000000000000000
62096868,2019-06-03,7991.68000000000000000000
62097068,2019-05-08,189094.46351000000000000000
62097158,2019-07-18,3830.31000000000000000000
62097178,2019-08-19,9725.05609500000000000000
62097568,2019-09-18,0E-20
62097638,2019-07-10,17771.34000000000000000000
62097688,2019-04-24,8121.39000000000000000000
62097778,2019-09-26,25427.33000000000000000000
62097818,2019-07-31,20501.18000000000000000000
62097978,2019-07-18,21744.82000000000000000000
62097998,2019-03-28,6518.99000000000000000000
62098008,2019-09-18,23351.90000000000000000000
62098038,2019-06-04,2622.19000000000000000000
62098858,2019-07-23,21494.63000000000000000000
62098918,2019-09-09,236.24000000000000000000
62098978,2019-06-05,0E-20
62099018,2019-11-18,117696.98000000000000000000
62099088,2019-07-10,14382.68000000000000000000
62099168,2019-12-20,3678.84101500000000000000
62099508,2019-05-08,44884.10000000000000000000
62099518,2019-09-09,253.23000000000000000000
62099528,2019-04-10,9562.97000000000000000000
62099568,2019-07-05,1758.92000000000000000000
62099588,2019-06-04,5204.16000000000000000000
62099628,2019-09-09,59.41000000000000000000
62099718,2019-04-04,86222.97000000000000000000
62099798,2019-09-03,0E-20
62099898,2019-04-12,9236.03000000000000000000
62837298,2019-11-15,12978.54000000000000000000
62840178,2019-03-18,10738.85000000000000000000
62846388,2019-07-17,30471.57000000000000000000
62846668,2019-12-24,74353.18000000000000000000
62880868,2019-09-02,10020.11000000000000000000
62887428,2019-03-11,7817.48000000000000000000
62888188,2019-03-27,3100.00000000000000000000
62890808,2019-11-28,8456.89000000000000000000
62890928,2019-08-26,20293.27000000000000000000
63000088,2019-08-27,0E-20
63000118,2019-04-23,233939.68000000000000000000
63000158,2019-03-27,17666.02000000000000000000
63000188,2019-12-24,32864.39000000000000000000
63000258,2019-07-19,11786.40000000000000000000
63000268,2019-11-14,10003.33055000000000000000
63000568,2019-08-14,144148.52000000000000000000
63000598,2019-08-19,8336.54000000000000000000
63000638,2019-04-02,6081.94000000000000000000
63000668,2019-06-27,10408.18000000000000000000
63000898,2019-05-17,9651.14000000000000000000
63000958,2019-03-04,32879.36000000000000000000
63001018,2019-09-23,0E-20
63001178,2019-06-11,33765.19000000000000000000
63001288,2019-11-18,11004.39000000000000000000
63001638,2019-11-04,1163.23608500000000000000
63001958,2019-03-20,15309.40000000000000000000
63002168,2019-05-22,590.00000000000000000000
63002508,2019-06-03,3311.73000000000000000000
63002558,2019-06-14,8532.15000000000000000000
63002588,2019-04-09,7303.94000000000000000000
63002618,2019-10-14,39470.45826000000000000000
63002758,2019-05-09,56178.65578000000000000000
63005268,2019-06-14,100980.00000000000000000000
63007728,2019-12-23,16125.06428000000000000000
63007888,2019-11-05,0E-20
63008078,2019-12-09,13851.57179000000000000000
63008558,2019-03-28,72384.04146837660000000000
63008888,2019-12-17,36816.41000000000000000000
63008978,2019-07-23,0E-20
63009528,2019-09-09,17232.86000000000000000000
63009538,2019-04-02,0E-20
63009628,2019-04-24,102772.47598000000000000000
63009638,2019-04-02,0E-20
63010038,2019-08-13,9858.92000000000000000000
63011038,2019-05-21,1225033.14000000000000000000
63012508,2019-05-09,25861.57151000000000000000
63012718,2019-07-22,5770.48000000000000000000
63012838,2019-06-13,0E-20
63012868,2019-06-13,0E-20
63012908,2019-05-14,5154.82000000000000000000
63015028,2019-04-16,3875.60000000000000000000
63015078,2019-10-22,22972.70000000000000000000
63015128,2019-05-27,192908.00000000000000000000
63015138,2019-10-15,67102.96397216040000000000
63015168,2019-11-13,17898.80000000000000000000
63015228,2019-06-24,0E-20
63015618,2019-10-17,19197.21000000000000000000
63016188,2019-10-16,17370.53000000000000000000
63017078,2019-06-25,10737.43000000000000000000
63017728,2019-06-10,19525.61000000000000000000
63018598,2019-12-19,21475.75000000000000000000
63018698,2019-09-02,0E-20
63018798,2019-10-04,27517.06307500000000000000
63018858,2019-04-03,21621.64000000000000000000
63018918,2019-08-23,0E-20
63018928,2019-07-05,0E-20
63018938,2019-07-23,9768.38000000000000000000
63018958,2019-10-02,5305.00000000000000000000
63018988,2019-05-14,18406.43164000000000000000
63019008,2019-09-12,0E-20
63019028,2019-09-26,0E-20
63019118,2019-07-02,18219.69000000000000000000
63019178,2019-04-26,11601.11000000000000000000
63019198,2019-08-16,16317.88000000000000000000
63019518,2019-03-06,10000.00000000000000000000
63019588,2019-04-08,3164.89000000000000000000
63020578,2019-07-17,20653.80000000000000000000
63020908,2019-07-12,21773.57000000000000000000
63020998,2019-11-14,18312.79000000000000000000
63021278,2019-12-23,27351.78000000000000000000
63021658,2019-11-21,27224.60000000000000000000
63021688,2019-05-30,15321.79000000000000000000
63021788,2019-06-14,0E-20
63021868,2019-05-20,18724.40000000000000000000
63022028,2019-07-12,13648.58000000000000000000
63022118,2019-05-14,0E-20
63022618,2019-10-21,247123.35831500000000000000
63022698,2019-10-22,6484.69000000000000000000
63022928,2019-06-17,21258.80000000000000000000
63022988,2019-03-19,9703.80000000000000000000
63025018,2019-11-11,10143.88000000000000000000
63025038,2019-10-23,22038.67000000000000000000
63025198,2019-07-10,25534.66000000000000000000
63025208,2019-04-08,10630.28000000000000000000
63025278,2019-12-11,12695.39000000000000000000
63025288,2019-12-09,110422.68000000000000000000
63025528,2019-09-17,268509.74000000000000000000
63025628,2019-08-27,6172.74000000000000000000
63026018,2019-10-25,19460.74000000000000000000
63027038,2019-04-25,10061.58000000000000000000
63027098,2019-12-20,15632.12000000000000000000
63027678,2019-10-28,14945.69000000000000000000
63029718,2019-12-24,12692.26000000000000000000
63029778,2019-06-19,17099.51000000000000000000
63050618,2019-11-06,15369.96000000000000000000
63052838,2019-04-11,81.84000000000000000000
63055038,2019-05-07,15248.85000000000000000000
63055098,2019-05-07,10016.54000000000000000000
63056258,2019-07-02,20045.55000000000000000000
63056538,2019-08-13,10175.95000000000000000000
63057018,2019-10-28,0E-20
63057058,2019-11-29,159900.92725250000000000000
63057288,2019-05-02,2681.70000000000000000000
63057808,2019-06-06,21909.34000000000000000000
63058208,2019-07-18,15635.87000000000000000000
63058688,2019-04-16,4241.55000000000000000000
63059058,2019-04-09,4456.15000000000000000000
63059108,2019-04-08,52446.38000000000000000000
63059158,2019-11-11,23239.19000000000000000000
63059858,2019-07-10,4357.35586000000000000000
63060078,2019-08-21,10000.00000000000000000000
63060108,2019-04-29,19616.14000000000000000000
63060138,2019-12-10,9842.76000000000000000000
63060268,2019-07-09,20402.79000000000000000000
63060538,2019-04-25,5724.65000000000000000000
63060688,2019-10-02,17475.38000000000000000000
63060878,2019-07-23,76180.39000000000000000000
63060898,2019-11-08,27606.91000000000000000000
63060958,2019-12-23,17131.40000000000000000000
63061138,2019-09-30,16893.29000000000000000000
63061208,2019-06-17,14052.78441000000000000000
63061558,2019-10-29,29919.32000000000000000000
63061828,2019-10-28,32461.99700000000000000000
63061878,2019-07-24,19088.15172500000000000000
63062038,2019-08-02,21118.77000000000000000000
63062288,2019-08-15,0E-20
63062808,2019-10-31,15209.64000000000000000000
63062868,2019-07-08,64572.67000000000000000000
63065068,2019-09-25,17259.83000000000000000000
63065598,2019-10-15,8200.80000000000000000000
63065608,2019-04-18,3168.62000000000000000000
63065618,2019-04-15,12115.77000000000000000000
63065838,2019-07-17,10841.47000000000000000000
63066008,2019-09-12,24577.35000000000000000000
63066168,2019-06-03,10091.68000000000000000000
63066258,2019-12-24,26493.21000000000000000000
63066268,2019-04-04,20940.00000000000000000000
63066598,2019-07-02,19591.58000000000000000000
63066638,2019-09-02,0E-20
63066718,2019-09-16,12399.21000000000000000000
63066728,2019-06-21,0E-20
63066758,2019-11-29,14461.15000000000000000000
63066788,2019-06-12,90231.01000000000000000000
63066908,2019-12-24,24924.74000000000000000000
63066978,2019-06-19,10942.00000000000000000000
63066988,2019-10-30,21159.71000000000000000000
63067028,2019-12-16,8130.32000000000000000000
63067508,2019-11-28,0E-20
63067518,2019-11-14,9418.41000000000000000000
63067598,2019-05-23,11503.83000000000000000000
63067608,2019-12-17,44720.00000000000000000000
63067628,2019-11-28,49855.97000000000000000000
63067768,2019-05-02,5211.63000000000000000000
63067828,2019-09-05,0E-20
63067958,2019-06-19,36067.28000000000000000000
63067968,2019-05-20,18724.54000000000000000000
63068028,2019-11-20,33.46302000000000000000
63068038,2019-07-17,30324.69000000000000000000
63068228,2019-04-01,2967.18000000000000000000
63068608,2019-04-16,14679.61000000000000000000
63068658,2019-04-15,9885.11000000000000000000
63068678,2019-05-27,0E-20
63068778,2019-06-13,0E-20
63068798,2019-11-28,0E-20
63068828,2019-09-13,820132.55147380000000000000
63068918,2019-05-30,5218.82000000000000000000
63068958,2019-08-05,37075.77301000000000000000
63069108,2019-05-21,10236.09000000000000000000
63069118,2019-12-05,0E-20
63069258,2019-04-23,298.46000000000000000000
63069278,2019-06-17,17378.06000000000000000000
63069628,2019-04-23,51872.19266637530000000000
63069638,2019-11-15,11290.01000000000000000000
63069768,2019-07-23,0E-20
63069938,2019-10-15,73628.19746000000000000000
63069978,2019-05-29,9790.62000000000000000000
63070178,2019-12-23,31900.84000000000000000000
63070538,2019-12-16,0E-20
63070618,2019-10-21,28935.27000000000000000000
63071138,2019-07-02,24149.74000000000000000000
63071168,2019-12-23,23888.45000000000000000000
63071178,2019-11-05,59041.89000000000000000000
63071228,2019-06-06,5157.55000000000000000000
63071298,2019-06-20,14217.06000000000000000000
63071608,2019-05-10,14894.56000000000000000000
63071638,2019-04-09,2667.80000000000000000000
63071738,2019-07-22,51858.98000000000000000000
63071768,2019-08-02,24457.89000000000000000000
63071918,2019-07-03,76200.71382000000000000000
63072108,2019-12-24,11662.29000000000000000000
63072568,2019-08-23,0E-20
63072668,2019-12-20,42046.20000000000000000000
63072678,2019-09-11,8855.94000000000000000000
63072708,2019-06-19,16203.88000000000000000000
63072798,2019-07-31,0.76000000000000000000
63072988,2019-12-17,29283.90000000000000000000
63075198,2019-12-16,36896.98000000000000000000
63075278,2019-06-19,23452.28000000000000000000
63075578,2019-08-05,42306.73000000000000000000
63075598,2019-10-17,13448.58000000000000000000
63075858,2019-08-14,0E-20
63076178,2019-11-26,1067.54000000000000000000
63076618,2019-08-22,0E-20
63076688,2019-09-11,287860.30315500000000000000
63076718,2019-09-11,20000.00000000000000000000
63076738,2019-12-03,21232.87000000000000000000
63076868,2019-12-20,79453.58743500000000000000
63076978,2019-09-06,14974.02000000000000000000
63077038,2019-12-02,10730.97000000000000000000
63077058,2019-12-05,19412.31000000000000000000
63077138,2019-09-03,3611.17000000000000000000
63077178,2019-10-11,13027.56000000000000000000
63077188,2019-10-22,11346.13002500000000000000
63077698,2019-11-12,33562.80000000000000000000
63077828,2019-12-03,8961.86000000000000000000
63077858,2019-11-13,16338.50000000000000000000
63078178,2019-05-31,13383.35000000000000000000
63078208,2019-12-16,22159.19000000000000000000
63078708,2019-09-09,20054.80000000000000000000
63078728,2019-07-22,0E-20
63078788,2019-10-28,11879.52000000000000000000
63078868,2019-07-19,24392.95000000000000000000
63079178,2019-09-19,11292.66000000000000000000
63079628,2019-07-26,2736000.00000000000000000000
63079688,2019-11-20,4792.50000000000000000000
63079808,2019-07-16,8702.84000000000000000000
63079818,2019-10-04,19429.62000000000000000000
63079838,2019-11-11,24050.60000000000000000000
63079928,2019-11-05,44094.28000000000000000000
63079968,2019-07-10,5000.00000000000000000000
63080568,2019-07-26,21240.23000000000000000000
63080638,2019-11-20,1219.22000000000000000000
63080908,2019-04-29,8001.13000000000000000000
63080938,2019-11-28,28187.89000000000000000000
63080968,2019-10-09,363001.05000000000000000000
63081208,2019-05-06,8170.77000000000000000000
63081278,2019-10-30,255673.19316500000000000000
63081578,2019-05-16,164.29000000000000000000
63081818,2019-10-30,16548.86000000000000000000
63081928,2019-07-09,3560.00000000000000000000
63081998,2019-09-30,16225.80000000000000000000
63082508,2019-08-15,12730.60000000000000000000
63082568,2019-09-02,0E-20
63082588,2019-12-16,22823.16000000000000000000
63082608,2019-07-04,40119.70169500000000000000
63082678,2019-04-08,0E-20
63082738,2019-07-04,19457.98000000000000000000
63082758,2019-08-27,1149.15000000000000000000
63085058,2019-07-03,36492.14000000000000000000
63085088,2019-07-26,12633.17000000000000000000
63085128,2019-10-16,37796.61712993188400000000
63085228,2019-09-16,207996.91000000000000000000
63085528,2019-07-25,18498.52000000000000000000
63085788,2019-05-15,5300.54000000000000000000
63085838,2019-12-24,21217.36000000000000000000
63086218,2019-08-19,206351.22254000000000000000
63086298,2019-06-20,4362.88000000000000000000
63086588,2019-12-12,31425.22000000000000000000
63086618,2019-08-08,2242.31000000000000000000
63086738,2019-06-20,40800.71000000000000000000
63086778,2019-06-27,20371.67000000000000000000
63086788,2019-06-11,296726.53000000000000000000
63086818,2019-07-11,12099.71000000000000000000
63087188,2019-11-08,23517.04000000000000000000
63087568,2019-07-29,0E-20
63087678,2019-07-12,13735.58000000000000000000
63087688,2019-06-24,8600.90000000000000000000
63087778,2019-06-14,0E-20
63087828,2019-09-16,0E-20
63087988,2019-04-25,115883.80000000000000000000
63088078,2019-06-11,19511.07000000000000000000
63088188,2019-06-13,0E-20
63088208,2019-06-12,2585.80000000000000000000
63088538,2019-08-05,22787.84000000000000000000
63088578,2019-06-28,12612.38000000000000000000
63088608,2019-06-05,15600.00000000000000000000
63088788,2019-12-10,28654.70000000000000000000
63088918,2019-10-08,0E-20
63089038,2019-09-02,4561.65000000000000000000
63089068,2019-06-19,23883.10000000000000000000
63089168,2019-09-03,34034.94000000000000000000
63089268,2019-12-03,12782.24000000000000000000
63089518,2019-06-03,39998.31000000000000000000
63089578,2019-12-11,0E-20
63089698,2019-04-26,0E-20
63089798,2019-05-24,30675.31000000000000000000
63089858,2019-11-27,20714.77000000000000000000
63090088,2019-08-19,17804.16000000000000000000
63090118,2019-12-23,12998.14000000000000000000
63090228,2019-07-22,15000.00000000000000000000
63090258,2019-10-04,14264.89000000000000000000
63090738,2019-07-23,20736.00000000000000000000
63090758,2019-12-03,44876.38000000000000000000
63090838,2019-07-22,7948.24000000000000000000
63090968,2019-10-22,63336.27215500000000000000
63090988,2019-12-16,16842.63000000000000000000
63091198,2019-06-03,20789.21000000000000000000
63091508,2019-11-22,14199.69000000000000000000
63091568,2019-10-23,23716.07000000000000000000
63091578,2019-06-18,35213.41000000000000000000
63091618,2019-10-03,9413.92000000000000000000
63091678,2019-06-17,5004.33000000000000000000
63091698,2019-10-14,17791.78000000000000000000
63091788,2019-10-21,15815.31000000000000000000
63092008,2019-11-20,0E-20
63092158,2019-06-20,0E-20
63092198,2019-08-13,47407.14000000000000000000
63092688,2019-08-05,3790.00000000000000000000
63092738,2019-09-05,15000.00000000000000000000
63092808,2019-05-10,14567.60000000000000000000
63092858,2019-09-25,9990.00000000000000000000
63092918,2019-09-26,25768.48000000000000000000
63095198,2019-10-10,0E-20
63095268,2019-09-06,0E-20
63095598,2019-05-14,11863.49000000000000000000
63095638,2019-10-21,0E-20
63095668,2019-05-29,53423.12106200000000000000
63095698,2019-07-09,18664.29000000000000000000
63096168,2019-10-10,100002.04000000000000000000
63096538,2019-11-29,27663.31000000000000000000
63096568,2019-09-18,30000.00000000000000000000
63096838,2019-08-28,0E-20
63096918,2019-06-24,78388.19000000000000000000
63097708,2019-09-04,0E-20
63097858,2019-11-28,0E-20
63098188,2019-07-10,16314.71000000000000000000
63098198,2019-06-17,38754.51000000000000000000
63098218,2019-12-12,22251.85000000000000000000
63098778,2019-07-05,93982.11000000000000000000
63099038,2019-07-12,22182.79000000000000000000
63099278,2019-12-11,14684.78000000000000000000
63099508,2019-12-20,5126.28000000000000000000
63099538,2019-08-22,5684.69000000000000000000
63099568,2019-06-10,14806.78000000000000000000
63099878,2019-06-18,0E-20
63099898,2019-05-27,13996.14000000000000000000
64412238,2019-09-02,0E-20
65000108,2019-12-20,33004.04000000000000000000
65000628,2019-11-01,14302.04000000000000000000
65000758,2019-12-24,12695.85156000000000000000
65000888,2019-05-16,3666.17000000000000000000
65001138,2019-08-20,0E-20
65001268,2019-07-16,15605.41000000000000000000
65001678,2019-12-03,15526.25000000000000000000
65001858,2019-08-01,8903029.17000000000000000000
65001898,2019-09-20,9259.75000000000000000000
65002118,2019-06-21,29301.18000000000000000000
65002268,2019-07-12,23143.74000000000000000000
65002558,2019-07-17,63196.20200000000000000000
65002708,2019-09-24,13218.48000000000000000000
65002878,2019-08-15,1680.00000000000000000000
65002908,2019-05-16,13388.52000000000000000000
65005088,2019-08-06,22478.82000000000000000000
65005098,2019-08-26,4538.06000000000000000000
65005688,2019-08-08,0E-20
65006158,2019-12-23,10474.60000000000000000000
65006298,2019-08-29,87320.00000000000000000000
65006928,2019-05-30,10035.87000000000000000000
65007028,2019-07-31,0E-20
65007108,2019-05-02,0E-20
65007528,2019-12-24,0E-20
65007608,2019-07-24,15000.00000000000000000000
65007908,2019-12-20,24165.89000000000000000000
65008008,2019-05-16,53189.57000000000000000000
65008228,2019-10-29,26680.82000000000000000000
65008278,2019-07-03,1123065.17000000000000000000
65008538,2019-08-06,25610.33046000000000000000
65008578,2019-07-03,29988.52000000000000000000
65008678,2019-12-23,9598.22000000000000000000
65008788,2019-08-13,0E-20
65008808,2019-12-16,53717.49490500000000000000
65008878,2019-07-03,9988.38000000000000000000
65008938,2019-11-20,14927.50000000000000000000
65008968,2019-08-08,0E-20
65009008,2019-07-10,25272.98000000000000000000
65009058,2019-05-16,10858.41000000000000000000
65009078,2019-06-28,117480.35000000000000000000
65009118,2019-11-19,3733.24000000000000000000
65009128,2019-05-20,11681.11000000000000000000
65009138,2019-08-06,5000.57000000000000000000
65009168,2019-11-26,46326.14000000000000000000
65009258,2019-09-06,2323.18000000000000000000
65009518,2019-04-30,569159.05000000000000000000
65009728,2019-06-24,2957.40508000000000000000
65009818,2019-07-17,0E-20
65009838,2019-08-21,141256.32000000000000000000
65009938,2019-12-11,24312.55000000000000000000
65009958,2019-10-09,0E-20
65009978,2019-05-02,5151.29000000000000000000
65009998,2019-08-20,11709.80000000000000000000
65010088,2019-04-23,6.30000000000000000000
65010108,2019-06-14,0E-20
65010168,2019-07-19,7677.91000000000000000000
65010178,2019-07-08,3001.00000000000000000000
65010188,2019-07-17,11946.67000000000000000000
65010208,2019-11-20,33084.59000000000000000000
65010218,2019-07-30,6430.54637500000000000000
65010228,2019-10-16,22422.13000000000000000000
65010638,2019-05-28,1325.00000000000000000000
65010698,2019-09-20,38786.07000000000000000000
65010798,2019-10-25,6468.37000000000000000000
65010808,2019-07-29,12058.30000000000000000000
65010828,2019-07-23,10437.99000000000000000000
65010928,2019-09-17,30104.24000000000000000000
65011028,2019-07-05,11165.90000000000000000000
65011078,2019-11-22,0E-20
65011128,2019-05-30,2852.08000000000000000000
65011178,2019-06-25,9307.72000000000000000000
65011268,2019-08-20,0E-20
65011508,2019-06-03,12629.51000000000000000000
65011578,2019-10-24,56642.73000000000000000000
65011608,2019-09-13,0E-20
65011738,2019-06-19,28529.25000000000000000000
65011808,2019-05-15,4103.23000000000000000000
65011818,2019-07-03,11335.40000000000000000000
65011978,2019-06-17,0E-20
65011988,2019-08-08,44326.24000000000000000000
65012038,2019-12-20,0E-20
65012138,2019-09-12,13391.20000000000000000000
65012298,2019-10-24,19222.60000000000000000000
65012538,2019-07-17,19917.95000000000000000000
65012858,2019-07-08,15926.51000000000000000000
65012988,2019-07-05,22613.19000000000000000000
65015088,2019-10-10,18895.45000000000000000000
65015158,2019-06-17,0E-20
65015618,2019-07-08,97033.89000000000000000000
65015758,2019-05-15,0E-20
65015898,2019-06-21,13489.34000000000000000000
65015998,2019-09-09,460248.35000000000000000000
65016128,2019-08-20,0E-20
65016228,2019-10-09,0E-20
65016858,2019-10-14,19862.75000000000000000000
65016928,2019-07-29,10000.00000000000000000000
65016998,2019-10-21,12812.86000000000000000000
65017058,2019-09-26,14244.47000000000000000000
65017118,2019-06-06,0E-20
65017268,2019-06-25,0E-20
65017288,2019-05-28,11774.49000000000000000000
65017298,2019-05-06,229298.30185000000000000000
65017558,2019-04-26,15001.16000000000000000000
65017628,2019-07-04,0E-20
65017688,2019-12-17,20512.83000000000000000000
65017798,2019-04-29,15200.00000000000000000000
65018118,2019-09-24,91352.00000000000000000000
65018128,2019-12-11,25234.40000000000000000000
65018138,2019-12-23,30002.75000000000000000000
65018218,2019-07-08,21051.80000000000000000000
65018228,2019-07-18,35000.00000000000000000000
65018238,2019-07-03,21739.00000000000000000000
65018288,2019-12-24,3636.28000000000000000000
65018528,2019-07-10,28614.97000000000000000000
65018578,2019-09-13,14894.25000000000000000000
65018598,2019-10-23,32865.43000000000000000000
65018608,2019-09-05,66600.00000000000000000000
65018638,2019-07-23,15889.21000000000000000000
65018668,2019-06-24,10191.38000000000000000000
65018718,2019-06-10,0E-20
65018808,2019-07-16,0E-20
65018868,2019-11-20,91057.22000000000000000000
65018918,2019-12-04,5014.68000000000000000000
